,X,Y,Z,grade,borehole
330,850.75,730.0,-324.0,7.853311167406307,29.0
335,1846.75,150.0,-676.0,7.853751171546898,30.0
340,1846.75,150.0,-596.0,7.850084339147941,30.0
345,352.75,990.0,-468.0,7.85311744316142,31.0
350,352.75,990.0,-388.0,7.853118281352999,31.0
355,850.75,950.0,-484.0,7.85317300203059,32.0
360,850.75,950.0,-404.0,7.853177180049338,32.0
365,1224.25,510.0,-372.0,7.854026457037724,33.0
370,1224.25,510.0,-292.0,7.854105233987189,33.0
375,1307.25,630.0,-452.0,7.853546970336168,34.0
380,1307.25,630.0,-372.0,7.85354577780952,34.0
385,1307.25,630.0,-292.0,7.853551110926343,34.0
390,726.25,30.0,-340.0,7.853912727899002,35.0
395,726.25,30.0,-260.0,7.8539744686825115,35.0
400,1888.25,290.0,-676.0,7.85209700691527,36.0
405,1888.25,290.0,-596.0,7.8508216276906415,36.0
410,518.75,410.0,-404.0,7.853276806127748,37.0
415,518.75,410.0,-324.0,7.853289114445234,37.0
420,1556.25,470.0,-532.0,7.853650986956341,38.0
425,1556.25,470.0,-452.0,7.853224516115931,38.0
430,1556.25,470.0,-372.0,7.852839536998413,38.0
435,62.25,530.0,-516.0,7.853118336411516,39.0
440,62.25,530.0,-436.0,7.853119548216618,39.0
445,62.25,530.0,-356.0,7.853120488633662,39.0
450,228.25,350.0,-436.0,7.8531532551668715,40.0
455,228.25,350.0,-356.0,7.853156577608772,40.0
460,62.25,290.0,-564.0,7.853124145908947,41.0
465,62.25,290.0,-484.0,7.8531261841668805,41.0
470,62.25,290.0,-404.0,7.8531278994622085,41.0
475,767.75,930.0,-484.0,7.85316695802172,42.0
480,767.75,930.0,-404.0,7.853171073151577,42.0
485,62.25,590.0,-500.0,7.853116727394268,43.0
490,62.25,590.0,-420.0,7.853117737166146,43.0
495,62.25,590.0,-340.0,7.8531184952167,43.0
500,20.75,550.0,-468.0,7.853115614940082,44.0
505,20.75,550.0,-388.0,7.853116431384677,44.0
510,560.25,910.0,-452.0,7.853143238374377,45.0
515,560.25,910.0,-372.0,7.853145590822862,45.0
520,1763.75,170.0,-676.0,7.859190363647527,46.0
525,1763.75,170.0,-596.0,7.856841175358067,46.0
530,1763.75,170.0,-516.0,7.852301582671812,46.0
535,1763.75,170.0,-436.0,7.848979282616998,46.0
540,435.75,710.0,-420.0,7.8531571560888835,47.0
545,435.75,710.0,-340.0,7.8531602668356255,47.0
550,1307.25,730.0,-468.0,7.853371007275179,48.0
555,1307.25,730.0,-388.0,7.85336500850196,48.0
560,1888.25,130.0,-692.0,7.850929869585271,49.0
565,1888.25,130.0,-612.0,7.846500665542727,49.0
570,560.25,450.0,-372.0,7.85329766551339,50.0
575,560.25,450.0,-292.0,7.853309216538824,50.0
580,684.75,870.0,-436.0,7.853172248200505,51.0
585,684.75,870.0,-356.0,7.85317621808499,51.0
590,1514.75,530.0,-484.0,7.853433926482559,52.0
595,1514.75,530.0,-404.0,7.853211913956761,52.0
600,1514.75,530.0,-324.0,7.853048206529068,52.0
605,145.25,990.0,-404.0,7.853109574421531,53.0
610,145.25,990.0,-324.0,7.853109851040064,53.0
615,809.25,670.0,-388.0,7.853331112426161,54.0
620,809.25,670.0,-308.0,7.853345109891183,54.0
625,228.25,630.0,-468.0,7.853130564185706,55.0
630,228.25,630.0,-388.0,7.853132436775726,55.0
635,850.75,10.0,-324.0,7.854599013824163,56.0
640,1722.25,450.0,-692.0,7.853859774788516,57.0
645,1722.25,450.0,-612.0,7.853453510153521,57.0
650,1722.25,450.0,-532.0,7.852879639466591,57.0
655,1722.25,450.0,-452.0,7.85224445635044,57.0
660,1390.25,630.0,-452.0,7.853461073457256,58.0
665,1390.25,630.0,-372.0,7.853423122682122,58.0
670,518.75,530.0,-436.0,7.853228204531621,59.0
675,518.75,530.0,-356.0,7.853237685604944,59.0
680,518.75,530.0,-276.0,7.853244076116005,59.0
685,228.25,530.0,-420.0,7.85313946006658,60.0
690,228.25,530.0,-340.0,7.853141533777222,60.0
695,394.25,250.0,-404.0,7.853233412102165,61.0
700,394.25,250.0,-324.0,7.853242222474991,61.0
705,1307.25,490.0,-388.0,7.854006031726356,62.0
710,1307.25,490.0,-308.0,7.854066798193571,62.0
715,1307.25,490.0,-228.0,7.854132642874058,62.0
720,1307.25,770.0,-452.0,7.853319663837587,63.0
725,1307.25,770.0,-372.0,7.853313960505385,63.0
730,1348.75,130.0,-260.0,7.861351824717851,64.0
735,643.25,310.0,-404.0,7.853470179981864,65.0
740,643.25,310.0,-324.0,7.853502342141665,65.0
745,643.25,310.0,-244.0,7.853522517241327,65.0
750,1722.25,450.0,-628.0,7.8535506374823285,66.0
755,1722.25,450.0,-548.0,7.8530033478528765,66.0
760,1722.25,450.0,-468.0,7.852370149653375,66.0
765,684.75,750.0,-420.0,7.853215634946243,67.0
770,684.75,750.0,-340.0,7.853222601771299,67.0
775,145.25,130.0,-516.0,7.853141601650682,68.0
780,145.25,130.0,-436.0,7.8531450434594,68.0
785,145.25,130.0,-356.0,7.853147781149831,68.0
790,394.25,790.0,-436.0,7.853138228051319,69.0
795,394.25,790.0,-356.0,7.853140253489508,69.0
800,20.75,530.0,-500.0,7.853115740052872,70.0
805,20.75,530.0,-420.0,7.853116680534508,70.0
810,20.75,530.0,-340.0,7.853117386785156,70.0
815,518.75,90.0,-340.0,7.853394152438312,71.0
820,518.75,90.0,-260.0,7.853409801916621,71.0
825,1597.75,590.0,-580.0,7.853376403850056,72.0
830,1597.75,590.0,-500.0,7.853176127476426,72.0
835,1597.75,590.0,-420.0,7.8529724603955025,72.0
840,726.25,990.0,-452.0,7.853148813607234,73.0
845,726.25,990.0,-372.0,7.853151220305091,73.0
850,1722.25,330.0,-644.0,7.8547767580227585,74.0
855,1722.25,330.0,-564.0,7.853677992632438,74.0
860,1722.25,330.0,-484.0,7.85224139165744,74.0
865,1722.25,330.0,-404.0,7.85079614891686,74.0
870,1348.75,290.0,-292.0,7.8557580218461425,75.0
875,1348.75,290.0,-212.0,7.856364462198696,75.0
880,20.75,10.0,-580.0,7.853122790060263,76.0
885,20.75,10.0,-500.0,7.8531247912726965,76.0
890,20.75,10.0,-420.0,7.853126507927505,76.0
895,20.75,10.0,-340.0,7.853127817175731,76.0
900,1473.25,70.0,-292.0,7.851826684905859,77.0
905,1473.25,70.0,-212.0,7.863082924262305,77.0
910,560.25,570.0,-372.0,7.853243074527895,78.0
915,560.25,570.0,-292.0,7.853250526340808,78.0
920,20.75,630.0,-452.0,7.853113708756407,79.0
925,20.75,630.0,-372.0,7.853114343651524,79.0
930,1888.25,410.0,-676.0,7.852531150189141,80.0
935,1888.25,410.0,-596.0,7.851940685038143,80.0
940,477.25,770.0,-388.0,7.853156296646163,81.0
945,477.25,770.0,-308.0,7.853158755502284,81.0
950,228.25,490.0,-420.0,7.853142699768248,82.0
955,228.25,490.0,-340.0,7.85314499823401,82.0
960,601.75,810.0,-420.0,7.853172149229363,83.0
965,601.75,810.0,-340.0,7.853176022928528,83.0
970,1348.75,790.0,-516.0,7.853290226844907,84.0
975,1348.75,790.0,-436.0,7.853278016334416,84.0
980,1141.25,750.0,-452.0,7.853369053849823,85.0
985,1141.25,750.0,-372.0,7.853381724772886,85.0
990,1141.25,750.0,-292.0,7.853391187901183,85.0
995,726.25,570.0,-340.0,7.853368557304528,86.0
1000,726.25,570.0,-260.0,7.8533813875668415,86.0
1005,1597.75,410.0,-484.0,7.853298053773991,87.0
1010,1597.75,410.0,-404.0,7.852550165629327,87.0
1015,1597.75,410.0,-324.0,7.85197039924672,87.0
1020,1307.25,90.0,-196.0,7.865127746742797,88.0
1025,228.25,430.0,-420.0,7.8531476079928115,89.0
1030,228.25,430.0,-340.0,7.853150255665177,89.0
1035,601.75,270.0,-388.0,7.853438351115276,90.0
1040,601.75,270.0,-308.0,7.85346457202847,90.0
1045,518.75,190.0,-420.0,7.853349599038886,91.0
1050,518.75,190.0,-340.0,7.853370828827909,91.0
1055,518.75,190.0,-260.0,7.8533848245836495,91.0
1060,1141.25,930.0,-484.0,7.853209924183353,92.0
1065,1141.25,930.0,-404.0,7.853212722166074,92.0
1070,1099.75,850.0,-452.0,7.8532627017790135,93.0
1075,1099.75,850.0,-372.0,7.853269125288687,93.0
1080,684.75,650.0,-388.0,7.853270399649399,94.0
1085,684.75,650.0,-308.0,7.8532802860263216,94.0
1090,228.25,630.0,-452.0,7.853130975910295,95.0
1095,228.25,630.0,-372.0,7.853132749607438,95.0
1100,1390.25,190.0,-308.0,7.856425865562665,96.0
1105,1390.25,190.0,-228.0,7.858507345296672,96.0
1110,518.75,650.0,-420.0,7.853192754962301,97.0
1115,518.75,650.0,-340.0,7.853198444468457,97.0
1120,1763.75,510.0,-676.0,7.853326554428512,98.0
1125,1763.75,510.0,-596.0,7.853000910996299,98.0
1130,1763.75,510.0,-516.0,7.8526044609922545,98.0
1135,103.75,510.0,-468.0,7.853123435927744,99.0
1140,103.75,510.0,-388.0,7.8531248088377605,99.0
1145,145.25,870.0,-452.0,7.853112697509896,100.0
1150,145.25,870.0,-372.0,7.853113244448694,100.0
