X,Y,Z,formation,section
1346,0,-265,UpperYunlongFm,AB
1371,0,-292,UpperYunlongFm,AB
1444,0,-339,UpperYunlongFm,AB
1497,0,-363,UpperYunlongFm,AB
1554,0,-410,UpperYunlongFm,AB
1594,0,-451,UpperYunlongFm,AB
1648,0,-499,UpperYunlongFm,AB
1686,0,-548,UpperYunlongFm,AB
1704,0,-588,UpperYunlongFm,AB
1741,0,-642,UpperYunlongFm,AB
0,0,-750,LowerYunlongFm,AB
78,0,-720,LowerYunlongFm,AB
148,0,-684,LowerYunlongFm,AB
220,0,-651,LowerYunlongFm,AB
275,0,-620,LowerYunlongFm,AB
384,0,-587,LowerYunlongFm,AB
420,0,-570,LowerYunlongFm,AB
524,0,-572,LowerYunlongFm,AB
602,0,-570,LowerYunlongFm,AB
658,0,-563,LowerYunlongFm,AB
710,0,-546,LowerYunlongFm,AB
770,0,-533,LowerYunlongFm,AB
831,0,-481,LowerYunlongFm,AB
873,0,-441,LowerYunlongFm,AB
897,0,-386,LowerYunlongFm,AB
911,0,-354,LowerYunlongFm,AB
928,0,-330,LowerYunlongFm,AB
950,0,-316,LowerYunlongFm,AB
980,0,-307,LowerYunlongFm,AB
1011,0,-323,LowerYunlongFm,AB
1068,0,-347,LowerYunlongFm,AB
1172,0,-377,LowerYunlongFm,AB
1251,0,-408,LowerYunlongFm,AB
1323,0,-455,LowerYunlongFm,AB
1406,0,-503,LowerYunlongFm,AB
1449,0,-552,LowerYunlongFm,AB
1512,0,-608,LowerYunlongFm,AB
1587,0,-664,LowerYunlongFm,AB
1648,0,-729,LowerYunlongFm,AB
1686,0,-778,LowerYunlongFm,AB
1704,0,-818,LowerYunlongFm,AB
1741,0,-872,LowerYunlongFm,AB
148,0,-984,HutoushiFm,AB
275,0,-920,HutoushiFm,AB
420,0,-870,HutoushiFm,AB
602,0,-870,HutoushiFm,AB
531,0,-824,HutoushiFm,AB
603,0,-811,HutoushiFm,AB
688,0,-771,HutoushiFm,AB
729,0,-729,HutoushiFm,AB
776,0,-628,HutoushiFm,AB
795,0,-585,HutoushiFm,AB
815,0,-560,HutoushiFm,AB
914,0,-557,HutoushiFm,AB
1024,0,-564,HutoushiFm,AB
1090,0,-586,HutoushiFm,AB
1149,0,-622,HutoushiFm,AB
1241,0,-687,HutoushiFm,AB
1359,0,-756,HutoushiFm,AB
