X,Y,Z,grade_value,grade,section
1454,1500,-784,3.0745379354961138,PbII,b
1435,1500,-782,3.080910447478199,PbII,b
1474,1500,-788,3.031906481041836,PbII,b
1465,1500,-788,3.017572000162983,PbII,b
1501,1500,-793,3.052692293838505,PbII,b
1496,1500,-793,3.086051678905644,PbII,b
1483,1500,-796,3.0648524434275854,PbII,b
1451,1500,-784,3.0088948056143465,PbII,b
1507,1500,-799,3.0652552985756203,PbII,b
1490,1500,-797,3.0439490476102904,PbII,b
1500,1500,-795,3.0752362333556875,PbII,b
1522,1500,-805,3.0179391816557013,PbII,b
1508,1500,-805,3.059661858745905,PbII,b
1521,1500,-799,3.0298308332016908,PbII,b
1543,1500,-806,3.0271650192767754,PbII,b
1532,1500,-809,3.094559263956019,PbII,b
1553,1500,-809,3.073600370706833,PbII,b
1564,1500,-817,3.0837207859306304,PbII,b
1572,1500,-815,3.079691965003443,PbII,b
1562,1500,-814,3.0134452591184138,PbII,b
1601,1500,-824,3.065688187779129,PbII,b
1584,1500,-824,3.0744306683388984,PbII,b
1601,1500,-828,3.059725067055542,PbII,b
1616,1500,-829,3.0808814248136445,PbII,b
1639,1500,-831,3.0512784565980278,PbII,b
1656,1500,-840,3.0973818252387977,PbII,b
1629,1500,-834,3.076057424284831,PbII,b
1611,1500,-831,3.0119902397430596,PbII,b
1577,1500,-818,3.0337334308466897,PbII,b
1038,1500,-750,2.517912829032345,PbI-II,b
1049,1500,-761,2.54793241319374,PbI-II,b
1049,1500,-757,2.570368445981732,PbI-II,b
1061,1500,-767,2.542586194863458,PbI-II,b
1072,1500,-770,2.538561857911688,PbI-II,b
1064,1500,-765,2.5851987866543866,PbI-II,b
1076,1500,-772,2.5958692861024684,PbI-II,b
1084,1500,-774,2.539062636024571,PbI-II,b
1094,1500,-780,2.5643572128619527,PbI-II,b
1078,1500,-779,2.593398783916537,PbI-II,b
1068,1500,-766,2.5424265112435105,PbI-II,b
1059,1500,-767,2.5036838819725338,PbI-II,b
1055,1500,-762,2.5637985674456245,PbI-II,b
1052,1500,-762,2.5018034519735393,PbI-II,b
1050,1500,-755,2.5712445198619847,PbI-II,b
1052,1500,-764,2.50574277149799,PbI-II,b
1074,1500,-773,2.5659096708310805,PbI-II,b
917,3000,-720,2.0666968111398485,PbI,c
922,3000,-724,2.0580051741673637,PbI,c
933,3000,-724,2.0104441150645926,PbI,c
933,3000,-728,2.0030947885611754,PbI,c
948,3000,-729,2.0919057845062894,PbI,c
941,3000,-724,2.074204760269008,PbI,c
951,3000,-735,2.064356123838811,PbI,c
955,3000,-737,2.0887548129258766,PbI,c
966,3000,-737,2.0007553016591038,PbI,c
970,3000,-748,2.001083040707001,PbI,c
959,3000,-737,2.0331821071766467,PbI,c
995,3000,-751,2.029403372584785,PbI,c
988,3000,-749,2.0124354505497095,PbI,c
982,3000,-745,2.097032050037342,PbI,c
1007,3000,-764,2.0217009599657376,PbI,c
1017,3000,-771,2.0782112716074335,PbI,c
1029,3000,-774,2.0455775705567936,PbI,c
1034,3000,-779,2.006462837528875,PbI,c
1021,3000,-781,2.007509293053755,PbI,c
1013,3000,-760,2.0082893337934693,PbI,c
1038,3000,-776,2.0554983169038468,PbI,c
1049,3000,-782,2.0229875058315603,PbI,c
1024,3000,-775,2.040124940641378,PbI,c
1000,3000,-761,2.077402472206953,PbI,c
1504,3000,-792,3.015597776518428,PbII,c
1522,3000,-788,3.069401118093665,PbII,c
1530,3000,-778,3.077568789124227,PbII,c
1508,3000,-785,3.072625731980099,PbII,c
1530,3000,-784,3.0763498979628583,PbII,c
1554,3000,-780,3.07207265206259,PbII,c
1580,3000,-776,3.0234843031469456,PbII,c
1603,3000,-772,3.0842330115910443,PbII,c
1618,3000,-770,3.074718802971944,PbII,c
1629,3000,-769,3.02395690798334,PbII,c
1653,3000,-770,3.0484608740198174,PbII,c
1691,3000,-769,3.0538884733211793,PbII,c
1660,3000,-771,3.0605211035636266,PbII,c
1637,3000,-767,3.080760618795089,PbII,c
1702,3000,-767,3.056005178944133,PbII,c
1704,3000,-773,3.023047733254903,PbII,c
1732,3000,-773,3.082077330858045,PbII,c
1688,3000,-772,3.0779348125523134,PbII,c
1744,3000,-772,3.0824693600593727,PbII,c
1747,3000,-776,3.00483620658612,PbII,c
1764,3000,-776,3.0527325022399507,PbII,c
1774,3000,-778,3.05202681942736,PbII,c
1785,3000,-779,3.0594668832785623,PbII,c
1774,3000,-772,3.0921303929606245,PbII,c
1806,3000,-777,3.048710670962056,PbII,c
1808,3000,-780,3.0308217675393125,PbII,c
1796,3000,-780,3.0582933577977767,PbII,c
1813,3000,-787,3.042329867600311,PbII,c
1843,3000,-796,3.030254297115377,PbII,c
1846,3000,-806,3.0313224424235647,PbII,c
1839,3000,-789,3.0775629519321357,PbII,c
1828,3000,-786,3.0689815930763285,PbII,c
1798,3000,-779,3.06571859972705,PbII,c
1755,3000,-780,3.0753761584695316,PbII,c
1692,3000,-767,3.062478274097926,PbII,c
1631,3000,-770,3.0656928550310387,PbII,c
1596,3000,-770,3.071317738964573,PbII,c
1528,3000,-772,3.0043208898295384,PbII,c
1518,3000,-783,3.0628132436104596,PbII,c
