X,Y,Z,grade_value,grade,section
1210,0,-1165,3.381846535054797,Copper,Mount Isa
1201,0,-1176,3.2454663158988657,Copper,Mount Isa
1216,0,-1165,3.3614891900784816,Copper,Mount Isa
1206,0,-1158,3.230279493776995,Copper,Mount Isa
1202,0,-1188,3.3359783421202476,Copper,Mount Isa
1194,0,-1203,3.3317550739192137,Copper,Mount Isa
1195,0,-1174,3.3874325188958885,Copper,Mount Isa
1214,0,-1209,3.3860417151821056,Copper,Mount Isa
1225,0,-1193,3.3223063634478325,Copper,Mount Isa
1244,0,-1169,3.3176771829654155,Copper,Mount Isa
1243,0,-1156,3.3655981862097706,Copper,Mount Isa
1235,0,-1177,3.3443600458406175,Copper,Mount Isa
1206,0,-1220,3.335824562488686,Copper,Mount Isa
1197,0,-1220,3.2006073584534187,Copper,Mount Isa
1186,0,-1224,3.2136803477776157,Copper,Mount Isa
1184,0,-1239,3.253837855546176,Copper,Mount Isa
1193,0,-1252,3.2665074113110184,Copper,Mount Isa
1180,0,-1252,3.2179783151488777,Copper,Mount Isa
1191,0,-1246,3.301844496064551,Copper,Mount Isa
1212,0,-1217,3.396455250384813,Copper,Mount Isa
1210,0,-1199,3.214302357223027,Copper,Mount Isa
1243,0,-1263,3.3426849328013235,Copper,Mount Isa
1252,0,-1248,3.22494430065871,Copper,Mount Isa
1266,0,-1243,3.300031312699329,Copper,Mount Isa
1248,0,-1224,3.211792843369337,Copper,Mount Isa
1253,0,-1213,3.3289184107020207,Copper,Mount Isa
1260,0,-1192,3.2427505256124025,Copper,Mount Isa
1259,0,-1208,3.2245062361342263,Copper,Mount Isa
1266,0,-1181,3.2343587512040335,Copper,Mount Isa
1271,0,-1165,3.3659656134855642,Copper,Mount Isa
1269,0,-1144,3.212706447691291,Copper,Mount Isa
1285,0,-1180,3.236235608303665,Copper,Mount Isa
1282,0,-1200,3.2311967450392816,Copper,Mount Isa
1274,0,-1201,3.2008025597921255,Copper,Mount Isa
1277,0,-1224,3.268313715306629,Copper,Mount Isa
1268,0,-1227,3.32162062628071,Copper,Mount Isa
1276,0,-1227,3.368908634707411,Copper,Mount Isa
1271,0,-1250,3.348825295206037,Copper,Mount Isa
1242,0,-1246,3.364961231863501,Copper,Mount Isa
1254,0,-1249,3.3482188670333013,Copper,Mount Isa
1263,0,-1260,3.332324604614268,Copper,Mount Isa
1263,0,-1271,3.2374964933836194,Copper,Mount Isa
1245,0,-1267,3.2136529723766514,Copper,Mount Isa
1229,0,-1267,3.336573254565807,Copper,Mount Isa
1241,0,-1280,3.2235395621432796,Copper,Mount Isa
1254,0,-1284,3.344311125456584,Copper,Mount Isa
1255,0,-1296,3.235711488809409,Copper,Mount Isa
1250,0,-1246,3.2074100381800155,Copper,Mount Isa
1239,0,-1238,3.3648736231006584,Copper,Mount Isa
1253,0,-1232,3.2957266937002925,Copper,Mount Isa
1265,0,-1261,3.213914167383585,Copper,Mount Isa
1267,0,-1244,3.222803238011249,Copper,Mount Isa
1274,0,-1222,3.293688371761762,Copper,Mount Isa
1268,0,-1222,3.3153602757958534,Copper,Mount Isa
