X,Y,Z,grade_value,grade,section
364,0,-138,0.854690440347808,Pb/Zn,Mount Isa
366,0,-142,0.858119521601984,Pb/Zn,Mount Isa
366,0,-147,0.863453266300925,Pb/Zn,Mount Isa
339,0,-270,0.865949993616576,Pb/Zn,Mount Isa
339,0,-280,0.850410921160223,Pb/Zn,Mount Isa
334,0,-296,0.864627139217338,Pb/Zn,Mount Isa
334,0,-296,0.861346444336977,Pb/Zn,Mount Isa
352,0,-280,0.868218958484309,Pb/Zn,Mount Isa
350,0,-272,0.858473044269152,Pb/Zn,Mount Isa
361,0,-256,0.857914507840826,Pb/Zn,Mount Isa
373,0,-235,0.856762183080456,Pb/Zn,Mount Isa
362,0,-245,0.856439733140908,Pb/Zn,Mount Isa
362,0,-255,0.862078099289307,Pb/Zn,Mount Isa
376,0,-242,0.855945331424476,Pb/Zn,Mount Isa
371,0,-257,0.861517642675934,Pb/Zn,Mount Isa
370,0,-264,0.857500277205834,Pb/Zn,Mount Isa
369,0,-245,0.857277612841226,Pb/Zn,Mount Isa
382,0,-230,0.865842660470442,Pb/Zn,Mount Isa
381,0,-218,0.858885399184981,Pb/Zn,Mount Isa
391,0,-199,0.86611606844228,Pb/Zn,Mount Isa
382,0,-203,0.850441081694822,Pb/Zn,Mount Isa
379,0,-214,0.852658172364559,Pb/Zn,Mount Isa
372,0,-202,0.866999507323424,Pb/Zn,Mount Isa
371,0,-227,0.854237997335864,Pb/Zn,Mount Isa
359,0,-233,0.863156232016003,Pb/Zn,Mount Isa
334,0,-300,0.855105421831965,Pb/Zn,Mount Isa
329,0,-316,0.855144571394598,Pb/Zn,Mount Isa
317,0,-339,0.860353856849818,Pb/Zn,Mount Isa
328,0,-323,0.852315160011656,Pb/Zn,Mount Isa
322,0,-333,0.861810539734746,Pb/Zn,Mount Isa
309,0,-350,0.863595067562105,Pb/Zn,Mount Isa
317,0,-355,0.865098916936028,Pb/Zn,Mount Isa
305,0,-365,0.865072073594448,Pb/Zn,Mount Isa
296,0,-378,0.859946994339097,Pb/Zn,Mount Isa
287,0,-365,0.86676022048648,Pb/Zn,Mount Isa
285,0,-380,0.861969894329807,Pb/Zn,Mount Isa
273,0,-394,0.86552389258599,Pb/Zn,Mount Isa
254,0,-409,0.868343011236317,Pb/Zn,Mount Isa
266,0,-410,0.861529925705473,Pb/Zn,Mount Isa
281,0,-394,0.85551257389216,Pb/Zn,Mount Isa
275,0,-404,0.852839608098808,Pb/Zn,Mount Isa
268,0,-420,0.857522642599857,Pb/Zn,Mount Isa
256,0,-442,0.858808601784414,Pb/Zn,Mount Isa
241,0,-455,0.862348127467329,Pb/Zn,Mount Isa
252,0,-445,0.855664932685192,Pb/Zn,Mount Isa
262,0,-433,0.85947378199624,Pb/Zn,Mount Isa
350,0,-312,0.852441554371859,Pb/Zn,Mount Isa
356,0,-303,0.868499447195848,Pb/Zn,Mount Isa
349,0,-312,0.863980807294975,Pb/Zn,Mount Isa
339,0,-333,0.854810159050887,Pb/Zn,Mount Isa
332,0,-346,0.858215583675603,Pb/Zn,Mount Isa
319,0,-360,0.869543600034156,Pb/Zn,Mount Isa
392,0,-160,0.861478822317519,Pb/Zn,Mount Isa
392,0,-150,0.863387303731826,Pb/Zn,Mount Isa
397,0,-147,0.867597720967739,Pb/Zn,Mount Isa
400,0,-140,0.862656849115668,Pb/Zn,Mount Isa
392,0,-120,0.869383217374344,Pb/Zn,Mount Isa
391,0,-135,0.865687787893549,Pb/Zn,Mount Isa
387,0,-140,0.859333348065961,Pb/Zn,Mount Isa
392,0,-132,0.851947801896282,Pb/Zn,Mount Isa
384,0,-265,0.856709666229329,Pb/Zn,Mount Isa
371,0,-284,0.86039003868353,Pb/Zn,Mount Isa
371,0,-292,0.855951639876578,Pb/Zn,Mount Isa
375,0,-284,0.858029295101416,Pb/Zn,Mount Isa
379,0,-276,0.865856281450726,Pb/Zn,Mount Isa
418,0,-157,0.863428714685697,Pb/Zn,Mount Isa
418,0,-167,0.857795725834865,Pb/Zn,Mount Isa
414,0,-177,0.856696015389846,Pb/Zn,Mount Isa
418,0,-177,0.867196908062804,Pb/Zn,Mount Isa
408,0,-194,0.868646480341868,Pb/Zn,Mount Isa
409,0,-199,0.854438721663481,Pb/Zn,Mount Isa
403,0,-210,0.856656784354274,Pb/Zn,Mount Isa
408,0,-217,0.851538546269021,Pb/Zn,Mount Isa
408,0,-224,0.86133811118222,Pb/Zn,Mount Isa
404,0,-227,0.860450522510289,Pb/Zn,Mount Isa
404,0,-242,0.853645037690906,Pb/Zn,Mount Isa
403,0,-256,0.856550653190544,Pb/Zn,Mount Isa
397,0,-267,0.850652364221013,Pb/Zn,Mount Isa
395,0,-276,0.862868492687017,Pb/Zn,Mount Isa
239,0,-483,0.854381510006513,Pb/Zn,Mount Isa
249,0,-477,0.857870249583782,Pb/Zn,Mount Isa
251,0,-467,0.851533295045652,Pb/Zn,Mount Isa
245,0,-475,0.863421621685877,Pb/Zn,Mount Isa
239,0,-485,0.852899205580882,Pb/Zn,Mount Isa
267,0,-466,0.858944085138927,Pb/Zn,Mount Isa
261,0,-476,0.857860016386916,Pb/Zn,Mount Isa
270,0,-466,0.858469627845426,Pb/Zn,Mount Isa
272,0,-450,0.865645393672429,Pb/Zn,Mount Isa
263,0,-458,0.863932032617706,Pb/Zn,Mount Isa
284,0,-435,0.859056622983638,Pb/Zn,Mount Isa
296,0,-439,0.852742991027922,Pb/Zn,Mount Isa
291,0,-444,0.862603673785649,Pb/Zn,Mount Isa
283,0,-444,0.865026875210406,Pb/Zn,Mount Isa
292,0,-425,0.854195916921084,Pb/Zn,Mount Isa
293,0,-420,0.864311216379407,Pb/Zn,Mount Isa
300,0,-407,0.867307303406945,Pb/Zn,Mount Isa
305,0,-402,0.862442592832588,Pb/Zn,Mount Isa
309,0,-398,0.864763951288823,Pb/Zn,Mount Isa
311,0,-387,0.864440975986139,Pb/Zn,Mount Isa
456,0,-142,0.863411594062895,Pb/Zn,Mount Isa
445,0,-158,0.864570069189732,Pb/Zn,Mount Isa
451,0,-145,0.868879325158115,Pb/Zn,Mount Isa
448,0,-155,0.852338850544752,Pb/Zn,Mount Isa
443,0,-166,0.853168464380757,Pb/Zn,Mount Isa
491,0,-84,0.868969733255698,Pb/Zn,Mount Isa
486,0,-86,0.868211459401052,Pb/Zn,Mount Isa
490,0,-94,0.867932069928536,Pb/Zn,Mount Isa
481,0,-104,0.863132491074313,Pb/Zn,Mount Isa
475,0,-110,0.859927089239155,Pb/Zn,Mount Isa
479,0,-104,0.851646293583734,Pb/Zn,Mount Isa
470,0,-114,0.854087129585928,Pb/Zn,Mount Isa
462,0,-123,0.85808934618592,Pb/Zn,Mount Isa
493,0,-116,0.861736210971176,Pb/Zn,Mount Isa
484,0,-125,0.861080074242036,Pb/Zn,Mount Isa
480,0,-126,0.855321800403264,Pb/Zn,Mount Isa
471,0,-147,0.86113656792325,Pb/Zn,Mount Isa
465,0,-149,0.857947334110236,Pb/Zn,Mount Isa
498,0,-119,0.868708672196058,Pb/Zn,Mount Isa
494,0,-124,0.859240358979492,Pb/Zn,Mount Isa
488,0,-160,0.852940222565007,Pb/Zn,Mount Isa
485,0,-173,0.855703543728511,Pb/Zn,Mount Isa
476,0,-193,0.854713856341033,Pb/Zn,Mount Isa
463,0,-197,0.859328261351141,Pb/Zn,Mount Isa
462,0,-208,0.852625470233803,Pb/Zn,Mount Isa
456,0,-214,0.852958684744478,Pb/Zn,Mount Isa
459,0,-193,0.850904908728533,Pb/Zn,Mount Isa
468,0,-187,0.851412426164958,Pb/Zn,Mount Isa
477,0,-174,0.853990068960774,Pb/Zn,Mount Isa
491,0,-154,0.854838066175561,Pb/Zn,Mount Isa
435,0,-245,0.86090425100606,Pb/Zn,Mount Isa
426,0,-262,0.856652021425491,Pb/Zn,Mount Isa
424,0,-277,0.869804247371923,Pb/Zn,Mount Isa
418,0,-285,0.857734396527051,Pb/Zn,Mount Isa
411,0,-301,0.857070222687546,Pb/Zn,Mount Isa
404,0,-309,0.865054064322134,Pb/Zn,Mount Isa
402,0,-326,0.866219988588101,Pb/Zn,Mount Isa
413,0,-309,0.858360004427281,Pb/Zn,Mount Isa
413,0,-289,0.869879317463049,Pb/Zn,Mount Isa
425,0,-269,0.853347458379226,Pb/Zn,Mount Isa
443,0,-264,0.863448061180863,Pb/Zn,Mount Isa
438,0,-272,0.86140168870228,Pb/Zn,Mount Isa
435,0,-279,0.861410498158875,Pb/Zn,Mount Isa
433,0,-281,0.858209816004259,Pb/Zn,Mount Isa
435,0,-287,0.860316549862465,Pb/Zn,Mount Isa
429,0,-294,0.865585989731395,Pb/Zn,Mount Isa
435,0,-297,0.863539074470785,Pb/Zn,Mount Isa
434,0,-300,0.863647219714075,Pb/Zn,Mount Isa
429,0,-307,0.868203533960028,Pb/Zn,Mount Isa
424,0,-313,0.850528965003459,Pb/Zn,Mount Isa
231,0,-554,0.852525538559334,Pb/Zn,Mount Isa
235,0,-538,0.855324458513208,Pb/Zn,Mount Isa
240,0,-523,0.856389081676486,Pb/Zn,Mount Isa
239,0,-543,0.86229303097786,Pb/Zn,Mount Isa
236,0,-552,0.86552346910519,Pb/Zn,Mount Isa
255,0,-535,0.858524448905631,Pb/Zn,Mount Isa
271,0,-519,0.851061014239558,Pb/Zn,Mount Isa
256,0,-521,0.861574628432392,Pb/Zn,Mount Isa
259,0,-527,0.867043893018808,Pb/Zn,Mount Isa
267,0,-505,0.864095532961902,Pb/Zn,Mount Isa
286,0,-506,0.853993161962646,Pb/Zn,Mount Isa
292,0,-486,0.858284773993517,Pb/Zn,Mount Isa
302,0,-479,0.861172792661501,Pb/Zn,Mount Isa
302,0,-489,0.859296272363478,Pb/Zn,Mount Isa
313,0,-461,0.864346043355577,Pb/Zn,Mount Isa
302,0,-459,0.864034288540536,Pb/Zn,Mount Isa
317,0,-440,0.857158163218918,Pb/Zn,Mount Isa
305,0,-460,0.865404053645504,Pb/Zn,Mount Isa
316,0,-451,0.862483216471188,Pb/Zn,Mount Isa
308,0,-438,0.868234046961298,Pb/Zn,Mount Isa
324,0,-431,0.855840347186415,Pb/Zn,Mount Isa
312,0,-430,0.851668042330362,Pb/Zn,Mount Isa
320,0,-415,0.864779140513399,Pb/Zn,Mount Isa
328,0,-401,0.86581040956791,Pb/Zn,Mount Isa
335,0,-391,0.851925493330629,Pb/Zn,Mount Isa
349,0,-386,0.854321390770584,Pb/Zn,Mount Isa
347,0,-374,0.853332457191264,Pb/Zn,Mount Isa
339,0,-381,0.852880908501962,Pb/Zn,Mount Isa
328,0,-394,0.852006038885879,Pb/Zn,Mount Isa
346,0,-379,0.866890796375728,Pb/Zn,Mount Isa
345,0,-361,0.865699749874326,Pb/Zn,Mount Isa
358,0,-352,0.857817651449552,Pb/Zn,Mount Isa
354,0,-356,0.853441605178497,Pb/Zn,Mount Isa
366,0,-343,0.85815324964874,Pb/Zn,Mount Isa
370,0,-331,0.860217705734866,Pb/Zn,Mount Isa
370,0,-345,0.857233297635881,Pb/Zn,Mount Isa
358,0,-359,0.869080618867182,Pb/Zn,Mount Isa
334,0,-462,0.869949586062411,Pb/Zn,Mount Isa
339,0,-445,0.869111660838078,Pb/Zn,Mount Isa
345,0,-438,0.867667791196083,Pb/Zn,Mount Isa
335,0,-445,0.864411225870202,Pb/Zn,Mount Isa
335,0,-458,0.866433905754769,Pb/Zn,Mount Isa
329,0,-463,0.853471582348328,Pb/Zn,Mount Isa
361,0,-431,0.863472606031551,Pb/Zn,Mount Isa
359,0,-435,0.855329322535905,Pb/Zn,Mount Isa
352,0,-439,0.851558426321375,Pb/Zn,Mount Isa
351,0,-448,0.869338962427957,Pb/Zn,Mount Isa
347,0,-462,0.863018644917729,Pb/Zn,Mount Isa
486,0,-224,0.852263087127851,Pb/Zn,Mount Isa
473,0,-237,0.863148044641321,Pb/Zn,Mount Isa
473,0,-255,0.851465444833596,Pb/Zn,Mount Isa
464,0,-274,0.869850605352956,Pb/Zn,Mount Isa
461,0,-280,0.863907204919968,Pb/Zn,Mount Isa
457,0,-303,0.859227113569932,Pb/Zn,Mount Isa
441,0,-329,0.851028720096409,Pb/Zn,Mount Isa
447,0,-313,0.858136188065064,Pb/Zn,Mount Isa
451,0,-311,0.858723937158175,Pb/Zn,Mount Isa
446,0,-330,0.856223444235943,Pb/Zn,Mount Isa
434,0,-354,0.861544587531507,Pb/Zn,Mount Isa
428,0,-363,0.851615262576274,Pb/Zn,Mount Isa
422,0,-382,0.853012357661452,Pb/Zn,Mount Isa
416,0,-392,0.861078753281491,Pb/Zn,Mount Isa
408,0,-407,0.860757842822348,Pb/Zn,Mount Isa
401,0,-427,0.859628496987934,Pb/Zn,Mount Isa
400,0,-436,0.856722306499379,Pb/Zn,Mount Isa
446,0,-336,0.856421533701801,Pb/Zn,Mount Isa
452,0,-317,0.865848034178584,Pb/Zn,Mount Isa
403,0,-417,0.861197994064394,Pb/Zn,Mount Isa
400,0,-429,0.853827724069894,Pb/Zn,Mount Isa
391,0,-455,0.858877220108754,Pb/Zn,Mount Isa
377,0,-469,0.862464338572289,Pb/Zn,Mount Isa
375,0,-481,0.868508714547995,Pb/Zn,Mount Isa
368,0,-499,0.852894606212526,Pb/Zn,Mount Isa
359,0,-519,0.861598141623487,Pb/Zn,Mount Isa
355,0,-528,0.867829010664008,Pb/Zn,Mount Isa
365,0,-537,0.863322906248043,Pb/Zn,Mount Isa
354,0,-544,0.867405108138768,Pb/Zn,Mount Isa
340,0,-563,0.858411958354892,Pb/Zn,Mount Isa
338,0,-577,0.86621088021989,Pb/Zn,Mount Isa
326,0,-586,0.863439622989569,Pb/Zn,Mount Isa
324,0,-600,0.869083516472483,Pb/Zn,Mount Isa
335,0,-576,0.851073093144552,Pb/Zn,Mount Isa
340,0,-562,0.863480541209202,Pb/Zn,Mount Isa
343,0,-565,0.865640908670269,Pb/Zn,Mount Isa
338,0,-620,0.859526888456555,Pb/Zn,Mount Isa
333,0,-637,0.865270446410944,Pb/Zn,Mount Isa
325,0,-651,0.869883501570701,Pb/Zn,Mount Isa
309,0,-671,0.864758719074105,Pb/Zn,Mount Isa
309,0,-689,0.85058607697813,Pb/Zn,Mount Isa
323,0,-654,0.868651294224604,Pb/Zn,Mount Isa
333,0,-648,0.868110480391623,Pb/Zn,Mount Isa
337,0,-616,0.862981172190916,Pb/Zn,Mount Isa
368,0,-572,0.854195244611476,Pb/Zn,Mount Isa
382,0,-539,0.861359160916444,Pb/Zn,Mount Isa
386,0,-507,0.861134823262935,Pb/Zn,Mount Isa
397,0,-495,0.863653790819806,Pb/Zn,Mount Isa
407,0,-478,0.861058772983984,Pb/Zn,Mount Isa
414,0,-450,0.866295150990394,Pb/Zn,Mount Isa
423,0,-432,0.852250329922385,Pb/Zn,Mount Isa
379,0,-546,0.86070567274763,Pb/Zn,Mount Isa
363,0,-576,0.865846228798087,Pb/Zn,Mount Isa
360,0,-586,0.868319132880751,Pb/Zn,Mount Isa
490,0,-327,0.854662803115747,Pb/Zn,Mount Isa
483,0,-338,0.864176694451237,Pb/Zn,Mount Isa
473,0,-368,0.861946338914006,Pb/Zn,Mount Isa
469,0,-380,0.850193100983342,Pb/Zn,Mount Isa
459,0,-393,0.864246290560874,Pb/Zn,Mount Isa
456,0,-413,0.862382437039302,Pb/Zn,Mount Isa
448,0,-428,0.864945825482029,Pb/Zn,Mount Isa
441,0,-436,0.856373788752872,Pb/Zn,Mount Isa
444,0,-446,0.866654151303398,Pb/Zn,Mount Isa
430,0,-471,0.856542916014532,Pb/Zn,Mount Isa
421,0,-494,0.868771611149765,Pb/Zn,Mount Isa
414,0,-507,0.860639112651147,Pb/Zn,Mount Isa
405,0,-519,0.868487109369853,Pb/Zn,Mount Isa
412,0,-523,0.855128713187125,Pb/Zn,Mount Isa
402,0,-538,0.854370477271308,Pb/Zn,Mount Isa
391,0,-552,0.859339622029733,Pb/Zn,Mount Isa
388,0,-562,0.86297166490217,Pb/Zn,Mount Isa
381,0,-574,0.862228588032276,Pb/Zn,Mount Isa
381,0,-587,0.85339870463215,Pb/Zn,Mount Isa
374,0,-592,0.851500986683191,Pb/Zn,Mount Isa
371,0,-609,0.867414545229286,Pb/Zn,Mount Isa
371,0,-619,0.868109095904461,Pb/Zn,Mount Isa
364,0,-622,0.866067853087999,Pb/Zn,Mount Isa
363,0,-629,0.868627399513739,Pb/Zn,Mount Isa
361,0,-638,0.851967665354176,Pb/Zn,Mount Isa
360,0,-648,0.869166669889843,Pb/Zn,Mount Isa
354,0,-653,0.852779785693711,Pb/Zn,Mount Isa
352,0,-662,0.86217508661744,Pb/Zn,Mount Isa
374,0,-607,0.851184351815983,Pb/Zn,Mount Isa
389,0,-566,0.860330022706833,Pb/Zn,Mount Isa
412,0,-528,0.856215747154951,Pb/Zn,Mount Isa
413,0,-511,0.863061502821413,Pb/Zn,Mount Isa
449,0,-483,0.86766034585722,Pb/Zn,Mount Isa
441,0,-492,0.85861655472316,Pb/Zn,Mount Isa
441,0,-499,0.851540872818704,Pb/Zn,Mount Isa
427,0,-511,0.859953896846666,Pb/Zn,Mount Isa
425,0,-518,0.868761958290921,Pb/Zn,Mount Isa
426,0,-529,0.869844045550697,Pb/Zn,Mount Isa
423,0,-542,0.863143358823857,Pb/Zn,Mount Isa
416,0,-549,0.856967698872251,Pb/Zn,Mount Isa
416,0,-562,0.85509077334169,Pb/Zn,Mount Isa
410,0,-573,0.859910307368645,Pb/Zn,Mount Isa
400,0,-578,0.868066422227772,Pb/Zn,Mount Isa
404,0,-585,0.864872697205578,Pb/Zn,Mount Isa
397,0,-599,0.869723766086565,Pb/Zn,Mount Isa
390,0,-614,0.862726617360271,Pb/Zn,Mount Isa
386,0,-629,0.855511210635807,Pb/Zn,Mount Isa
378,0,-632,0.869230764937441,Pb/Zn,Mount Isa
375,0,-646,0.852737711434104,Pb/Zn,Mount Isa
375,0,-651,0.860731999095436,Pb/Zn,Mount Isa
364,0,-669,0.850043539229644,Pb/Zn,Mount Isa
360,0,-680,0.850715437092436,Pb/Zn,Mount Isa
355,0,-684,0.859759558121177,Pb/Zn,Mount Isa
364,0,-673,0.869883777696741,Pb/Zn,Mount Isa
648,0,-118,0.854734626157293,Pb/Zn,Mount Isa
633,0,-126,0.863761028662975,Pb/Zn,Mount Isa
633,0,-135,0.852919360027387,Pb/Zn,Mount Isa
623,0,-149,0.862492152030141,Pb/Zn,Mount Isa
642,0,-132,0.854489029441614,Pb/Zn,Mount Isa
646,0,-112,0.860360043914645,Pb/Zn,Mount Isa
636,0,-126,0.866748941347975,Pb/Zn,Mount Isa
660,0,-174,0.865463862236244,Pb/Zn,Mount Isa
650,0,-178,0.865325281400156,Pb/Zn,Mount Isa
653,0,-189,0.851475725223364,Pb/Zn,Mount Isa
651,0,-190,0.85801469680324,Pb/Zn,Mount Isa
742,0,-100,0.852472000008641,Pb/Zn,Mount Isa
738,0,-102,0.854898037694947,Pb/Zn,Mount Isa
730,0,-117,0.850817147863751,Pb/Zn,Mount Isa
722,0,-124,0.85692347913587,Pb/Zn,Mount Isa
740,0,-98,0.851539340502483,Pb/Zn,Mount Isa
739,0,-92,0.863212554739341,Pb/Zn,Mount Isa
726,0,-114,0.854319847553709,Pb/Zn,Mount Isa
684,0,-155,0.865011851768101,Pb/Zn,Mount Isa
681,0,-160,0.8603307890252,Pb/Zn,Mount Isa
676,0,-172,0.866814054520854,Pb/Zn,Mount Isa
681,0,-155,0.861367448207356,Pb/Zn,Mount Isa
468,0,-491,0.861255004443167,Pb/Zn,Mount Isa
465,0,-501,0.856215517031935,Pb/Zn,Mount Isa
451,0,-525,0.855494745958649,Pb/Zn,Mount Isa
451,0,-535,0.862515210443599,Pb/Zn,Mount Isa
464,0,-509,0.858522720701834,Pb/Zn,Mount Isa
459,0,-537,0.852219440064415,Pb/Zn,Mount Isa
452,0,-549,0.869087630223095,Pb/Zn,Mount Isa
445,0,-572,0.852665901040898,Pb/Zn,Mount Isa
439,0,-588,0.855577819623338,Pb/Zn,Mount Isa
433,0,-597,0.859190153699221,Pb/Zn,Mount Isa
415,0,-627,0.862549138954061,Pb/Zn,Mount Isa
411,0,-639,0.858214073981246,Pb/Zn,Mount Isa
462,0,-585,0.86765305564086,Pb/Zn,Mount Isa
455,0,-598,0.856048334540726,Pb/Zn,Mount Isa
442,0,-621,0.856501756387081,Pb/Zn,Mount Isa
442,0,-630,0.869145670347535,Pb/Zn,Mount Isa
439,0,-646,0.865312974125065,Pb/Zn,Mount Isa
431,0,-667,0.866482519304351,Pb/Zn,Mount Isa
413,0,-686,0.861420614049011,Pb/Zn,Mount Isa
410,0,-700,0.86441940824637,Pb/Zn,Mount Isa
408,0,-720,0.86364067617196,Pb/Zn,Mount Isa
397,0,-732,0.86998021572442,Pb/Zn,Mount Isa
473.7327,4000,-149.92444,0.539825687146909,Pb/Zn,Hilton
467.5482,4000,-159.78789,0.533164696336232,Pb/Zn,Hilton
450.2316,4000,-181.48748,0.530966528249407,Pb/Zn,Hilton
440.3364,4000,-210.091485,0.536671969952655,Pb/Zn,Hilton
451.4685,4000,-189.37824,0.546976265762665,Pb/Zn,Hilton
465.0744,4000,-174.583065,0.543830275036351,Pb/Zn,Hilton
470.022,4000,-158.801545,0.534162369833763,Pb/Zn,Hilton
432.915,4000,-211.07783,0.530686943460988,Pb/Zn,Hilton
431.6781,4000,-241.654525,0.538020141181332,Pb/Zn,Hilton
445.284,4000,-217.982245,0.548316394999763,Pb/Zn,Hilton
423.0198,4000,-261.381425,0.54689430668431,Pb/Zn,Hilton
418.0722,4000,-281.108325,0.545172313196784,Pb/Zn,Hilton
340.1475,4000,-437.93718,0.531751653045093,Pb/Zn,Hilton
336.4368,4000,-450.759665,0.53556683206236,Pb/Zn,Hilton
321.594,4000,-464.568495,0.539961392457914,Pb/Zn,Hilton
309.225,4000,-487.25443,0.54480735558202,Pb/Zn,Hilton
295.6191,4000,-498.104225,0.534587415986024,Pb/Zn,Hilton
270.8811,4000,-551.366855,0.54226231218863,Pb/Zn,Hilton
295.6191,4000,-528.68092,0.542557489613743,Pb/Zn,Hilton
304.2774,4000,-511.913055,0.549815875818011,Pb/Zn,Hilton
299.3298,4000,-537.558025,0.544709115591848,Pb/Zn,Hilton
322.8309,4000,-499.09057,0.533026327766571,Pb/Zn,Hilton
326.5416,4000,-457.66408,0.532186891909963,Pb/Zn,Hilton
341.3844,4000,-438.923525,0.531502614713732,Pb/Zn,Hilton
188.0088,4000,-670.7146,0.534685144871339,Pb/Zn,Hilton
178.1136,4000,-687.482465,0.543658113258127,Pb/Zn,Hilton
189.2457,4000,-674.65998,0.536590667776446,Pb/Zn,Hilton
175.6398,4000,-696.35957,0.541269493937877,Pb/Zn,Hilton
169.4553,4000,-708.19571,0.537834490251586,Pb/Zn,Hilton
153.3756,4000,-721.018195,0.546653041645998,Pb/Zn,Hilton
144.7173,4000,-741.73144,0.536710141138619,Pb/Zn,Hilton
159.5601,4000,-728.908955,0.537656554724766,Pb/Zn,Hilton
158.3232,4000,-742.717785,0.540375476088452,Pb/Zn,Hilton
153.3756,4000,-749.6222,0.532548065504636,Pb/Zn,Hilton
142.2435,4000,-755.54027,0.542356282476803,Pb/Zn,Hilton
127.4007,4000,-770.335445,0.533888395421075,Pb/Zn,Hilton
126.1638,4000,-784.144275,0.549283699956375,Pb/Zn,Hilton
136.059,4000,-795.980415,0.54787962243657,Pb/Zn,Hilton
142.2435,4000,-774.280825,0.541276515274329,Pb/Zn,Hilton
153.3756,4000,-755.54027,0.535161463942744,Pb/Zn,Hilton
132.3483,4000,-777.23986,0.545034649936996,Pb/Zn,Hilton
136.059,4000,-820.63904,0.542880770821269,Pb/Zn,Hilton
138.5328,4000,-845.297665,0.549920643953894,Pb/Zn,Hilton
134.8221,4000,-859.106495,0.545976373381245,Pb/Zn,Hilton
150.9018,4000,-837.406905,0.545021060407566,Pb/Zn,Hilton
159.5601,4000,-807.816555,0.541799467721434,Pb/Zn,Hilton
155.8494,4000,-824.58442,0.53431515136219,Pb/Zn,Hilton
152.1387,4000,-855.161115,0.549348989786045,Pb/Zn,Hilton
157.0863,4000,-829.516145,0.539854739674342,Pb/Zn,Hilton
175.6398,4000,-795.980415,0.545759512716948,Pb/Zn,Hilton
185.535,4000,-779.21255,0.530165892565098,Pb/Zn,Hilton
196.6671,4000,-765.40372,0.543390738153712,Pb/Zn,Hilton
191.7195,4000,-780.198895,0.540260155316622,Pb/Zn,Hilton
197.904,4000,-756.526615,0.532437611520944,Pb/Zn,Hilton
206.5623,4000,-737.78606,0.548757454734038,Pb/Zn,Hilton
215.2206,4000,-719.045505,0.534260664861974,Pb/Zn,Hilton
201.6147,4000,-761.45834,0.549190233397861,Pb/Zn,Hilton
205.3254,4000,-755.54027,0.545183710287702,Pb/Zn,Hilton
133.5852,4000,-899.54664,0.539093595024534,Pb/Zn,Hilton
143.4804,4000,-894.614915,0.533232817690154,Pb/Zn,Hilton
150.9018,4000,-885.73781,0.538994762128863,Pb/Zn,Hilton
164.5077,4000,-872.915325,0.534568102774128,Pb/Zn,Hilton
