X,Y,Z,grade_value,grade,section
589,0,-1099,3.22353956214327,Copper,Mount Isa
602,0,-1103,3.34431112545658,Copper,Mount Isa
603,0,-1115,3.2357114888094,Copper,Mount Isa
598,0,-1065,3.20741003818001,Copper,Mount Isa
587,0,-1057,3.36487362310065,Copper,Mount Isa
601,0,-1051,3.29572669370029,Copper,Mount Isa
613,0,-1080,3.21391416738358,Copper,Mount Isa
615,0,-1063,3.22280323801124,Copper,Mount Isa
622,0,-1041,3.29368837176176,Copper,Mount Isa
616,0,-1041,3.31536027579585,Copper,Mount Isa
176.8767,4000,-764.417375,2.23986217695176,Copper,Hilton
173.166,4000,-750.608545,2.1808852031769,Copper,Hilton
197.904,4000,-707.209365,2.12257835803261,Copper,Hilton
205.3254,4000,-668.74191,2.16791769575453,Copper,Hilton
216.4575,4000,-601.67045,2.29916965554489,Copper,Hilton
194.1933,4000,-650.9877,2.10662954892615,Copper,Hilton
249.8538,4000,-650.9877,2.26059920479878,Copper,Hilton
252.3276,4000,-613.50659,2.11574970235248,Copper,Hilton
246.1431,4000,-613.50659,2.28484227266228,Copper,Hilton
268.4073,4000,-584.902585,2.27290420578055,Copper,Hilton
269.6442,4000,-604.629485,2.13701253309245,Copper,Hilton
267.1704,4000,-635.20618,2.23928460034487,Copper,Hilton
228.8265,4000,-663.810185,2.10824574515645,Copper,Hilton
210.273,4000,-667.755565,2.17770950040113,Copper,Hilton
282.0132,4000,-678.60536,2.10858898361921,Copper,Hilton
243.6693,4000,-692.41419,2.21461570494894,Copper,Hilton
222.642,4000,-749.6222,2.29776499787457,Copper,Hilton
215.2206,4000,-772.308135,2.14833167156885,Copper,Hilton
202.8516,4000,-791.04869,2.10675895725219,Copper,Hilton
196.6671,4000,-803.871175,2.22300928447744,Copper,Hilton
188.0088,4000,-816.69366,2.20180658103171,Copper,Hilton
174.4029,4000,-825.570765,2.24687874396142,Copper,Hilton
165.7446,4000,-859.106495,2.22795225101215,Copper,Hilton
144.7173,4000,-879.81974,2.13962042798946,Copper,Hilton
157.0863,4000,-935.05506,2.11070237778216,Copper,Hilton
149.6649,4000,-940.97313,2.176609562221,Copper,Hilton
159.5601,4000,-955.768305,2.21722480559433,Copper,Hilton
155.8494,4000,-969.577135,2.15915718216368,Copper,Hilton
191.7195,4000,-889.68319,2.11407448338587,Copper,Hilton
212.7468,4000,-866.01091,2.23317465260373,Copper,Hilton
226.3527,4000,-834.44787,2.2999155263749,Copper,Hilton
244.9062,4000,-801.898485,2.29820268693312,Copper,Hilton
270.8811,4000,-741.73144,2.2211179397443,Copper,Hilton
275.8287,4000,-707.209365,2.13611009487357,Copper,Hilton
295.6191,4000,-674.65998,2.17498764789623,Copper,Hilton
291.9084,4000,-641.12425,2.2215329006433,Copper,Hilton
249.8538,4000,-683.537085,2.25160464528681,Copper,Hilton
222.642,4000,-735.81337,2.18118846377454,Copper,Hilton
213.9837,4000,-768.362755,2.26029260147669,Copper,Hilton
242.4324,4000,-757.51296,2.24966809061348,Copper,Hilton
191.7195,4000,-821.625385,2.19682839610605,Copper,Hilton
295.6191,4000,-654.93308,2.1674889512773,Copper,Hilton
291.9084,4000,-665.782875,2.29565877627452,Copper,Hilton
283.2501,4000,-692.41419,2.15442414310607,Copper,Hilton
264.6966,4000,-737.78606,2.12743870132365,Copper,Hilton
278.3025,4000,-720.03185,2.26632607821801,Copper,Hilton
263.4597,4000,-715.100125,2.2788547622852,Copper,Hilton
251.0907,4000,-774.280825,2.26240227226131,Copper,Hilton
238.7217,4000,-810.77559,2.21037462910507,Copper,Hilton
213.9837,4000,-852.20208,2.25594480312345,Copper,Hilton
201.6147,4000,-868.969945,2.20224119908354,Copper,Hilton
201.6147,4000,-883.76512,2.12814467159007,Copper,Hilton
185.535,4000,-903.49202,2.22204649232532,Copper,Hilton
166.9815,4000,-939.00044,2.16344781687686,Copper,Hilton
162.0339,4000,-959.713685,2.22036574324835,Copper,Hilton
170.6922,4000,-917.30085,2.10479511934867,Copper,Hilton
149.6649,4000,-933.08237,2.24027392853586,Copper,Hilton
138.5328,4000,-1031.71687,2.27641153178151,Copper,Hilton
149.6649,4000,-1040.593975,2.20208806631889,Copper,Hilton
147.1911,4000,-1004.09921,2.29816178431164,Copper,Hilton
170.6922,4000,-999.167485,2.23332016853366,Copper,Hilton
200.3778,4000,-958.72734,2.13983894094168,Copper,Hilton
200.3778,4000,-943.932165,2.25252284160915,Copper,Hilton
211.5099,4000,-923.21892,2.22337726772546,Copper,Hilton
237.4848,4000,-905.46471,2.28616404456407,Copper,Hilton
237.4848,4000,-877.84705,2.20828163328524,Copper,Hilton
260.9859,4000,-857.133805,2.28374715904187,Copper,Hilton
248.6169,4000,-850.22939,2.14641168971095,Copper,Hilton
230.0634,4000,-889.68319,2.26396885595012,Copper,Hilton
222.642,4000,-920.259885,2.21344335315732,Copper,Hilton
275.8287,4000,-806.83021,2.15501856083511,Copper,Hilton
272.118,4000,-811.761935,2.2604151233549,Copper,Hilton
242.4324,4000,-846.28401,2.16584472007566,Copper,Hilton
263.4597,4000,-866.997255,2.23028995539991,Copper,Hilton
263.4597,4000,-821.625385,2.26999260715415,Copper,Hilton
288.1977,4000,-772.308135,2.22127331786525,Copper,Hilton
286.9608,4000,-745.67682,2.14319374177782,Copper,Hilton
305.5143,4000,-711.154745,2.19881366881335,Copper,Hilton
316.6464,4000,-704.25033,2.29149627671643,Copper,Hilton
319.1202,4000,-727.92261,2.20270564316765,Copper,Hilton
301.8036,4000,-758.499305,2.23964588518377,Copper,Hilton
283.2501,4000,-795.980415,2.1547867522562,Copper,Hilton
273.3549,4000,-825.570765,2.18571194922277,Copper,Hilton
293.1453,4000,-749.6222,2.26311088054875,Copper,Hilton
310.4619,4000,-718.05916,2.19100099491237,Copper,Hilton
307.9881,4000,-706.22302,2.15799649597649,Copper,Hilton
272.118,4000,-588.847965,2.10200325796265,Copper,Hilton
259.749,4000,-589.83431,2.2953809623809,Copper,Hilton
220.1682,4000,-585.88893,2.26986239839648,Copper,Hilton
212.7468,4000,-607.58852,2.2837972659248,Copper,Hilton
189.2457,4000,-654.93308,2.17890975479339,Copper,Hilton
247.38,4000,-653.946735,2.13611676480759,Copper,Hilton
284.487,4000,-670.7146,2.20581159220426,Copper,Hilton
267.1704,4000,-719.045505,2.128689564051,Copper,Hilton
303.0405,4000,-646.055975,2.27712555051972,Copper,Hilton
272.118,4000,-728.908955,2.19037107144545,Copper,Hilton
