X,Y,Z,grade_value,grade,section
711,0,-615,8.77330436080287,No. II,a
740,0,-605,8.70415791302851,No. II,a
714,0,-618,8.7026448180253,No. II,a
741,0,-585,8.74326618679901,No. II,a
725,0,-608,8.725670462142,No. II,a
747,0,-605,8.76332712204919,No. II,a
781,0,-596,8.76330721965694,No. II,a
758,0,-618,8.77375527672297,No. II,a
742,0,-631,8.7495391217665,No. II,a
783,0,-600,8.72793076810133,No. II,a
808,0,-591,8.72684098980871,No. II,a
777,0,-585,8.78536087420655,No. II,a
794,0,-566,8.74498489365048,No. II,a
771,0,-573,8.73450850169425,No. II,a
768,0,-565,8.70460148328178,No. II,a
813,0,-586,8.70615612724636,No. II,a
813,0,-564,8.70083516711632,No. II,a
821,0,-545,8.72393470756576,No. II,a
798,0,-563,8.71230578221693,No. II,a
832,0,-554,8.7113904021864,No. II,a
848,0,-549,8.77768105535364,No. II,a
829,0,-565,8.78620648563288,No. II,a
855,0,-549,8.79100109739782,No. II,a
830,0,-539,8.76221001490312,No. II,a
848,0,-531,8.71028960766634,No. II,a
874,0,-526,8.77627854569271,No. II,a
830,0,-544,8.70103505312498,No. II,a
846,0,-527,8.7479952800671,No. II,a
860,0,-517,8.77655129458619,No. II,a
886,0,-506,8.72087501788953,No. II,a
919,0,-493,8.71903601089057,No. II,a
889,0,-499,8.76079443910479,No. II,a
877,0,-510,8.7634047966242,No. II,a
834,0,-571,8.78816489859179,No. II,a
821,0,-578,8.77071947582826,No. II,a
803,0,-597,8.78146077831137,No. II,a
768,0,-603,8.74051595345972,No. II,a
758,0,-617,8.74631696686579,No. II,a
750,0,-626,8.7261258324965,No. II,a
721,0,-642,8.74540513203014,No. II,a
705,0,-652,8.75837696737485,No. II,a
690,0,-662,8.72278467661641,No. II,a
652,0,-684,8.7405151849291,No. II,a
632,0,-697,8.77208284882548,No. II,a
602,0,-713,8.74482188652364,No. II,a
592,0,-718,8.7262059212514,No. II,a
559,0,-737,8.73117418130134,No. II,a
540,0,-749,8.76785154915566,No. II,a
527,0,-759,8.75397566933084,No. II,a
571,0,-738,8.78653156222763,No. II,a
593,0,-719,8.77695517174481,No. II,a
608,0,-719,8.72855464389954,No. II,a
612,0,-707,8.79583945767537,No. II,a
633,0,-695,8.76078781444357,No. II,a
682,0,-670,8.73159125244815,No. II,a
696,0,-654,8.77216748510276,No. II,a
712,0,-652,8.74888017435045,No. II,a
752,0,-642,8.73734693079016,No. II,a
719,0,-666,8.72214323467467,No. II,a
698,0,-670,8.72303904090677,No. II,a
732,0,-664,8.77766817560051,No. II,a
111.148985,200,-913.98951,7.33839363799808,No. I,b
133.158685,200,-895.77045,7.33016590392805,No. I,b
126.555775,200,-908.92866,7.34827916258963,No. I,b
176.0776,200,-881.60007,7.34991626002524,No. I,b
202.48924,200,-861.35667,7.33563101539671,No. I,b
166.173235,200,-872.49054,7.33211632088089,No. I,b
243.207185,200,-829.9794,7.34236924101499,No. I,b
268.51834,200,-823.90638,7.33383661544077,No. I,b
247.609125,200,-839.08893,7.33379848148544,No. I,b
304.834345,200,-804.67515,7.34814092543767,No. I,b
337.848895,200,-786.45609,7.34672417408463,No. I,b
370.863445,200,-762.16401,7.34253931405313,No. I,b
408.279935,200,-757.10316,7.3350179045175,No. I,b
364.260535,200,-771.27354,7.33216052353912,No. I,b
330.1455,200,-783.41958,7.33808153356261,No. I,b
426.98818,200,-736.85976,7.34873542955114,No. I,b
471.00758,200,-712.56768,7.33847122497056,No. I,b
489.715825,200,-695.36079,7.33782931986808,No. I,b
477.61049,200,-698.3973,7.34848288441355,No. I,b
517.22795,200,-683.21475,7.34282163486309,No. I,b
532.63474,200,-663.98352,7.34506910908159,No. I,b
526.03183,200,-681.19041,7.33655818427423,No. I,b
589.85996,200,-645.76446,7.3320457179003,No. I,b
552.44347,200,-658.92267,7.33724576402489,No. I,b
640.48227,200,-621.47238,7.33991049760788,No. I,b
663.592455,200,-599.20464,7.34767667121592,No. I,b
634.979845,200,-612.36285,7.338503685458,No. I,b
674.597305,200,-587.0586,7.33152575431366,No. I,b
708.71234,200,-574.91256,7.34160363025935,No. I,b
692.205065,200,-597.1803,7.34996315542152,No. I,b
717.51622,200,-571.87605,7.3461694474726,No. I,b
730.72204,200,-574.91256,7.33799787261883,No. I,b
756.033195,200,-560.74218,7.33958788222122,No. I,b
758.234165,200,-550.62048,7.3360179033458,No. I,b
712.013795,200,-561.75435,7.33074739011679,No. I,b
762.636105,200,-541.51095,7.34468405327501,No. I,b
793.449685,200,-513.17019,7.33612913072689,No. I,b
773.640955,200,-534.42576,7.34018559200325,No. I,b
833.067145,200,-496.97547,7.33708544996917,No. I,b
801.15308,200,-497.98764,7.34047706499037,No. I,b
797.851625,200,-515.19453,7.34993013267198,No. I,b
845.17248,200,-483.81726,7.34751048264357,No. I,b
881.488485,200,-464.58603,7.33423047983692,No. I,b
909.00061,200,-454.46433,7.33218838016401,No. I,b
912.302065,200,-454.46433,7.3447333174799,No. I,b
873.78509,200,-475.7199,7.33582553586337,No. I,b
922.20643,200,-446.36697,7.34924318268247,No. I,b
940.914675,200,-432.19659,7.33983507138611,No. I,b
932.110795,200,-453.45216,7.34723062938211,No. I,b
953.02001,200,-423.08706,7.33389258358198,No. I,b
986.03456,200,-413.97753,7.34340658558006,No. I,b
1011.345715,200,-407.90451,7.33550752257391,No. I,b
1038.85784,200,-384.6246,7.33022853769409,No. I,b
1055.365115,200,-375.51507,7.34018754244001,No. I,b
1086.178695,200,-356.28384,7.34112422595271,No. I,b
1108.188395,200,-347.17431,7.34285835020403,No. I,b
1127.997125,200,-339.07695,7.3401837824967,No. I,b
1168.71507,200,-315.79704,7.34084380520757,No. I,b
1195.12671,200,-301.62666,7.33579970319032,No. I,b
1216.035925,200,-284.41977,7.34713427144227,No. I,b
1306.275695,200,-245.95731,7.34158152191159,No. I,b
1339.290245,200,-229.76259,7.3360271532305,No. I,b
1370.103825,200,-225.71391,7.34886092387856,No. I,b
1409.721285,200,-209.51919,7.34533362961818,No. I,b
1428.42953,200,-202.434,7.33146780974479,No. I,b
1507.66445,200,-167.00805,7.33235380134998,No. I,b
1463.64505,200,-192.3123,7.3441002154716,No. I,b
1431.730985,200,-211.54353,7.33153554859961,No. I,b
1419.62565,200,-220.65306,7.33868118855915,No. I,b
1459.24311,200,-199.39749,7.33366122696348,No. I,b
1486.755235,200,-186.23928,7.33257199336082,No. I,b
1508.764935,200,-163.97154,7.33690452026423,No. I,b
1556.08579,200,-159.92286,7.34258962347852,No. I,b
1527.47318,200,-159.92286,7.33156335003945,No. I,b
1495.559115,200,-172.0689,7.34347295293436,No. I,b
1455.941655,200,-188.26362,7.33112312778324,No. I,b
1431.730985,200,-199.39749,7.34805963519079,No. I,b
1494.45863,200,-170.04456,7.34639860058687,No. I,b
378.56684,200,-929.17206,8.72507909343585,No. II,b
365.36102,200,-939.29376,8.76439803312777,No. II,b
345.55229,200,-952.45197,8.78750985918566,No. II,b
329.045015,200,-967.63452,8.73177968669479,No. II,b
308.1358,200,-983.82924,8.74212936489637,No. II,b
292.72901,200,-999.01179,8.75773924333764,No. II,b
280.623675,200,-1005.08481,8.73505381185693,No. II,b
236.604275,200,-1034.43774,8.77204409998874,No. II,b
204.69021,200,-1056.70548,8.7779032475822,No. II,b
176.0776,200,-1078.97322,8.72929634501839,No. II,b
261.91543,200,-1019.25519,8.75338723618262,No. II,b
276.221735,200,-1006.09698,8.75874144392507,No. II,b
297.13095,200,-986.86575,8.78330871345493,No. II,b
570.05123,200,-738.8841,8.73014238838639,No. II,b
537.03668,200,-761.15184,8.77686496227001,No. II,b
509.524555,200,-774.31005,8.76637683081063,No. II,b
495.21825,200,-790.50477,8.79211732858851,No. II,b
474.309035,200,-809.736,8.79621667211457,No. II,b
442.39497,200,-823.90638,8.76054520446648,No. II,b
406.078965,200,-844.14978,8.77072552919168,No. II,b
392.873145,200,-856.29582,8.7533219026434,No. II,b
574.45317,200,-755.07882,8.79226618757124,No. II,b
543.63959,200,-779.3709,8.74055337649639,No. II,b
527.132315,200,-789.4926,8.74878025381846,No. II,b
488.61534,200,-810.74817,8.7079681461965,No. II,b
475.40952,200,-823.90638,8.72905465339551,No. II,b
450.098365,200,-832.00374,8.79160020769106,No. II,b
500.720675,200,-823.90638,8.78752892703294,No. II,b
519.42892,200,-808.72383,8.77454451384328,No. II,b
535.936195,200,-790.50477,8.76615885028167,No. II,b
494.117765,200,-815.80902,8.75110100268994,No. II,b
960.723405,200,-519.24321,8.78625703980624,No. II,b
932.110795,200,-541.51095,8.73807190169227,No. II,b
918.904975,200,-552.64482,8.70514952212833,No. II,b
883.689455,200,-570.86388,8.71501255386498,No. II,b
858.3783,200,-585.03426,8.73345754742943,No. II,b
823.16278,200,-601.22898,8.79731335077683,No. II,b
800.052595,200,-612.36285,8.77484397662971,No. II,b
772.54047,200,-625.52106,8.72950263608757,No. II,b
750.53077,200,-639.69144,8.79644568263115,No. II,b
667.994395,200,-673.09305,8.76387114780864,No. II,b
728.52107,200,-654.87399,8.77548446466056,No. II,b
759.33465,200,-642.72795,8.722045605105,No. II,b
807.75599,200,-624.50889,8.77720871498842,No. II,b
838.56957,200,-610.33851,8.74707408881577,No. II,b
864.98121,200,-593.13162,8.72362044833799,No. II,b
903.498185,200,-575.92473,8.7255528866336,No. II,b
929.909825,200,-561.75435,8.75215066479098,No. II,b
950.81904,200,-549.60831,8.76094898916699,No. II,b
1582.49743,200,-196.36098,8.74748720040915,No. II,b
1575.89452,200,-198.38532,8.78912104762109,No. II,b
1558.28676,200,-207.49485,8.71512342009156,No. II,b
1549.48288,200,-214.58004,8.72541286913289,No. II,b
1536.27706,200,-221.66523,8.74211084150642,No. II,b
1513.166875,200,-230.77476,8.76499415887107,No. II,b
1497.760085,200,-240.89646,8.79827098523474,No. II,b
1535.176575,200,-219.64089,8.78540267741928,No. II,b
