X,Y,Z,formation,section
1512.06639,1000,-1.01217,topo,sectionb
1575.89452,1000,0,topo,sectionb
5.502425,1000,-893.74611,linglongbiotitegranite,sectionb
90.23977,1000,-843.13761,linglongbiotitegranite,sectionb
173.87663,1000,-789.4926,linglongbiotitegranite,sectionb
291.628525,1000,-709.53117,linglongbiotitegranite,sectionb
400.57654,1000,-640.70361,linglongbiotitegranite,sectionb
506.2231,1000,-577.94907,linglongbiotitegranite,sectionb
565.64929,1000,-513.17019,linglongbiotitegranite,sectionb
673.49682,1000,-449.40348,linglongbiotitegranite,sectionb
820.96181,1000,-410.94102,linglongbiotitegranite,sectionb
951.919525,1000,-349.19865,linglongbiotitegranite,sectionb
1092.781605,1000,-273.2859,linglongbiotitegranite,sectionb
1277.663085,1000,-179.15409,linglongbiotitegranite,sectionb
1364.6014,1000,-145.75248,linglongbiotitegranite,sectionb
1465.84602,1000,-116.39955,linglongbiotitegranite,sectionb
1569.29161,1000,-66.80322,linglongbiotitegranite,sectionb

1.100485,1000,-944.35461,pyritesericitequartzalterationzone,sectionb
138.66111,1000,-872.49054,pyritesericitequartzalterationzone,sectionb
266.31737,1000,-783.41958,pyritesericitequartzalterationzone,sectionb
397.275085,1000,-710.54334,pyritesericitequartzalterationzone,sectionb
557.945895,1000,-625.52106,pyritesericitequartzalterationzone,sectionb
704.3104,1000,-546.5718,pyritesericitequartzalterationzone,sectionb
826.464235,1000,-481.79292,pyritesericitequartzalterationzone,sectionb
949.718555,1000,-411.95319,pyritesericitequartzalterationzone,sectionb
1077.374815,1000,-346.16214,pyritesericitequartzalterationzone,sectionb
1188.5238,1000,-289.48062,pyritesericitequartzalterationzone,sectionb
1322.78297,1000,-226.72608,pyritesericitequartzalterationzone,sectionb
1448.23826,1000,-164.98371,pyritesericitequartzalterationzone,sectionb
1549.48288,1000,-117.41172,pyritesericitequartzalterationzone,sectionb
1587.999855,1000,-121.4604,pyritesericitequartzalterationzone,sectionb
1507.66445,1000,-189.27579,pyritesericitequartzalterationzone,sectionb
1398.716435,1000,-230.77476,pyritesericitequartzalterationzone,sectionb
1287.56745,1000,-264.17637,pyritesericitequartzalterationzone,sectionb
1186.32283,1000,-317.82138,pyritesericitequartzalterationzone,sectionb
1090.580635,1000,-360.33252,pyritesericitequartzalterationzone,sectionb
982.733105,1000,-425.1114,pyritesericitequartzalterationzone,sectionb
888.091395,1000,-475.7199,pyritesericitequartzalterationzone,sectionb
763.73659,1000,-552.64482,pyritesericitequartzalterationzone,sectionb
659.190515,1000,-613.37502,pyritesericitequartzalterationzone,sectionb
564.548805,1000,-667.02003,pyritesericitequartzalterationzone,sectionb
495.21825,1000,-702.44598,pyritesericitequartzalterationzone,sectionb
424.78721,1000,-743.94495,pyritesericitequartzalterationzone,sectionb
321.34162,1000,-804.67515,pyritesericitequartzalterationzone,sectionb
258.613975,1000,-845.16195,pyritesericitequartzalterationzone,sectionb
198.0873,1000,-878.56356,pyritesericitequartzalterationzone,sectionb
114.45044,1000,-909.94083,pyritesericitequartzalterationzone,sectionb
15.40679,1000,-953.46414,pyritesericitequartzalterationzone,sectionb
1.100485,1000,-1008.12132,sericitequartzalterationzone,sectionb
125.45529,1000,-952.45197,sericitequartzalterationzone,sectionb
282.824645,1000,-883.62441,sericitequartzalterationzone,sectionb
390.672175,1000,-834.02808,sericitequartzalterationzone,sectionb
497.41922,1000,-770.26137,sericitequartzalterationzone,sectionb
612.970145,1000,-701.43381,sericitequartzalterationzone,sectionb
727.420585,1000,-643.74012,sericitequartzalterationzone,sectionb
838.56957,1000,-581.99775,sericitequartzalterationzone,sectionb
949.718555,1000,-511.14585,sericitequartzalterationzone,sectionb
1074.07336,1000,-439.28178,sericitequartzalterationzone,sectionb
1178.619435,1000,-382.60026,sericitequartzalterationzone,sectionb
1294.17036,1000,-336.04044,sericitequartzalterationzone,sectionb
1391.01304,1000,-288.46845,sericitequartzalterationzone,sectionb
1490.05669,1000,-234.82344,sericitequartzalterationzone,sectionb
1559.387245,1000,-193.32447,sericitequartzalterationzone,sectionb
3.301455,1000,-1163.9955,Kfeldspathizationzone,sectionb
180.47954,1000,-1109.33832,Kfeldspathizationzone,sectionb
390.672175,1000,-1031.40123,Kfeldspathizationzone,sectionb
564.548805,1000,-945.36678,Kfeldspathizationzone,sectionb
708.71234,1000,-865.40535,Kfeldspathizationzone,sectionb
833.067145,1000,-801.63864,Kfeldspathizationzone,sectionb
958.522435,1000,-760.13967,Kfeldspathizationzone,sectionb
1028.953475,1000,-704.47032,Kfeldspathizationzone,sectionb
1134.600035,1000,-608.31417,Kfeldspathizationzone,sectionb
1256.75387,1000,-517.21887,Kfeldspathizationzone,sectionb
1399.81692,1000,-436.24527,Kfeldspathizationzone,sectionb
1488.956205,1000,-384.6246,Kfeldspathizationzone,sectionb
1557.186275,1000,-328.95525,Kfeldspathizationzone,sectionb
