,X,Y,Z,grade,borehole
204,174.67999999999998,375.5,-933.3399999999999,7.894408468817363,40.0
206,174.67999999999998,375.5,-884.78,7.760393407076087,40.0
208,968.6799999999998,605.5,-496.29999999999995,7.814301266448692,41.0
210,968.6799999999998,605.5,-447.74,7.778463337456051,41.0
212,968.6799999999998,605.5,-399.17999999999995,7.746707216980451,41.0
214,365.23999999999995,260.5,-836.2199999999999,8.131534773673504,42.0
216,365.23999999999995,260.5,-787.6599999999999,7.6969125631609305,42.0
218,1445.08,605.5,-253.5,7.822608989980683,43.0
220,1445.08,605.5,-204.93999999999994,7.8030471236505,43.0
222,1445.08,605.5,-156.38,7.784004794344201,43.0
224,47.63999999999999,76.5,-1054.74,7.953057056511135,44.0
226,47.63999999999999,76.5,-1006.18,7.839053561952066,44.0
228,47.63999999999999,76.5,-957.6199999999999,7.704610668293284,44.0
230,111.15999999999998,53.5,-957.6199999999999,7.755141617674548,45.0
232,111.15999999999998,53.5,-909.06,7.5964115588467465,45.0
234,301.71999999999997,674.5,-884.78,7.8704688582115505,46.0
236,301.71999999999997,674.5,-836.2199999999999,7.846492065192524,46.0
238,301.71999999999997,674.5,-787.6599999999999,7.8216313952880165,46.0
240,1286.28,1042.5,-302.05999999999995,7.8142924578731,47.0
242,1286.28,1042.5,-253.5,7.812595073464815,47.0
244,841.6399999999999,950.5,-544.86,7.817601943021221,48.0
246,841.6399999999999,950.5,-496.29999999999995,7.812264716257711,48.0
248,428.75999999999993,260.5,-787.6599999999999,8.075483631608332,49.0
250,428.75999999999993,260.5,-739.0999999999999,7.5933597278226515,49.0
252,936.9199999999998,375.5,-520.5799999999999,7.929374443542847,50.0
254,936.9199999999998,375.5,-472.02,7.753782844422487,50.0
256,936.9199999999998,375.5,-423.4599999999999,7.601519856508348,50.0
258,714.5999999999999,306.5,-641.98,8.124004450352066,51.0
260,714.5999999999999,306.5,-593.42,7.770950460434532,51.0
262,714.5999999999999,306.5,-544.86,7.483721007441492,51.0
264,651.0799999999999,720.5,-714.8199999999999,7.8633182843986,52.0
266,651.0799999999999,720.5,-666.26,7.8415928441509095,52.0
268,651.0799999999999,720.5,-617.6999999999999,7.819301583314777,52.0
270,651.0799999999999,720.5,-569.14,7.797803291856242,52.0
272,1095.72,398.5,-399.17999999999995,7.670207333089768,53.0
274,1095.72,398.5,-350.62,7.5943155299273,53.0
276,1095.72,398.5,-302.05999999999995,7.543800486636661,53.0
278,905.1599999999999,927.5,-520.5799999999999,7.816851322092674,54.0
280,905.1599999999999,927.5,-472.02,7.811047905227171,54.0
282,1508.6,237.5,-107.81999999999994,7.254350290846957,55.0
284,1508.6,237.5,-59.25999999999999,7.27992274003127,55.0
286,365.23999999999995,881.5,-811.9399999999999,7.83125168760526,56.0
288,365.23999999999995,881.5,-763.3799999999999,7.823451373751091,56.0
290,905.1599999999999,237.5,-496.29999999999995,7.856856930094877,57.0
292,905.1599999999999,237.5,-447.74,7.366844330910415,57.0
294,905.1599999999999,237.5,-399.17999999999995,7.190305061831887,57.0
296,238.19999999999996,513.5,-909.06,7.905773708926956,58.0
298,238.19999999999996,513.5,-860.5,7.845143781694416,58.0
300,714.5999999999999,76.5,-593.42,8.123982895553947,59.0
302,714.5999999999999,76.5,-544.86,7.574488604413672,59.0
304,714.5999999999999,766.5,-666.26,7.844854951778604,60.0
306,714.5999999999999,766.5,-617.6999999999999,7.828160459423551,60.0
308,714.5999999999999,766.5,-569.14,7.811500434025482,60.0
310,428.75999999999993,444.5,-836.2199999999999,8.041197633212509,61.0
312,428.75999999999993,444.5,-787.6599999999999,7.930344094697683,61.0
314,428.75999999999993,444.5,-739.0999999999999,7.811836372914151,61.0
316,1159.24,145.5,-326.34000000000003,7.374877779119405,62.0
318,1159.24,145.5,-277.78,7.299713566055126,62.0
320,1445.08,145.5,-132.10000000000002,7.205794560274394,63.0
322,1445.08,145.5,-83.53999999999996,7.180246813095532,63.0
324,555.8,237.5,-714.8199999999999,8.13514004527657,64.0
326,555.8,237.5,-666.26,7.521196913626247,64.0
328,142.92,605.5,-981.8999999999999,7.88208178207599,65.0
330,142.92,605.5,-933.3399999999999,7.855207255227006,65.0
332,142.92,605.5,-884.78,7.8262508228892305,65.0
334,968.6799999999998,559.5,-496.29999999999995,7.816087782383938,66.0
336,968.6799999999998,559.5,-447.74,7.768453503763872,66.0
338,968.6799999999998,559.5,-399.17999999999995,7.7266681329047495,66.0
340,1063.96,168.5,-350.62,7.31656512550033,67.0
342,1063.96,168.5,-302.05999999999995,7.253313822359652,67.0
344,492.2799999999999,214.5,-763.3799999999999,8.410925281834931,68.0
346,492.2799999999999,214.5,-714.8199999999999,7.626911801321029,68.0
348,492.2799999999999,214.5,-666.26,7.181693169281304,68.0
350,905.1599999999999,-15.5,-399.17999999999995,7.437559484775609,69.0
352,79.39999999999999,904.5,-933.3399999999999,7.825390259428353,70.0
354,111.15999999999998,421.5,-981.8999999999999,7.912987957890368,71.0
356,111.15999999999998,421.5,-933.3399999999999,7.82810319124635,71.0
358,1000.4399999999998,743.5,-496.29999999999995,7.816662722198103,72.0
360,1000.4399999999998,743.5,-447.74,7.8013325289394535,72.0
362,1000.4399999999998,743.5,-399.17999999999995,7.787260993184905,72.0
364,714.5999999999999,444.5,-641.98,7.943025789398903,73.0
366,714.5999999999999,444.5,-593.42,7.818868313354418,73.0
368,714.5999999999999,444.5,-544.86,7.7026113711157365,73.0
370,333.47999999999996,513.5,-860.5,7.923662847553995,74.0
372,333.47999999999996,513.5,-811.9399999999999,7.855424693033687,74.0
374,333.47999999999996,513.5,-763.3799999999999,7.787241594483992,74.0
376,619.3199999999999,214.5,-666.26,7.9400448157641055,75.0
378,619.3199999999999,214.5,-617.6999999999999,7.311812206188247,75.0
380,1540.36,582.5,-180.65999999999997,7.834234239618319,76.0
382,1540.36,582.5,-132.10000000000002,7.809918055044184,76.0
384,1540.36,582.5,-83.53999999999996,7.788359630495335,76.0
386,746.3599999999999,766.5,-617.6999999999999,7.83220368465776,77.0
388,746.3599999999999,766.5,-569.14,7.815600961406261,77.0
390,746.3599999999999,766.5,-520.5799999999999,7.7997156336206555,77.0
392,778.1199999999999,7.5,-520.5799999999999,7.87050535721348,78.0
394,778.1199999999999,7.5,-472.02,7.226073013022152,78.0
396,269.96,398.5,-884.78,7.934109564446152,79.0
398,269.96,398.5,-836.2199999999999,7.80157524507206,79.0
400,714.5999999999999,559.5,-666.26,7.909044248979908,80.0
402,714.5999999999999,559.5,-617.6999999999999,7.851073033820233,80.0
404,714.5999999999999,559.5,-569.14,7.792918390266755,80.0
406,1254.52,789.5,-350.62,7.806972273666487,81.0
408,1254.52,789.5,-302.05999999999995,7.7996962623441055,81.0
410,1254.52,789.5,-253.5,7.7931237213261895,81.0
412,651.0799999999999,536.5,-690.54,7.915486130471877,82.0
414,651.0799999999999,536.5,-641.98,7.847266861835863,82.0
416,651.0799999999999,536.5,-593.42,7.779668675518058,82.0
418,460.5199999999999,674.5,-811.9399999999999,7.880111919666461,83.0
420,460.5199999999999,674.5,-763.3799999999999,7.852873167194532,83.0
422,460.5199999999999,674.5,-714.8199999999999,7.824530400296923,83.0
424,15.88,7.5,-1079.02,7.90541139242052,84.0
426,15.88,7.5,-1030.4599999999998,7.842330803947031,84.0
428,15.88,7.5,-981.8999999999999,7.764591269746827,84.0
430,778.1199999999999,444.5,-617.6999999999999,7.958027579671774,85.0
432,778.1199999999999,444.5,-569.14,7.837617180787362,85.0
434,778.1199999999999,444.5,-520.5799999999999,7.7220906403825085,85.0
436,555.8,168.5,-739.0999999999999,8.543609231172391,86.0
438,555.8,168.5,-690.54,7.839824935929468,86.0
440,555.8,168.5,-641.98,7.275557958846461,86.0
442,142.92,145.5,-957.6199999999999,7.790882627229316,87.0
444,142.92,145.5,-909.06,7.4947401604749695,87.0
446,619.3199999999999,789.5,-690.54,7.837672291640337,88.0
448,619.3199999999999,789.5,-641.98,7.822823360462056,88.0
450,619.3199999999999,789.5,-593.42,7.80826207754437,88.0
452,396.99999999999994,191.5,-811.9399999999999,8.18986866147883,89.0
454,396.99999999999994,191.5,-763.3799999999999,7.415525571854589,89.0
456,587.56,490.5,-739.0999999999999,7.974584225177912,90.0
458,587.56,490.5,-690.54,7.88497209246539,90.0
460,587.56,490.5,-641.98,7.792744001369813,90.0
462,968.6799999999998,582.5,-520.5799999999999,7.836395941132727,91.0
464,968.6799999999998,582.5,-472.02,7.793942256939583,91.0
466,968.6799999999998,582.5,-423.4599999999999,7.754708776872238,91.0
468,651.0799999999999,490.5,-714.8199999999999,7.987905587928447,92.0
470,651.0799999999999,490.5,-666.26,7.899753250602612,92.0
472,651.0799999999999,490.5,-617.6999999999999,7.80729211143139,92.0
474,651.0799999999999,490.5,-569.14,7.721093533328253,92.0
476,1222.76,444.5,-326.34000000000003,7.680799447112858,93.0
478,1222.76,444.5,-277.78,7.640928575358444,93.0
480,619.3199999999999,766.5,-714.8199999999999,7.8485955988715395,94.0
482,619.3199999999999,766.5,-666.26,7.831779923671688,94.0
484,619.3199999999999,766.5,-617.6999999999999,7.814836394730944,94.0
486,746.3599999999999,214.5,-617.6999999999999,8.311086737632051,95.0
488,746.3599999999999,214.5,-569.14,7.443895204624576,95.0
490,746.3599999999999,214.5,-520.5799999999999,7.180524516707838,95.0
492,778.1199999999999,697.5,-641.98,7.857580703007295,96.0
494,778.1199999999999,697.5,-593.42,7.8330954850982755,96.0
496,778.1199999999999,697.5,-544.86,7.808545974466284,96.0
498,714.5999999999999,720.5,-666.26,7.85310381876848,97.0
500,714.5999999999999,720.5,-617.6999999999999,7.8312177919795,97.0
502,714.5999999999999,720.5,-569.14,7.80935857122353,97.0
504,1381.56,398.5,-253.5,7.736376306852525,98.0
506,1381.56,398.5,-204.93999999999994,7.666396084875892,98.0
508,1381.56,398.5,-156.38,7.6065319889537015,98.0
510,746.3599999999999,375.5,-617.6999999999999,7.978026823580908,99.0
512,746.3599999999999,375.5,-569.14,7.778930889731372,99.0
514,746.3599999999999,375.5,-520.5799999999999,7.60470819265307,99.0
516,968.6799999999998,697.5,-496.29999999999995,7.813807333072703,100.0
518,968.6799999999998,697.5,-447.74,7.7931994416350525,100.0
520,968.6799999999998,697.5,-399.17999999999995,7.7746517248128395,100.0
