X,Y,Z,grade_value,grade
698,0,-145,0.067613229401396,under0.07%Ni
716,0,-152,0.0637203348363905,under0.07%Ni
698,0,-155,0.0587433686575856,under0.07%Ni
725,0,-177,0.0506824553736278,under0.07%Ni
729,0,-171,0.0503286460380984,under0.07%Ni
745,0,-194,0.0603120779681804,under0.07%Ni
766,0,-216,0.0583250722141433,under0.07%Ni
769,0,-204,0.06683086991594,under0.07%Ni
780,0,-226,0.059120429259079,under0.07%Ni
790,0,-242,0.0521751482421029,under0.07%Ni
790,0,-211,0.0642693556473663,under0.07%Ni
812,0,-217,0.063997500997854,under0.07%Ni
823,0,-232,0.0600312992181946,under0.07%Ni
839,0,-225,0.0529005535752273,under0.07%Ni
851,0,-247,0.0551600017066098,under0.07%Ni
870,0,-247,0.0537040327350627,under0.07%Ni
870,0,-266,0.0667546086859841,under0.07%Ni
900,0,-279,0.0518946368539697,under0.07%Ni
884,0,-266,0.0684041367289481,under0.07%Ni
903,0,-286,0.0679763736833771,under0.07%Ni
924,0,-302,0.0556393928625583,under0.07%Ni
936,0,-314,0.0611231207981347,under0.07%Ni
950,0,-307,0.0617941014947102,under0.07%Ni
932,0,-276,0.0641332682431954,under0.07%Ni
917,0,-270,0.0583178574573403,under0.07%Ni
892,0,-246,0.0646386831278024,under0.07%Ni
870,0,-215,0.0562784308984799,under0.07%Ni
851,0,-196,0.0602288836898569,under0.07%Ni
834,0,-174,0.0686398797424434,under0.07%Ni
826,0,-149,0.0616693372125248,under0.07%Ni
836,0,-159,0.0543826215366697,under0.07%Ni
870,0,-170,0.0584092200469727,under0.07%Ni
870,0,-159,0.0523928941057353,under0.07%Ni
803,0,-70,0.0616254423484179,under0.07%Ni
792,0,-70,0.0632598272174144,under0.07%Ni
797,0,-74,0.0574945109008906,under0.07%Ni
806,0,-83,0.0539485183223163,under0.07%Ni
807,0,-73,0.0523199927423692,under0.07%Ni
800,0,-75,0.0675835580446852,under0.07%Ni
901,0,-65,0.053437975592942,under0.07%Ni
904,0,-89,0.0541734719095815,under0.07%Ni
909,0,-85,0.0563361328184763,under0.07%Ni
925,0,-116,0.0658968222977503,under0.07%Ni
925,0,-110,0.0508915284610527,under0.07%Ni
947,0,-128,0.0589898772712999,under0.07%Ni
957,0,-140,0.0641817107897642,under0.07%Ni
965,0,-113,0.0588262871639389,under0.07%Ni
954,0,-84,0.0534365214722203,under0.07%Ni
937,0,-64,0.0564814398433199,under0.07%Ni
956,0,-63,0.0583478060876172,under0.07%Ni
979,0,-96,0.0554141673322795,under0.07%Ni
990,0,-130,0.0651967408914142,under0.07%Ni
988,0,-105,0.0636815218317208,under0.07%Ni
990,0,-136,0.0536324396044892,under0.07%Ni
1029,0,-129,0.0621875395568822,under0.07%Ni
1009,0,-120,0.0689363197449422,under0.07%Ni
1014,0,-148,0.0654550806282836,under0.07%Ni
1051,0,-151,0.060159334456728,under0.07%Ni
1057,0,-133,0.0654644962182861,under0.07%Ni
1037,0,-138,0.0586757789254806,under0.07%Ni
1049,0,-155,0.0567666285697689,under0.07%Ni
1083,0,-149,0.0643925569875245,under0.07%Ni
1081,0,-135,0.0638678486190682,under0.07%Ni
1066,0,-150,0.0675367013989443,under0.07%Ni
1101,0,-148,0.0663340771273536,under0.07%Ni
1146,0,-151,0.0591087386962551,under0.07%Ni
1153,0,-132,0.0517723772894672,under0.07%Ni
1128,0,-139,0.0651975576531706,under0.07%Ni
1162,0,-129,0.0682230432015346,under0.07%Ni
1183,0,-124,0.0622444667003911,under0.07%Ni
1215,0,-122,0.0573181919662982,under0.07%Ni
1247,0,-123,0.0676334842741291,under0.07%Ni
1279,0,-132,0.0522183237728058,under0.07%Ni
1309,0,-139,0.0646449539310992,under0.07%Ni
1342,0,-141,0.0572947507320968,under0.07%Ni
1290,0,-152,0.0672176357528083,under0.07%Ni
1230,0,-152,0.0555125363881987,under0.07%Ni
1203,0,-145,0.0520303995180339,under0.07%Ni
1250,0,-137,0.064484684828658,under0.07%Ni
1259,0,-124,0.0667215735625945,under0.07%Ni
1200,0,-134,0.0583883294252111,under0.07%Ni
1131,0,-134,0.0575991923033802,under0.07%Ni
1123,0,-144,0.0671576635304256,under0.07%Ni
1175,0,-147,0.0613330018202211,under0.07%Ni
