X,Y,Z,grade_value,grade
1187,0,-250,0.401827586041002,0.4%Li_inside
1181,0,-305,0.401131403980329,0.4%Li_inside
1300,0,-296,0.402192811207393,0.4%Li_inside
1180,0,-252,0.405024874138751,0.4%Li_inside
1397,0,-205,0.402680935834145,0.4%Li_inside
1436,0,-206,0.401643774110353,0.4%Li_inside
1465,0,-222,0.418364591817083,0.4%Li_inside
1394,0,-255,0.407284943975821,0.4%Li_inside
1311,0,-293,0.418942116579831,0.4%Li_inside
1218,0,-409,0.417091335588807,0.4%Li_inside
1121,0,-400,0.408765412411564,0.4%Li_inside
1112,0,-419,0.417363977550036,0.4%Li_inside
997,0,-396,0.402402170860419,0.4%Li_inside
1166,0,-378,0.400155325122747,0.4%Li_inside
1211,0,-350,0.401983386692249,0.4%Li_inside
1230,0,-330,0.400337531069911,0.4%Li_inside
1327,0,-303,0.400318662107023,0.4%Li_inside
1416,0,-229,0.41381158966503,0.4%Li_inside
1456,0,-222,0.414409110356781,0.4%Li_inside
1416,0,-425,0.412072515589092,0.4%Li_inside
1322,0,-400,0.416928691938164,0.4%Li_inside
1383,0,-446,0.411693589483059,0.4%Li_inside
1416,0,-470,0.416540307011755,0.4%Li_inside
1461,0,-390,0.407387522866299,0.4%Li_inside
1473,0,-326,0.40585129285477,0.4%Li_inside
1513,0,-296,0.413246691101894,0.4%Li_inside
1553,0,-312,0.417589220365049,0.4%Li_inside
1520,0,-347,0.412184727254155,0.4%Li_inside
1586,0,-305,0.400371097653069,0.4%Li_inside
1686,0,-355,0.416546153803085,0.4%Li_inside
1599,0,-395,0.400021905601924,0.4%Li_inside
1594,0,-435,0.410805029333151,0.4%Li_inside
1606,0,-471,0.408428467118046,0.4%Li_inside
1657,0,-447,0.414045004524583,0.4%Li_inside
1699,0,-369,0.406267837064935,0.4%Li_inside
1784,0,-366,0.411269410730506,0.4%Li_inside
1719,0,-414,0.417667213504653,0.4%Li_inside
1756,0,-445,0.418970143300978,0.4%Li_inside
1777,0,-513,0.405289897079953,0.4%Li_inside
1824,0,-385,0.40307644228275,0.4%Li_inside
1871,0,-442,0.410501642938439,0.4%Li_inside
1847,0,-502,0.409825997859094,0.4%Li_inside
1918,0,-430,0.407854491119682,0.4%Li_inside
2071,0,-504,0.401187465464208,0.4%Li_inside
2027,0,-507,0.409852868227093,0.4%Li_inside
2010,0,-548,0.412995272811442,0.4%Li_inside
1996,0,-579,0.409618505399182,0.4%Li_inside
1905,0,-528,0.40543198902023,0.4%Li_inside
1938,0,-472,0.411400076371321,0.4%Li_inside
5,0,-42,0.447161638951654,Sn1
32,0,-43,0.444855300578472,Sn1
40,0,-55,0.448228837712751,Sn1
53,0,-70,0.442710671216358,Sn1
76,0,-67,0.443165447146452,Sn1
107,0,-62,0.445101352919313,Sn1
127,0,-58,0.445066483144841,Sn1
136,0,-34,0.445757047944984,Sn1
155,0,-30,0.440018665439406,Sn1
215,0,-28,0.442254952397696,Sn1
280,0,-18,0.445323194479586,Sn1
341,0,-29,0.444369650989263,Sn1
378,0,-31,0.446935220984439,Sn1
411,0,-42,0.448959656268385,Sn1
416,0,-50,0.449154475650995,Sn1
401,0,-71,0.444060136688518,Sn1
368,0,-70,0.442026314282021,Sn1
358,0,-82,0.447926143189277,Sn1
365,0,-101,0.443185403031067,Sn1
306,0,-101,0.443610682754441,Sn1
271,0,-101,0.443086831535126,Sn1
228,0,-102,0.449575369142762,Sn1
209,0,-102,0.447273745448135,Sn1
173,0,-115,0.442096334109204,Sn1
105,0,-112,0.444028615134476,Sn1
58,0,-111,0.440736922779508,Sn1
6,0,-111,0.444394934649766,Sn1
16,0,-53,0.443144611824992,Sn1
33,0,-69,0.447193860214477,Sn1
3,0,-83,0.440705134456216,Sn1
3,0,-83,0.449489315023535,Sn1
29,0,-95,0.445725164203253,Sn1
49,0,-95,0.441450088967153,Sn1
65,0,-70,0.448838824841288,Sn1
74,0,-93,0.446610942390916,Sn1
107,0,-94,0.449220221464695,Sn1
114,0,-68,0.448945574434389,Sn1
149,0,-84,0.4435294546956,Sn1
158,0,-47,0.445243852077141,Sn1
181,0,-52,0.445985527786022,Sn1
220,0,-45,0.440738108383923,Sn1
194,0,-71,0.443947812184611,Sn1
203,0,-87,0.443130437875821,Sn1
231,0,-88,0.44829521076332,Sn1
260,0,-45,0.449615742637706,Sn1
266,0,-67,0.442852123856549,Sn1
281,0,-28,0.4439095707005,Sn1
317,0,-39,0.445247965579653,Sn1
285,0,-49,0.44260597629536,Sn1
308,0,-61,0.445367777907084,Sn1
311,0,-90,0.446492626620795,Sn1
331,0,-86,0.443612451871905,Sn1
325,0,-61,0.449485351464558,Sn1
337,0,-32,0.441979257111026,Sn1
350,0,-36,0.441051037078709,Sn1
371,0,-38,0.445961833477824,Sn1
403,0,-42,0.44910941404944,Sn1
392,0,-55,0.44813802845665,Sn1
374,0,-55,0.445034963627396,Sn1
351,0,-74,0.448571715958955,Sn1
353,0,-94,0.447078125742591,Sn1
395,0,-58,0.442109005600486,Sn1
98,0,-131,0.448264700320215,Sn2
131,0,-131,0.44145486375343,Sn2
174,0,-131,0.443967147777949,Sn2
196,0,-130,0.440538834939272,Sn2
239,0,-131,0.442126265584804,Sn2
288,0,-131,0.440852656687673,Sn2
316,0,-131,0.444930460394704,Sn2
356,0,-137,0.440069796704724,Sn2
372,0,-140,0.443102362667738,Sn2
344,0,-147,0.448171294154193,Sn2
300,0,-153,0.443917397979969,Sn2
249,0,-153,0.445364930321116,Sn2
211,0,-151,0.441586034984836,Sn2
147,0,-150,0.448870370588269,Sn2
115,0,-145,0.441124802524843,Sn2
89,0,-138,0.448161654012496,Sn2
89,0,-128,0.442788748872559,Sn2
124,0,-129,0.44624515102376,Sn2
162,0,-131,0.441134243583337,Sn2
110,0,-139,0.447371881437113,Sn2
146,0,-139,0.44309293138945,Sn2
167,0,-143,0.440018177881657,Sn2
177,0,-135,0.441081055842585,Sn2
194,0,-148,0.441916362568406,Sn2
204,0,-136,0.447344726531238,Sn2
217,0,-146,0.441734262515339,Sn2
236,0,-137,0.440592470733573,Sn2
247,0,-148,0.449361799547774,Sn2
257,0,-136,0.449252542719702,Sn2
267,0,-142,0.44310694844028,Sn2
290,0,-136,0.44323298497726,Sn2
299,0,-145,0.440088771812889,Sn2
321,0,-140,0.448674377863304,Sn2
380,0,-176,0.621178828480946,Sn3
406,0,-174,0.628263987824096,Sn3
441,0,-174,0.627523512149273,Sn3
495,0,-176,0.62633181054811,Sn3
512,0,-178,0.629946161305176,Sn3
514,0,-191,0.624390081479539,Sn3
464,0,-185,0.629641054692607,Sn3
404,0,-181,0.627395268688348,Sn3
382,0,-179,0.621040589430926,Sn3
436,0,-181,0.627741311059592,Sn3
459,0,-181,0.624172600998305,Sn3
488,0,-181,0.623612790677417,Sn3
565,0,-76,0.579713890803418,Sn4
591,0,-76,0.574187573309433,Sn4
615,0,-77,0.572819362888506,Sn4
648,0,-79,0.57497689264819,Sn4
686,0,-80,0.578802618499981,Sn4
716,0,-88,0.57935743269173,Sn4
752,0,-99,0.576020573158012,Sn4
773,0,-102,0.573756848958154,Sn4
795,0,-110,0.574456668412675,Sn4
805,0,-121,0.570146818051386,Sn4
817,0,-125,0.579331299211702,Sn4
801,0,-132,0.572388982401933,Sn4
785,0,-132,0.573686458331263,Sn4
795,0,-139,0.574385879950186,Sn4
800,0,-146,0.579677710914221,Sn4
773,0,-146,0.572276725747474,Sn4
752,0,-146,0.577915264394109,Sn4
734,0,-129,0.579546231573306,Sn4
703,0,-120,0.576896911216595,Sn4
668,0,-115,0.571670116591105,Sn4
638,0,-107,0.570096535475288,Sn4
602,0,-98,0.578679362963384,Sn4
577,0,-97,0.570666172912254,Sn4
557,0,-92,0.57125609342642,Sn4
548,0,-84,0.573220506896537,Sn4
560,0,-84,0.571636080011528,Sn4
587,0,-81,0.577758778084891,Sn4
620,0,-79,0.570362768157943,Sn4
641,0,-79,0.577505964352778,Sn4
664,0,-79,0.577270536090367,Sn4
681,0,-79,0.575194228788069,Sn4
591,0,-82,0.578214391827561,Sn4
575,0,-87,0.579921072168773,Sn4
615,0,-92,0.577920085914576,Sn4
637,0,-94,0.572395946724642,Sn4
649,0,-89,0.571376621566058,Sn4
673,0,-101,0.57942688833908,Sn4
697,0,-94,0.57001949475556,Sn4
707,0,-112,0.571689179341776,Sn4
727,0,-102,0.576734209904229,Sn4
748,0,-105,0.577857961546686,Sn4
748,0,-117,0.571295543955466,Sn4
777,0,-119,0.578414092782355,Sn4
772,0,-111,0.579459011062909,Sn4
793,0,-120,0.572164251367169,Sn4
762,0,-127,0.579245792928659,Sn4
740,0,-126,0.57661925327696,Sn4
745,0,-131,0.575109321188784,Sn4
769,0,-139,0.575273643936575,Sn4
777,0,-136,0.577486020556958,Sn4
773,0,-92,0.571925176871077,Sn5
782,0,-90,0.576407615300015,Sn5
807,0,-98,0.57508646920555,Sn5
828,0,-102,0.573998290255509,Sn5
858,0,-110,0.570745349649021,Sn5
874,0,-117,0.57434914730168,Sn5
882,0,-120,0.575237913652131,Sn5
880,0,-124,0.577609357680879,Sn5
856,0,-129,0.571362672160561,Sn5
844,0,-127,0.572463473381268,Sn5
820,0,-112,0.579872193514377,Sn5
797,0,-102,0.572397552335519,Sn5
777,0,-99,0.572971401632299,Sn5
769,0,-96,0.574642071475854,Sn5
776,0,-93,0.571773295569774,Sn5
784,0,-94,0.57626357211187,Sn5
811,0,-106,0.573041566928648,Sn5
828,0,-112,0.571906267617404,Sn5
840,0,-114,0.571023725800055,Sn5
859,0,-116,0.572640681758401,Sn5
854,0,-122,0.577994474645539,Sn5
618,0,-192,0.482436173732297,Sn6
630,0,-193,0.480177981257792,Sn6
646,0,-196,0.481964853958644,Sn6
668,0,-199,0.481605248759871,Sn6
685,0,-199,0.483658914868011,Sn6
704,0,-197,0.486547079833534,Sn6
710,0,-197,0.48683081329327,Sn6
698,0,-192,0.484094398627034,Sn6
683,0,-187,0.484246184818298,Sn6
657,0,-187,0.489530607149329,Sn6
637,0,-181,0.487193517406932,Sn6
624,0,-181,0.487060307896956,Sn6
616,0,-181,0.488941771946346,Sn6
613,0,-185,0.487113456513986,Sn6
620,0,-185,0.483998645196901,Sn6
621,0,-186,0.482678132661655,Sn6
635,0,-190,0.482975991536529,Sn6
647,0,-190,0.487785273275198,Sn6
649,0,-188,0.489281637809413,Sn6
659,0,-190,0.488675246600804,Sn6
670,0,-186,0.486229956174828,Sn6
670,0,-197,0.488641897652341,Sn6
687,0,-197,0.487947776874378,Sn6
683,0,-192,0.483500521403801,Sn6
787,0,-245,0.45901056472113,Sn7
801,0,-248,0.45847972354235,Sn7
834,0,-256,0.457967363039999,Sn7
863,0,-264,0.450245432541716,Sn7
881,0,-271,0.456676525424357,Sn7
912,0,-278,0.456068638515734,Sn7
936,0,-279,0.459612699486217,Sn7
958,0,-282,0.452329587175312,Sn7
982,0,-284,0.452484910150172,Sn7
994,0,-296,0.458346739357927,Sn7
986,0,-299,0.452885715244476,Sn7
977,0,-304,0.45484768206094,Sn7
948,0,-303,0.459757251603604,Sn7
905,0,-287,0.45054112755347,Sn7
889,0,-282,0.457388752576928,Sn7
865,0,-276,0.45049088033736,Sn7
829,0,-264,0.452523044448264,Sn7
804,0,-257,0.45306087713,Sn7
788,0,-253,0.459939268413067,Sn7
769,0,-248,0.459854564691656,Sn7
782,0,-246,0.454328405758172,Sn7
793,0,-247,0.450629609635051,Sn7
813,0,-251,0.454314777675225,Sn7
831,0,-257,0.457117025230604,Sn7
856,0,-265,0.450941079567293,Sn7
828,0,-261,0.454284194069635,Sn7
812,0,-254,0.459649022009447,Sn7
799,0,-250,0.454760729656708,Sn7
850,0,-266,0.454662586883624,Sn7
864,0,-269,0.459956145939127,Sn7
878,0,-274,0.452234138897414,Sn7
894,0,-280,0.45277285017643,Sn7
901,0,-277,0.454685201753713,Sn7
925,0,-280,0.458336344437152,Sn7
943,0,-286,0.450536308725919,Sn7
962,0,-286,0.458202402741112,Sn7
974,0,-294,0.453969295469974,Sn7
963,0,-291,0.451531200967829,Sn7
951,0,-291,0.451864748447817,Sn7
935,0,-291,0.458338483884627,Sn7
920,0,-286,0.459740011477798,Sn7
976,0,-290,0.456535121486911,Sn7
982,0,-294,0.457099108992468,Sn7
1125,0,-343,0.43405716313375,Sn8
1151,0,-343,0.430866163659036,Sn8
1178,0,-336,0.4322795066127,Sn8
1195,0,-322,0.430879009475553,Sn8
1222,0,-310,0.437959646440114,Sn8
1234,0,-304,0.439118736209347,Sn8
1242,0,-304,0.439829507050138,Sn8
1227,0,-314,0.438939010673442,Sn8
1219,0,-321,0.435264045287471,Sn8
1208,0,-333,0.438949048379785,Sn8
1192,0,-343,0.437763628931497,Sn8
1178,0,-351,0.431132659677327,Sn8
1161,0,-364,0.437705396075767,Sn8
1142,0,-364,0.439895110759544,Sn8
1128,0,-360,0.433502385297351,Sn8
1108,0,-355,0.436190473518573,Sn8
1089,0,-355,0.432997837367028,Sn8
1135,0,-351,0.435328327424135,Sn8
1145,0,-362,0.439941611129767,Sn8
1155,0,-347,0.43461568799566,Sn8
1153,0,-357,0.437464596278342,Sn8
1166,0,-346,0.430287244362048,Sn8
1169,0,-353,0.436592573635683,Sn8
1181,0,-341,0.430585298647013,Sn8
1186,0,-333,0.432631365962738,Sn8
1199,0,-330,0.437378446982551,Sn8
1205,0,-323,0.437029612655287,Sn8
1210,0,-323,0.433044300853748,Sn8
1218,0,-318,0.438996924603085,Sn8
1223,0,-313,0.437904283646832,Sn8
1247,0,-318,0.423595147500731,Sn9
1254,0,-316,0.428436919322636,Sn9
1282,0,-314,0.429901647498942,Sn9
1275,0,-319,0.422266888221355,Sn9
1259,0,-326,0.422497709612372,Sn9
1241,0,-339,0.421233520636529,Sn9
1241,0,-335,0.427073602648176,Sn9
1249,0,-328,0.429547704069584,Sn9
1274,0,-328,0.429726112218611,Sn9
1277,0,-315,0.425133831259005,Sn9
1195,0,-375,0.504821292401376,Sn10
1219,0,-365,0.493174578671454,Sn10
1240,0,-358,0.44266082324311,Sn10
1264,0,-346,0.523365694773281,Sn10
1301,0,-332,0.496168792436839,Sn10
1336,0,-318,0.498283935170355,Sn10
1366,0,-302,0.460843779730147,Sn10
1398,0,-288,0.505912046588023,Sn10
1415,0,-263,0.511681918717653,Sn10
1429,0,-253,0.451151692130133,Sn10
1464,0,-248,0.487964298408976,Sn10
1490,0,-239,0.472689241331053,Sn10
1517,0,-244,0.478799016027233,Sn10
1529,0,-241,0.502709223243699,Sn10
1540,0,-226,0.4473783954447,Sn10
1578,0,-218,0.524098884579804,Sn10
1618,0,-214,0.52286965819296,Sn10
1646,0,-212,0.524967945398335,Sn10
1668,0,-219,0.481551025735362,Sn10
1695,0,-230,0.517519855866498,Sn10
1717,0,-236,0.481444847702846,Sn10
1724,0,-241,0.520981794198477,Sn10
1738,0,-255,0.471061223398101,Sn10
1749,0,-271,0.46199197725096,Sn10
1763,0,-286,0.459024241931144,Sn10
1779,0,-295,0.453166999976932,Sn10
1787,0,-303,0.479203797881256,Sn10
1807,0,-303,0.495184481534779,Sn10
1836,0,-313,0.522890578401323,Sn10
1861,0,-318,0.467078850873414,Sn10
1880,0,-319,0.479686982653355,Sn10
1893,0,-329,0.446882586969072,Sn10
1909,0,-343,0.490158548811083,Sn10
1915,0,-347,0.47904906111904,Sn10
1931,0,-347,0.445706821593929,Sn10
1942,0,-349,0.465291317474187,Sn10
1952,0,-361,0.466073001956073,Sn10
1979,0,-388,0.453422871783779,Sn10
1996,0,-418,0.517369394052647,Sn10
2012,0,-435,0.454061276436223,Sn10
2032,0,-446,0.487708046413832,Sn10
2043,0,-461,0.467103815292624,Sn10
2037,0,-467,0.527463559209017,Sn10
2018,0,-458,0.466322460776161,Sn10
1997,0,-449,0.520023650933179,Sn10
1976,0,-438,0.468653321657519,Sn10
1959,0,-430,0.529574066302342,Sn10
1957,0,-419,0.515960743684087,Sn10
1944,0,-409,0.463148287499348,Sn10
1936,0,-401,0.506168989557127,Sn10
1918,0,-389,0.496568041916307,Sn10
1902,0,-388,0.527136628131679,Sn10
1874,0,-381,0.45032270611358,Sn10
1855,0,-371,0.517554585695997,Sn10
1847,0,-362,0.529205297059176,Sn10
1833,0,-357,0.50450133673315,Sn10
1824,0,-344,0.50689427699849,Sn10
1795,0,-344,0.523582989601779,Sn10
1769,0,-343,0.453485881877984,Sn10
1753,0,-338,0.478471324489677,Sn10
1730,0,-327,0.468041376591383,Sn10
1712,0,-324,0.461113032873989,Sn10
1684,0,-316,0.485960662036489,Sn10
1665,0,-306,0.486061050829919,Sn10
1655,0,-298,0.491280699739642,Sn10
1636,0,-294,0.523696471466384,Sn10
1608,0,-290,0.460863790794608,Sn10
1588,0,-286,0.460093878568305,Sn10
1596,0,-276,0.459370215174503,Sn10
1596,0,-268,0.520581345932076,Sn10
1586,0,-257,0.526014994234568,Sn10
1568,0,-253,0.463580460531162,Sn10
1537,0,-253,0.51439496679959,Sn10
1514,0,-253,0.446702168494911,Sn10
1500,0,-257,0.502621182864761,Sn10
1478,0,-264,0.513732725506607,Sn10
1466,0,-284,0.441752860422069,Sn10
1451,0,-297,0.455240620829248,Sn10
1435,0,-312,0.502372957161987,Sn10
1410,0,-316,0.524292336293816,Sn10
1386,0,-320,0.528077785429608,Sn10
1353,0,-330,0.461604558238955,Sn10
1329,0,-337,0.504894515364146,Sn10
1299,0,-350,0.500511220002896,Sn10
1268,0,-360,0.471413785693523,Sn10
1243,0,-370,0.508835906185452,Sn10
1222,0,-377,0.503033513487519,Sn10
1204,0,-386,0.510446080212276,Sn10
1198,0,-386,0.510732889064149,Sn10
1208,0,-378,0.445994492715091,Sn10
1231,0,-369,0.519404382621576,Sn10
1252,0,-358,0.470743692985814,Sn10
1271,0,-352,0.472003131559064,Sn10
1274,0,-345,0.51300700089756,Sn10
1286,0,-354,0.476276616679474,Sn10
1296,0,-339,0.490740786763678,Sn10
1304,0,-341,0.522302389766496,Sn10
1335,0,-325,0.44235245176809,Sn10
1355,0,-326,0.469209740745884,Sn10
1359,0,-310,0.491778944293331,Sn10
1388,0,-317,0.469946464812516,Sn10
1406,0,-302,0.505650136022987,Sn10
1403,0,-294,0.465414823161536,Sn10
1436,0,-282,0.518584927463379,Sn10
1442,0,-262,0.522333471333554,Sn10
1418,0,-269,0.50846605255422,Sn10
1435,0,-295,0.505183597445745,Sn10
1463,0,-269,0.465213839657727,Sn10
1487,0,-249,0.501001092104002,Sn10
1524,0,-249,0.485188481494598,Sn10
1560,0,-223,0.514977093562233,Sn10
1545,0,-238,0.493881128121518,Sn10
1596,0,-236,0.51584579453166,Sn10
1626,0,-224,0.472198388265379,Sn10
1609,0,-238,0.468832904798992,Sn10
1609,0,-262,0.523084972327217,Sn10
1614,0,-277,0.488532433485661,Sn10
1634,0,-283,0.443297744038695,Sn10
1657,0,-241,0.460199471459031,Sn10
1692,0,-235,0.448246417688397,Sn10
1706,0,-254,0.482162539312612,Sn10
1673,0,-255,0.501540666523428,Sn10
1668,0,-284,0.52092762828906,Sn10
1658,0,-295,0.491101646157697,Sn10
1686,0,-306,0.447579300435794,Sn10
1710,0,-279,0.485493357188365,Sn10
1743,0,-264,0.458475684772771,Sn10
1746,0,-295,0.514150362932105,Sn10
1718,0,-321,0.508314345174446,Sn10
1764,0,-310,0.525787141210754,Sn10
1759,0,-290,0.514055429425401,Sn10
1749,0,-325,0.458020571538694,Sn10
1776,0,-332,0.469579367795483,Sn10
1803,0,-317,0.502660020160622,Sn10
1810,0,-335,0.458796185850473,Sn10
1821,0,-332,0.516300566257122,Sn10
1837,0,-345,0.460970341804071,Sn10
1877,0,-332,0.480677690503985,Sn10
1846,0,-329,0.480488526504423,Sn10
1862,0,-363,0.455300262728235,Sn10
1883,0,-355,0.526042469426804,Sn10
1920,0,-358,0.465728738158157,Sn10
1934,0,-367,0.514416241197154,Sn10
1923,0,-371,0.517798539880949,Sn10
1955,0,-386,0.517572195859758,Sn10
1964,0,-406,0.518544676631334,Sn10
1979,0,-411,0.518260377056621,Sn10
1951,0,-374,0.478466548610966,Sn10
1950,0,-395,0.516732404870465,Sn10
1952,0,-413,0.518496272812055,Sn10
1994,0,-433,0.446608220229766,Sn10
1987,0,-412,0.50063438483463,Sn10
2006,0,-433,0.468716317430283,Sn10
2030,0,-459,0.47888933610823,Sn10
2006,0,-435,0.489889377552729,Sn10
