X,Y,Z,grade_value,grade
1145,0,-1029,0.41155579225475414,0.4%Li_inside
1217,0,-951,0.4150391026575896,0.4%Li_inside
1175,0,-869,0.4008578987356907,0.4%Li_inside
1256,0,-822,0.4170641032169921,0.4%Li_inside
1284,0,-770,0.4091988814428117,0.4%Li_inside
1383,0,-704,0.40423036154568903,0.4%Li_inside
1392,0,-734,0.4167496090199644,0.4%Li_inside
1291,0,-717,0.4170534779253212,0.4%Li_inside
1392,0,-676,0.4131900421594139,0.4%Li_inside
1440,0,-686,0.41235825868633325,0.4%Li_inside
1378,0,-819,0.40805923563331997,0.4%Li_inside
1452,0,-783,0.4038430420261238,0.4%Li_inside
1318,0,-867,0.4018275860410029,0.4%Li_inside
1312,0,-922,0.40113140398032904,0.4%Li_inside
1431,0,-913,0.4021928112073933,0.4%Li_inside
1311,0,-869,0.4050248741387511,0.4%Li_inside
1528,0,-822,0.4026809358341457,0.4%Li_inside
1567,0,-823,0.4016437741103532,0.4%Li_inside
1596,0,-839,0.4183645918170831,0.4%Li_inside
1525,0,-872,0.40728494397582105,0.4%Li_inside
1442,0,-910,0.4189421165798316,0.4%Li_inside
1349,0,-1026,0.41709133558880795,0.4%Li_inside
1252,0,-1017,0.4087654124115647,0.4%Li_inside
1243,0,-1036,0.41736397755003607,0.4%Li_inside
1128,0,-1013,0.40240217086041946,0.4%Li_inside
1297,0,-995,0.40015532512274726,0.4%Li_inside
1342,0,-967,0.4019833866922494,0.4%Li_inside
1361,0,-947,0.40033753106991177,0.4%Li_inside
1458,0,-920,0.4003186621070238,0.4%Li_inside
1547,0,-846,0.4138115896650307,0.4%Li_inside
1587,0,-839,0.4144091103567816,0.4%Li_inside
1547,0,-1042,0.41207251558909225,0.4%Li_inside
1453,0,-1017,0.4169286919381645,0.4%Li_inside
1514,0,-1063,0.41169358948305984,0.4%Li_inside
1547,0,-1087,0.41654030701175526,0.4%Li_inside
1592,0,-1007,0.40738752286629965,0.4%Li_inside
1604,0,-943,0.4058512928547701,0.4%Li_inside
1644,0,-913,0.41324669110189466,0.4%Li_inside
1684,0,-929,0.4175892203650495,0.4%Li_inside
1651,0,-964,0.41218472725415556,0.4%Li_inside
1717,0,-922,0.4003710976530692,0.4%Li_inside
1817,0,-972,0.41654615380308524,0.4%Li_inside
1730,0,-1012,0.40002190560192413,0.4%Li_inside
1725,0,-1052,0.4108050293331515,0.4%Li_inside
1737,0,-1088,0.408428467118046,0.4%Li_inside
1788,0,-1064,0.4140450045245838,0.4%Li_inside
1830,0,-986,0.40626783706493513,0.4%Li_inside
1915,0,-983,0.411269410730506,0.4%Li_inside
1850,0,-1031,0.4176672135046536,0.4%Li_inside
1887,0,-1062,0.4189701433009783,0.4%Li_inside
1908,0,-1130,0.4052898970799538,0.4%Li_inside
1955,0,-1002,0.40307644228275047,0.4%Li_inside
2002,0,-1059,0.41050164293843944,0.4%Li_inside
1978,0,-1119,0.4098259978590942,0.4%Li_inside
2049,0,-1047,0.4078544911196824,0.4%Li_inside
2202,0,-1121,0.401187465464208,0.4%Li_inside
2158,0,-1124,0.4098528682270931,0.4%Li_inside
2141,0,-1165,0.4129952728114427,0.4%Li_inside
2127,0,-1196,0.4096185053991822,0.4%Li_inside
2036,0,-1145,0.4054319890202302,0.4%Li_inside
2069,0,-1089,0.41140007637132114,0.4%Li_inside
