X,Y,Z,grade_value,grade,section
1134,0,-1349,195.01491908277785,clusterI,9
1131,0,-1364,195.3963662480734,clusterI,9
1131,0,-1373,195.50732153874313,clusterI,9
1147,0,-1346,195.9145915368526,clusterI,9
1151,0,-1309,195.18762637283984,clusterI,9
1139,0,-1336,195.76094024056727,clusterI,9
1160,0,-1293,195.0270268916622,clusterI,9
867,0,-908,195.47811106972847,clusterI,9
856,0,-918,195.8310590354378,clusterI,9
841,0,-925,195.36242685564483,clusterI,9
837,0,-930,195.92351778190798,clusterI,9
810,0,-938,195.44901428806995,clusterI,9
810,0,-947,195.94820984355854,clusterI,9
837,0,-930,195.55733099485124,clusterI,9
806,0,-958,195.71894947639638,clusterI,9
795,0,-967,195.37992733949082,clusterI,9
788,0,-954,195.43456223937937,clusterI,9
777,0,-976,195.71126291659453,clusterI,9
748,0,-998,195.2229181428116,clusterI,9
743,0,-1010,195.55089243830693,clusterI,9
764,0,-990,195.55804563126335,clusterI,9
788,0,-970,195.75764522113872,clusterI,9
780,0,-987,195.27944871324348,clusterI,9
968,0,-891,195.81437895031772,clusterI,9
990,0,-900,195.66486886144608,clusterI,9
1021,0,-906,195.76823161499303,clusterI,9
999,0,-901,195.56690622417028,clusterI,9
949,0,-915,195.44915965519937,clusterI,9
948,0,-897,195.27655932051113,clusterI,9
994,0,-920,195.03804180987416,clusterI,9
1009,0,-908,195.24410598728966,clusterI,9
1021,0,-910,195.17148181737943,clusterI,9
1070,0,-926,195.60835343769793,clusterI,9
1040,0,-911,195.80240673842468,clusterI,9
1057,0,-923,195.74102461800229,clusterI,9
1073,0,-939,195.564987779374,clusterI,9
1088,0,-940,195.32484145552746,clusterI,9
1100,0,-938,195.53379581582377,clusterI,9
1059,0,-915,195.36979833652126,clusterI,9
1078,0,-938,195.75892079556522,clusterI,9
1228,0,-1035,195.56930247800318,clusterI,9
1218,0,-1035,195.65348940620186,clusterI,9
1206,0,-1025,195.84307076309088,clusterI,9
1203,0,-1021,195.13474356449908,clusterI,9
1190,0,-1014,195.58511671180105,clusterI,9
1205,0,-1023,195.18941357806023,clusterI,9
1184,0,-1012,195.9432928809669,clusterI,9
1173,0,-1005,195.49547111703626,clusterI,9
1144,0,-1004,195.85357907376084,clusterI,9
1167,0,-1010,195.45439120389156,clusterI,9
1168,0,-1013,195.62953884196747,clusterI,9
1188,0,-1015,195.17799872487004,clusterI,9
1172,0,-1011,195.3630037473421,clusterI,9
1306,0,-1104,195.24807755039274,clusterI,9
1326,0,-1105,195.29140395459694,clusterI,9
1281,0,-1093,195.52188145983754,clusterI,9
1222,0,-1095,195.0524970516681,clusterI,9
1206,0,-1123,195.37167658323628,clusterI,9
1194,0,-1137,195.59200074737083,clusterI,9
1179,0,-1144,195.65506049240753,clusterI,9
1151,0,-1132,195.84585648270507,clusterI,9
1135,0,-1114,195.43018327197063,clusterI,9
1159,0,-1101,195.70714504827484,clusterI,9
1187,0,-1082,195.03801120366452,clusterI,9
1205,0,-1074,195.05518748865404,clusterI,9
1214,0,-1058,195.8114617086588,clusterI,9
1181,0,-1053,195.76228553450014,clusterI,9
1144,0,-1070,195.59687258182407,clusterI,9
1131,0,-1067,195.8410228618525,clusterI,9
1101,0,-1047,195.94653741674716,clusterI,9
1100,0,-1032,195.78545200996203,clusterI,9
1090,0,-1035,195.40088717920992,clusterI,9
1126,0,-1038,195.74422182218436,clusterI,9
1135,0,-1020,195.39813799813012,clusterI,9
1139,0,-1031,195.6631797101785,clusterI,9
1131,0,-1038,195.5679599515596,clusterI,9
1118,0,-1039,195.10560205027676,clusterI,9
1128,0,-1067,195.47167567012255,clusterI,9
1164,0,-1045,195.80496894000115,clusterI,9
1131,0,-1039,195.7931663809434,clusterI,9
1100,0,-1045,195.93264825507072,clusterI,9
1123,0,-1014,195.8618211898234,clusterI,9
1154,0,-1036,195.24076444270477,clusterI,9
1206,0,-1059,195.94359269366242,clusterI,9
1210,0,-1056,195.65071366035988,clusterI,9
1181,0,-1043,195.00331727348967,clusterI,9
1223,0,-1072,195.8405955160105,clusterI,9
1180,0,-1105,195.66680188601293,clusterI,9
1172,0,-1125,195.16544593412252,clusterI,9
1214,0,-1103,195.72142933078572,clusterI,9
1197,0,-1099,195.2061457809354,clusterI,9
1256,0,-1088,195.20703661268448,clusterI,9
1267,0,-1088,195.33435773203885,clusterI,9
1214,0,-1119,195.34949090228812,clusterI,9
1283,0,-1089,195.51791260086807,clusterI,9
1236,0,-1083,195.2918062348626,clusterI,9
1172,0,-1104,195.6298356240072,clusterI,9
1153,0,-1118,195.00502233440076,clusterI,9
1180,0,-1130,195.2781922915223,clusterI,9
1150,0,-1110,195.53125867791823,clusterI,9
1201,0,-1100,195.11982206422505,clusterI,9
719,250,-1260,195.856014203697,clusterI,10
748,250,-1244,195.655859129646,clusterI,10
724,250,-1259,195.250233343225,clusterI,10
750,250,-1255,195.09605604069,clusterI,10
769,250,-1233,195.88437373814,clusterI,10
791,250,-1212,195.913033190453,clusterI,10
776,250,-1230,195.82318979344,clusterI,10
802,250,-1205,195.711699612927,clusterI,10
783,250,-1210,195.236150086112,clusterI,10
783,250,-1231,195.170097312942,clusterI,10
801,250,-1200,195.174973388595,clusterI,10
826,250,-1171,195.273589972972,clusterI,10
840,250,-1159,195.215691940746,clusterI,10
835,250,-1172,195.14219573144,clusterI,10
821,250,-1189,195.376131956406,clusterI,10
827,250,-1158,195.880746833058,clusterI,10
842,250,-1146,195.583431226111,clusterI,10
852,250,-1115,195.047850957039,clusterI,10
848,250,-1135,195.442262591552,clusterI,10
885,250,-1108,195.918060717158,clusterI,10
863,250,-1137,195.83328075096,clusterI,10
896,250,-1107,195.123584278653,clusterI,10
886,250,-1086,195.510693243513,clusterI,10
885,250,-1108,195.546059135947,clusterI,10
898,250,-1094,195.525528216556,clusterI,10
919,250,-1059,195.954156960113,clusterI,10
896,250,-1069,195.247608241843,clusterI,10
923,250,-1067,195.474743825289,clusterI,10
935,250,-1034,195.57176846889,clusterI,10
915,250,-1045,195.628233750551,clusterI,10
922,250,-1060,195.000006761666,clusterI,10
935,250,-1061,195.916944011171,clusterI,10
955,250,-1037,195.984061870583,clusterI,10
945,250,-1015,195.196102860888,clusterI,10
957,250,-1037,195.036753260596,clusterI,10
960,250,-995,195.821298502038,clusterI,10
984,250,-1014,195.390568135789,clusterI,10
975,250,-1025,195.561461590918,clusterI,10
1041,250,-985,195.745201542303,clusterI,10
1005,250,-964,195.053508831981,clusterI,10
974,250,-981,195.209276458612,clusterI,10
1000,250,-999,195.855034319891,clusterI,10
1018,250,-976,195.544830567743,clusterI,10
1071,250,-949,195.198692403593,clusterI,10
1047,250,-955,195.297132144822,clusterI,10
1053,250,-970,195.162002316689,clusterI,10
1094,250,-947,195.260183675027,clusterI,10
1104,250,-927,195.217929885893,clusterI,10
1078,250,-941,195.427736187291,clusterI,10
1086,250,-958,195.757691808739,clusterI,10
1123,250,-951,195.517770984789,clusterI,10
1139,250,-922,195.045583265878,clusterI,10
1139,250,-943,195.324088832878,clusterI,10
1161,250,-953,195.541885124878,clusterI,10
1164,250,-921,195.875588264366,clusterI,10
1160,250,-950,195.03333475431,clusterI,10
1206,250,-963,195.771607012742,clusterI,10
1188,250,-940,195.726532969743,clusterI,10
1179,250,-957,195.249321202131,clusterI,10
1209,250,-982,195.348233268654,clusterI,10
1222,250,-999,195.379211554909,clusterI,10
1238,250,-969,195.357693501957,clusterI,10
1212,250,-950,195.001976482635,clusterI,10
1232,250,-983,195.444710854294,clusterI,10
1278,250,-964,195.298787376726,clusterI,10
1236,250,-960,195.421825102636,clusterI,10
1313,250,-963,195.970850233528,clusterI,10
1282,250,-974,195.703536298234,clusterI,10
1260,250,-984,195.331123722343,clusterI,10
1277,250,-999,195.508257922023,clusterI,10
1295,250,-998,195.259524910653,clusterI,10
1302,250,-971,195.503673481006,clusterI,10
1303,250,-992,195.690189568632,clusterI,10
1328,250,-995,195.22269035896,clusterI,10
1314,250,-974,195.233488131965,clusterI,10
1346,250,-997,195.890590619484,clusterI,10
1371,250,-1008,195.712485926866,clusterI,10
1349,250,-1008,195.074376305367,clusterI,10
1349,250,-987,195.014368908634,clusterI,10
1396,250,-1016,195.588118070348,clusterI,10
1369,250,-1014,195.256696788586,clusterI,10
1412,250,-1026,195.134577969172,clusterI,10
1433,250,-1032,195.409766798004,clusterI,10
1414,250,-1028,195.180007091602,clusterI,10
1363,250,-1005,195.709148026214,clusterI,10
754,250,-1422,195.82689074509,clusterI,10
765,250,-1401,195.595820600229,clusterI,10
770,250,-1414,195.339667849078,clusterI,10
788,250,-1375,195.66691579008,clusterI,10
773,250,-1389,195.448237621913,clusterI,10
809,250,-1356,195.324449082175,clusterI,10
793,250,-1364,195.521497176098,clusterI,10
779,250,-1374,195.80193555691,clusterI,10
799,250,-1342,195.26921679137,clusterI,10
819,250,-1322,195.311249856336,clusterI,10
843,250,-1287,195.266753088976,clusterI,10
809,250,-1295,195.618634607359,clusterI,10
808,250,-1307,195.647725225817,clusterI,10
837,250,-1281,195.775754530678,clusterI,10
789,250,-1312,195.877393569656,clusterI,10
771,250,-1332,195.499165790865,clusterI,10
757,250,-1358,195.452080330382,clusterI,10
750,250,-1379,195.704707116655,clusterI,10
745,250,-1388,195.040895941514,clusterI,10
842,250,-1281,195.153323691447,clusterI,10
870,250,-1257,195.506584114919,clusterI,10
851,250,-1286,195.742345887847,clusterI,10
868,250,-1247,195.879937423512,clusterI,10
883,250,-1228,195.795848742254,clusterI,10
884,250,-1252,195.989098781387,clusterI,10
907,250,-1207,195.953421776242,clusterI,10
884,250,-1224,195.24612991911,clusterI,10
905,250,-1210,195.388597066383,clusterI,10
924,250,-1176,195.729528834283,clusterI,10
906,250,-1193,195.788598684961,clusterI,10
930,250,-1164,195.069742078837,clusterI,10
931,250,-1180,195.51495422438,clusterI,10
926,250,-1194,195.661086510756,clusterI,10
929,250,-1165,195.142683228127,clusterI,10
942,250,-1139,195.030841030488,clusterI,10
948,250,-1127,195.611590695642,clusterI,10
952,250,-1116,195.969655410557,clusterI,10
968,250,-1100,195.553158566362,clusterI,10
963,250,-1093,195.752998879404,clusterI,10
980,250,-1103,195.66036002445,clusterI,10
985,250,-1096,195.54295334845,clusterI,10
1006,250,-1109,195.755571790868,clusterI,10
1000,250,-1104,195.034193479997,clusterI,10
1031,250,-1129,195.824420512054,clusterI,10
1042,250,-1145,195.127554526725,clusterI,10
1040,250,-1127,195.677145249363,clusterI,10
1022,250,-1129,195.222634263537,clusterI,10
1052,250,-1161,195.625828251653,clusterI,10
1066,250,-1162,195.165069346511,clusterI,10
1058,250,-1148,195.490757139194,clusterI,10
1070,250,-1178,195.953919452609,clusterI,10
1062,250,-1197,195.76681350815,clusterI,10
1090,250,-1170,195.448109685624,clusterI,10
1080,250,-1168,195.25113729078,clusterI,10
1089,250,-1181,195.034240557696,clusterI,10
1103,250,-1197,195.820734370644,clusterI,10
1098,250,-1205,195.433003317774,clusterI,10
1091,250,-1220,195.842549506158,clusterI,10
1115,250,-1231,195.929080259453,clusterI,10
1106,250,-1212,195.003469544321,clusterI,10
1119,250,-1197,195.502154827418,clusterI,10
1145,250,-1220,195.356572918255,clusterI,10
1117,250,-1218,195.141844304197,clusterI,10
1129,250,-1253,195.474769215429,clusterI,10
1109,250,-1236,195.989986398985,clusterI,10
1141,250,-1239,195.766954103503,clusterI,10
1140,250,-1257,195.531733049591,clusterI,10
1151,250,-1278,195.074098552666,clusterI,10
1149,250,-1239,195.108017687303,clusterI,10
1158,250,-1267,195.343316239872,clusterI,10
1133,250,-1257,195.224049171911,clusterI,10
1164,250,-1294,195.51272460736,clusterI,10
1170,250,-1264,195.391695941885,clusterI,10
1158,250,-1279,195.392680050832,clusterI,10
1184,250,-1314,195.532253387451,clusterI,10
1186,250,-1335,195.102771108517,clusterI,10
1170,250,-1303,195.8993967076,clusterI,10
1183,250,-1323,195.577553440758,clusterI,10
1189,250,-1277,195.2647715124,clusterI,10
1174,250,-1272,195.524461116203,clusterI,10
1187,250,-1308,195.518895345316,clusterI,10
1159,250,-1192,195.641530156953,clusterI,10
1150,250,-1180,195.909155584926,clusterI,10
1137,250,-1175,195.134017535117,clusterI,10
1139,250,-1164,195.931142488848,clusterI,10
1118,250,-1159,195.049717776362,clusterI,10
1103,250,-1146,195.226010834161,clusterI,10
1092,250,-1130,195.213145951223,clusterI,10
1082,250,-1121,195.176672979855,clusterI,10
1134,250,-1161,195.146807041884,clusterI,10
1149,250,-1184,195.165964039654,clusterI,10
1181,250,-1170,195.106189445456,clusterI,10
1168,250,-1150,195.948983987104,clusterI,10
1154,250,-1141,195.931868854085,clusterI,10
1137,250,-1121,195.466953455645,clusterI,10
1128,250,-1109,195.44538975523,clusterI,10
1101,250,-1098,195.855139703466,clusterI,10
1085,250,-1086,195.825895071285,clusterI,10
1113,250,-1104,195.58921093409,clusterI,10
1075,250,-1078,195.1865426276,clusterI,10
1114,250,-1102,195.938778768937,clusterI,10
1104,250,-1102,195.634755457093,clusterI,10
1120,250,-979,195.025447915607,clusterI,10
1111,250,-992,195.935023274374,clusterI,10
1096,250,-1000,195.577918318695,clusterI,10
1087,250,-1009,195.20284891187,clusterI,10
1133,250,-979,195.618603490071,clusterI,10
1111,250,-984,195.010891407029,clusterI,10
1135,250,-980,195.560819087167,clusterI,10
1145,250,-987,195.165497908811,clusterI,10
895,250,-780,250.68288730515,clusterII,10
867,250,-797,250.544130917535,clusterII,10
833,250,-812,250.57124120066,clusterII,10
779,250,-846,250.326240197989,clusterII,10
820,250,-830,250.428009560039,clusterII,10
875,250,-805,250.970074620441,clusterII,10
911,250,-771,250.09879850958,clusterII,10
924,250,-766,250.708982031305,clusterII,10
892,250,-768,250.053821392209,clusterII,10
859,250,-796,250.580007802968,clusterII,10
828,250,-814,250.260885839581,clusterII,10
884,250,-794,250.943631675327,clusterII,10
931,250,-760,250.165319350881,clusterII,10
932,250,-768,250.493861601852,clusterII,10
886,250,-791,250.106494726741,clusterII,10
817,250,-826,250.753193752507,clusterII,10
1253,500,-1134,195.580354584098,clusterI,12
1257,500,-1111,195.44248743752,clusterI,12
1245,500,-1074,195.576937512915,clusterI,12
1259,500,-1035,195.173497152449,clusterI,12
1254,500,-1082,195.107599707017,clusterI,12
1258,500,-1011,195.567251952541,clusterI,12
1247,500,-958,195.249209555615,clusterI,12
1240,500,-990,195.357141264319,clusterI,12
1213,500,-947,195.619928145609,clusterI,12
1208,500,-922,195.056142100578,clusterI,12
1242,500,-955,195.16747914452,clusterI,12
1229,500,-994,195.509778585946,clusterI,12
1224,500,-941,195.632304458363,clusterI,12
1189,500,-910,195.437456669256,clusterI,12
1183,500,-873,195.442554039439,clusterI,12
1211,500,-915,195.73995203426,clusterI,12
1186,500,-908,195.322620667708,clusterI,12
1164,500,-872,195.955454150184,clusterI,12
1158,500,-860,195.414784836562,clusterI,12
1177,500,-889,195.176080254086,clusterI,12
1145,500,-860,195.32978026726,clusterI,12
1158,500,-800,195.693005508937,clusterI,12
1175,500,-854,195.704963593482,clusterI,12
1132,500,-798,195.189466343728,clusterI,12
1142,500,-747,195.938150537469,clusterI,12
1154,500,-781,195.640974382088,clusterI,12
1123,500,-748,195.808843354949,clusterI,12
1173,500,-711,195.751430799566,clusterI,12
1177,500,-762,195.053305966444,clusterI,12
1142,500,-727,195.142469103842,clusterI,12
1190,500,-688,195.613346655749,clusterI,12
1198,500,-728,195.035879651117,clusterI,12
1164,500,-723,195.138028256555,clusterI,12
1230,500,-708,195.89696004422,clusterI,12
1243,500,-739,195.238711964435,clusterI,12
1195,500,-749,195.921706970043,clusterI,12
1223,500,-769,195.642168161946,clusterI,12
1247,500,-717,195.672285690463,clusterI,12
1200,500,-707,195.036260781683,clusterI,12
1280,500,-705,195.879523806605,clusterI,12
1262,500,-739,195.714908504065,clusterI,12
1290,500,-744,195.052409962535,clusterI,12
1274,500,-709,195.495692953512,clusterI,12
1317,500,-714,195.136616537924,clusterI,12
1300,500,-734,195.88577709918,clusterI,12
1305,500,-710,195.770617206502,clusterI,12
1367,500,-728,195.296755867084,clusterI,12
1331,500,-740,195.582090444254,clusterI,12
1342,500,-716,195.879862199897,clusterI,12
1355,500,-741,195.678354945707,clusterI,12
1378,500,-749,195.66866108834,clusterI,12
1414,500,-750,195.586695430221,clusterI,12
1430,500,-772,195.927977805527,clusterI,12
1406,500,-749,195.629118394157,clusterI,12
1369,500,-733,195.119105377464,clusterI,12
1429,500,-767,195.174183712566,clusterI,12
1458,500,-787,195.492939410235,clusterI,12
1476,500,-795,195.146125539625,clusterI,12
1416,500,-752,195.353697921342,clusterI,12
1459,500,-792,195.230690951885,clusterI,12
1412,500,-771,195.29073138722,clusterI,12
1244,500,-759,195.900594771559,clusterI,12
1219,500,-780,195.84315497099,clusterI,12
1237,500,-822,195.4402174738,clusterI,12
1252,500,-780,195.706396491405,clusterI,12
1223,500,-801,195.47074223517,clusterI,12
1237,500,-845,195.975898294813,clusterI,12
1250,500,-824,195.814362962531,clusterI,12
1231,500,-852,195.549392337347,clusterI,12
1246,500,-883,195.572809880964,clusterI,12
1266,500,-881,195.561197075673,clusterI,12
1222,500,-848,195.210572079944,clusterI,12
1222,500,-787,195.153354424382,clusterI,12
1224,500,-756,195.192969314171,clusterI,12
1253,500,-868,195.572070625966,clusterI,12
1250,500,-907,195.962546972109,clusterI,12
1231,500,-926,195.619932461627,clusterI,12
1256,500,-900,195.965884952147,clusterI,12
1262,500,-937,195.955241821508,clusterI,12
1254,500,-989,195.903276111119,clusterI,12
1225,500,-930,195.89093493642,clusterI,12
1264,500,-915,195.955118640237,clusterI,12
1257,500,-863,195.329014287266,clusterI,12
1214,500,-777,195.49989858507,clusterI,12
1220,500,-726,195.762370560129,clusterI,12
1260,500,-809,195.278961641974,clusterI,12
1253,500,-865,195.466311046956,clusterI,12
1254,500,-1118,195.438676163114,clusterI,12
1260,500,-996,195.753166205671,clusterI,12
1261,500,-1058,195.256090365273,clusterI,12
1243,500,-998,195.834789412676,clusterI,12
