,X,Y,Z,grade,borehole
960,468.86,1325.0,-550.72,2.835305584893037,29.0
975,468.86,1325.0,-152.31999999999994,2.8535389136867373,29.0
990,508.7800000000001,1625.0,-656.96,2.7487162835806256,30.0
1005,508.7800000000001,1625.0,-258.55999999999995,2.819343756948105,30.0
1020,309.18000000000006,2325.0,-1081.92,2.705752978226026,31.0
1035,309.18000000000006,2325.0,-683.52,2.6477475004849187,31.0
1050,289.22,425.0,-975.6800000000001,2.9621676443914677,32.0
1065,289.22,425.0,-577.28,2.960387015598558,32.0
1080,768.2600000000001,925.0,-603.8399999999999,2.869651734120137,33.0
1095,768.2600000000001,925.0,-205.43999999999994,2.8677983010712604,33.0
1110,129.54000000000002,1125.0,-1002.24,2.853378609295158,34.0
1125,428.94000000000005,2325.0,-1002.24,2.7153405865672573,35.0
1140,428.94000000000005,2325.0,-603.8399999999999,2.7023938237967635,35.0
1155,428.94000000000005,2325.0,-205.43999999999994,2.81524038581275,35.0
1170,269.26000000000005,1825.0,-922.56,2.4640210061291277,36.0
1185,269.26000000000005,1825.0,-524.16,2.5603361443086268,36.0
1200,329.14000000000004,875.0,-1002.24,2.8735400763774277,37.0
1215,329.14000000000004,875.0,-603.8399999999999,2.873992528489791,37.0
1230,488.82000000000005,975.0,-1135.04,2.8669753031495646,38.0
1245,488.82000000000005,975.0,-736.64,2.866957480023179,38.0
1260,488.82000000000005,975.0,-338.24,2.8669258692030244,38.0
1275,9.780000000000015,1725.0,-1161.6,2.727119511577731,39.0
1290,468.86,675.0,-1055.3600000000001,2.8958231000373016,40.0
1305,468.86,675.0,-656.96,2.8971839211320973,40.0
1320,468.86,675.0,-258.55999999999995,2.88509327195943,40.0
1335,688.4200000000001,475.0,-842.88,2.936211066206669,41.0
1350,688.4200000000001,475.0,-444.48,2.90866856505409,41.0
1365,688.4200000000001,475.0,-46.07999999999993,2.8829159501405828,41.0
1380,389.02000000000004,1275.0,-1161.6,2.844157420040547,43.0
1395,389.02000000000004,1275.0,-763.2,2.83499246475646,43.0
1410,389.02000000000004,1275.0,-364.79999999999995,2.8469744973167783,43.0
1425,848.1,625.0,-417.91999999999996,2.8817142554901105,44.0
1440,408.98,525.0,-1188.16,2.9154715224525867,45.0
1455,408.98,525.0,-789.76,2.9352182978992047,45.0
1470,408.98,525.0,-391.3599999999999,2.915807555935651,45.0
1485,169.46000000000004,1925.0,-1214.72,2.6316174149560774,46.0
1500,169.46000000000004,1925.0,-816.3199999999999,2.2851865594062963,46.0
1515,528.74,975.0,-922.56,2.867271375594792,47.0
1530,528.74,975.0,-524.16,2.8670175408182073,47.0
1545,528.74,975.0,-125.75999999999999,2.8667491252760664,47.0
1560,289.22,1075.0,-949.12,2.857762090127289,48.0
1575,289.22,1075.0,-550.72,2.8587727058208947,48.0
1590,628.5400000000001,475.0,-922.56,2.94358381699517,49.0
1605,628.5400000000001,475.0,-524.16,2.920922288305519,49.0
1620,628.5400000000001,475.0,-125.75999999999999,2.8905262398493394,49.0
1635,588.62,1825.0,-391.3599999999999,2.7707589246099324,50.0
1650,728.34,275.0,-949.12,3.014867136010515,51.0
1665,728.34,275.0,-550.72,2.9560480626386156,51.0
1680,728.34,275.0,-152.31999999999994,2.9008885499001598,51.0
1695,848.1,575.0,-364.79999999999995,2.8831932082392404,52.0
1710,369.06000000000006,375.0,-1002.24,2.9918351386729003,53.0
1725,369.06000000000006,375.0,-603.8399999999999,2.983710372408008,53.0
1740,369.06000000000006,375.0,-205.43999999999994,2.9358689577575072,53.0
1755,209.38000000000005,1925.0,-1028.8,2.3651914200185176,54.0
1770,209.38000000000005,1925.0,-630.4,2.2927476215840956,54.0
1785,289.22,1075.0,-1002.24,2.858104617202071,55.0
1800,289.22,1075.0,-603.8399999999999,2.858285196540001,55.0
1815,249.3,2075.0,-1108.48,2.509852012746221,56.0
1830,249.3,2075.0,-710.0799999999999,2.2367297027300856,56.0
1845,488.82000000000005,475.0,-1161.6,2.9322641887182943,57.0
1860,488.82000000000005,475.0,-763.2,2.950118864912726,57.0
1875,488.82000000000005,475.0,-364.79999999999995,2.9198677028670197,57.0
1890,768.2600000000001,1325.0,-391.3599999999999,2.8538245191685356,58.0
1905,528.74,475.0,-1214.72,2.9247785136271482,59.0
1920,528.74,475.0,-816.3199999999999,2.9502995937610343,59.0
1935,528.74,475.0,-417.91999999999996,2.9210769406760932,59.0
1950,528.74,475.0,-19.519999999999982,2.888285973530389,59.0
1965,608.58,975.0,-550.72,2.867193521733785,60.0
1980,608.58,975.0,-152.31999999999994,2.86671016479105,60.0
1995,888.02,775.0,-178.87999999999988,2.8702393667222985,61.0
2010,389.02000000000004,1075.0,-949.12,2.8587024338810383,62.0
2025,389.02000000000004,1075.0,-550.72,2.859439007636802,62.0
2040,389.02000000000004,1075.0,-152.31999999999994,2.86329602069002,62.0
2055,448.9000000000001,425.0,-789.76,2.973780201313391,63.0
2070,448.9000000000001,425.0,-391.3599999999999,2.938420548434173,63.0
2085,249.3,1675.0,-1214.72,2.7494463703148138,64.0
2100,249.3,1675.0,-816.3199999999999,2.6301460457454326,64.0
2115,249.3,1675.0,-417.91999999999996,2.738080418909047,64.0
2130,389.02000000000004,975.0,-842.88,2.866373594157315,65.0
2145,389.02000000000004,975.0,-444.48,2.8667008440364676,65.0
2160,448.9000000000001,1375.0,-1028.8,2.8259637939897764,66.0
2175,448.9000000000001,1375.0,-630.4,2.8220337357558183,66.0
2190,448.9000000000001,1375.0,-232.0,2.8461858773913207,66.0
2205,588.62,875.0,-789.76,2.874579181671176,67.0
2220,588.62,875.0,-391.3599999999999,2.8719915154414544,67.0
2235,269.26000000000005,775.0,-1214.72,2.877774108765696,68.0
2250,269.26000000000005,775.0,-816.3199999999999,2.8836733593454347,68.0
2265,269.26000000000005,775.0,-417.91999999999996,2.880962316026076,68.0
2280,428.94000000000005,1075.0,-896.0,2.858934458506053,69.0
2295,428.94000000000005,1075.0,-497.5999999999999,2.860235199934692,69.0
2310,428.94000000000005,1075.0,-99.20000000000005,2.863771080795469,69.0
2325,369.06000000000006,1175.0,-869.44,2.848396127729155,70.0
2340,369.06000000000006,1175.0,-471.03999999999996,2.8523912584666435,70.0
2355,189.42000000000002,1525.0,-1108.48,2.7802041516715437,71.0
2370,189.42000000000002,1525.0,-710.0799999999999,2.7513664065982257,71.0
2385,289.22,1575.0,-1002.24,2.7410655853777968,72.0
2400,289.22,1575.0,-603.8399999999999,2.7375709439536138,72.0
2415,309.18000000000006,2225.0,-1081.92,2.6345297865728816,73.0
2430,309.18000000000006,2225.0,-683.52,2.5300749782710565,73.0
2445,129.54000000000002,775.0,-842.88,2.8806468977385125,74.0
2460,608.58,1225.0,-630.4,2.850658021751054,75.0
2475,608.58,1225.0,-232.0,2.858086232739983,75.0
2490,528.74,175.0,-975.6800000000001,3.162780408286744,76.0
2505,528.74,175.0,-577.28,3.0510845206558175,76.0
2520,528.74,175.0,-178.87999999999988,2.951162850141604,76.0
2535,828.1400000000001,525.0,-471.03999999999996,2.892756051319953,77.0
2550,828.1400000000001,525.0,-72.63999999999987,2.8766270179905855,77.0
2565,309.18000000000006,725.0,-842.88,2.89051693894256,78.0
2580,309.18000000000006,725.0,-444.48,2.886771377100093,78.0
2595,389.02000000000004,125.0,-896.0,3.2236702246908413,79.0
2610,389.02000000000004,125.0,-497.5999999999999,3.1034908856247174,79.0
2625,389.02000000000004,125.0,-99.20000000000005,2.968999084323259,79.0
2640,408.98,1375.0,-816.3199999999999,2.81593593854815,80.0
2655,408.98,1375.0,-417.91999999999996,2.8325988030616864,80.0
2670,468.86,1175.0,-1028.8,2.8523318760922507,81.0
2685,468.86,1175.0,-630.4,2.851280564106868,81.0
2700,468.86,1175.0,-232.0,2.8586349711417487,81.0
2715,428.94000000000005,1975.0,-869.44,2.473688719144376,82.0
2730,428.94000000000005,1975.0,-471.03999999999996,2.6125361256407404,82.0
2745,249.3,825.0,-1188.16,2.874430168262067,83.0
2760,249.3,825.0,-789.76,2.878187540200865,83.0
2775,249.3,825.0,-391.3599999999999,2.876276835422271,83.0
2790,788.22,1025.0,-152.31999999999994,2.865474904943037,84.0
2805,528.74,2075.0,-524.16,2.6641614738122192,85.0
2820,528.74,2075.0,-125.75999999999999,2.8208639796166364,85.0
2835,329.14000000000004,2125.0,-922.56,2.441776102473411,86.0
2850,329.14000000000004,2125.0,-524.16,2.5293406540269108,86.0
2865,389.02000000000004,1175.0,-1081.92,2.8517210764243686,87.0
2880,389.02000000000004,1175.0,-683.52,2.8490829521173846,87.0
2895,389.02000000000004,1175.0,-285.1199999999999,2.8568633813393274,87.0
2910,788.22,625.0,-497.5999999999999,2.8868630258689807,88.0
2925,788.22,625.0,-99.20000000000005,2.874965430652491,88.0
2940,528.74,1425.0,-603.8399999999999,2.8196147493323953,89.0
2955,528.74,1425.0,-205.43999999999994,2.846284004420045,89.0
2970,528.74,1525.0,-683.52,2.7899115373633436,90.0
2985,528.74,1525.0,-285.1199999999999,2.8304213079713576,90.0
3000,688.4200000000001,225.0,-922.56,3.064470714410481,91.0
3015,688.4200000000001,225.0,-524.16,2.972493093177125,91.0
3030,688.4200000000001,225.0,-125.75999999999999,2.9064335197161717,91.0
3045,329.14000000000004,2125.0,-896.0,2.426682553942682,92.0
3060,329.14000000000004,2125.0,-497.5999999999999,2.560240247262011,92.0
3075,728.34,1375.0,-338.24,2.8511205810343005,93.0
3090,788.22,1775.0,-178.87999999999988,2.843126520289553,94.0
3105,109.58000000000003,2275.0,-1002.24,2.629416507602279,95.0
3120,149.5,1875.0,-1135.04,2.5671665742402143,96.0
3135,149.5,1875.0,-736.64,2.3677871464871467,96.0
3150,69.66000000000001,1875.0,-975.6800000000001,2.4665913431169377,97.0
3165,508.7800000000001,175.0,-922.56,3.1678470010889686,98.0
3180,508.7800000000001,175.0,-524.16,3.041418682103815,98.0
3195,508.7800000000001,175.0,-125.75999999999999,2.9425384046498726,98.0
3210,249.3,1425.0,-949.12,2.797992845884726,99.0
3225,249.3,1425.0,-550.72,2.805904149334792,99.0
3240,329.14000000000004,125.0,-763.2,3.1790847880913815,100.0
3255,329.14000000000004,125.0,-364.79999999999995,3.1213750116041914,100.0
