X,Y,Z,grade_value,grade,section
455,0,-598,0.856048335,Pb/Zn,Mount Isa
442,0,-630,0.86914567,Pb/Zn,Mount Isa
431,0,-667,0.866482519,Pb/Zn,Mount Isa
410,0,-700,0.864419408,Pb/Zn,Mount Isa
397,0,-732,0.869980216,Pb/Zn,Mount Isa
473.7327,2000,-149.92444,0.539825687,Pb/Zn,Hilton
450.2316,2000,-181.48748,0.530966528,Pb/Zn,Hilton
451.4685,2000,-189.37824,0.546976266,Pb/Zn,Hilton
470.022,2000,-158.801545,0.53416237,Pb/Zn,Hilton
431.6781,2000,-241.654525,0.538020141,Pb/Zn,Hilton
423.0198,2000,-261.381425,0.546894307,Pb/Zn,Hilton
340.1475,2000,-437.93718,0.531751653,Pb/Zn,Hilton
321.594,2000,-464.568495,0.539961392,Pb/Zn,Hilton
295.6191,2000,-498.104225,0.534587416,Pb/Zn,Hilton
295.6191,2000,-528.68092,0.54255749,Pb/Zn,Hilton
299.3298,2000,-537.558025,0.544709116,Pb/Zn,Hilton
326.5416,2000,-457.66408,0.532186892,Pb/Zn,Hilton
188.0088,2000,-670.7146,0.534685145,Pb/Zn,Hilton
189.2457,2000,-674.65998,0.536590668,Pb/Zn,Hilton
169.4553,2000,-708.19571,0.53783449,Pb/Zn,Hilton
144.7173,2000,-741.73144,0.536710141,Pb/Zn,Hilton
158.3232,2000,-742.717785,0.540375476,Pb/Zn,Hilton
142.2435,2000,-755.54027,0.542356282,Pb/Zn,Hilton
126.1638,2000,-784.144275,0.5492837,Pb/Zn,Hilton
142.2435,2000,-774.280825,0.541276515,Pb/Zn,Hilton
132.3483,2000,-777.23986,0.54503465,Pb/Zn,Hilton
138.5328,2000,-845.297665,0.549920644,Pb/Zn,Hilton
150.9018,2000,-837.406905,0.54502106,Pb/Zn,Hilton
155.8494,2000,-824.58442,0.534315151,Pb/Zn,Hilton
157.0863,2000,-829.516145,0.53985474,Pb/Zn,Hilton
185.535,2000,-779.21255,0.530165893,Pb/Zn,Hilton
191.7195,2000,-780.198895,0.540260155,Pb/Zn,Hilton
206.5623,2000,-737.78606,0.548757455,Pb/Zn,Hilton
201.6147,2000,-761.45834,0.549190233,Pb/Zn,Hilton
133.5852,2000,-899.54664,0.539093595,Pb/Zn,Hilton
150.9018,2000,-885.73781,0.538994762,Pb/Zn,Hilton
176.8767,2000,-859.106495,0.536788529,Pb/Zn,Hilton
200.3778,2000,-827.543455,0.542106678,Pb/Zn,Hilton
213.9837,2000,-800.91214,0.545931064,Pb/Zn,Hilton
226.3527,2000,-768.362755,0.534907267,Pb/Zn,Hilton
479.9172,2000,-205.15976,0.53734919,Pb/Zn,Hilton
451.4685,2000,-257.436045,0.53992517,Pb/Zn,Hilton
424.2567,2000,-329.43923,0.538929858,Pb/Zn,Hilton
390.8604,2000,-401.442415,0.533208793,Pb/Zn,Hilton
372.3069,2000,-445.82794,0.533580766,Pb/Zn,Hilton
348.8058,2000,-497.11788,0.540570026,Pb/Zn,Hilton
325.3047,2000,-576.02548,0.546753399,Pb/Zn,Hilton
293.1453,2000,-612.520245,0.532077248,Pb/Zn,Hilton
288.1977,2000,-644.083285,0.540355489,Pb/Zn,Hilton
275.8287,2000,-672.68729,0.545928711,Pb/Zn,Hilton
257.2752,2000,-726.936265,0.549220104,Pb/Zn,Hilton
247.38,2000,-769.3491,0.530825922,Pb/Zn,Hilton
228.8265,2000,-813.734625,0.532992227,Pb/Zn,Hilton
173.166,2000,-873.90167,0.548849774,Pb/Zn,Hilton
157.0863,2000,-909.41009,0.531281241,Pb/Zn,Hilton
170.6922,2000,-901.51933,0.531992928,Pb/Zn,Hilton
508.3659,2000,-297.87619,0.530768262,Pb/Zn,Hilton
478.6803,2000,-381.715515,0.539871692,Pb/Zn,Hilton
456.4161,2000,-433.005455,0.530893047,Pb/Zn,Hilton
424.2567,2000,-495.14519,0.539512314,Pb/Zn,Hilton
440.3364,2000,-496.131535,0.54422824,Pb/Zn,Hilton
415.5984,2000,-549.394165,0.530388307,Pb/Zn,Hilton
394.5711,2000,-608.574865,0.533257166,Pb/Zn,Hilton
377.2545,2000,-635.20618,0.533671067,Pb/Zn,Hilton
326.5416,2000,-746.663165,0.535446089,Pb/Zn,Hilton
304.2774,2000,-794.99407,0.542728357,Pb/Zn,Hilton
267.1704,2000,-873.90167,0.546060137,Pb/Zn,Hilton
258.5121,2000,-906.451055,0.535069761,Pb/Zn,Hilton
226.3527,2000,-950.83658,0.531363413,Pb/Zn,Hilton
201.6147,2000,-992.26307,0.546585285,Pb/Zn,Hilton
230.0634,2000,-941.959475,0.545281478,Pb/Zn,Hilton
168.2184,2000,-1038.621285,0.539049308,Pb/Zn,Hilton
148.428,2000,-1069.19798,0.54176319,Pb/Zn,Hilton
573.9216,2000,-216.009555,0.541976691,Pb/Zn,Hilton
556.605,2000,-283.081015,0.534423449,Pb/Zn,Hilton
530.6301,2000,-344.234405,0.531213836,Pb/Zn,Hilton
500.9445,2000,-421.169315,0.545685517,Pb/Zn,Hilton
479.9172,2000,-472.459255,0.54299492,Pb/Zn,Hilton
481.1541,2000,-496.131535,0.537629027,Pb/Zn,Hilton
458.8899,2000,-539.530715,0.535115652,Pb/Zn,Hilton
414.3615,2000,-626.329075,0.545845203,Pb/Zn,Hilton
393.3342,2000,-670.7146,0.53276234,Pb/Zn,Hilton
385.9128,2000,-710.1684,0.534197347,Pb/Zn,Hilton
373.5438,2000,-733.84068,0.539627664,Pb/Zn,Hilton
352.5165,2000,-762.444685,0.533929844,Pb/Zn,Hilton
321.594,2000,-825.570765,0.549704382,Pb/Zn,Hilton
314.1726,2000,-856.14746,0.547071053,Pb/Zn,Hilton
289.4346,2000,-905.46471,0.531067946,Pb/Zn,Hilton
253.5645,2000,-979.440585,0.541868555,Pb/Zn,Hilton
619.6869,2000,-144.00637,0.545314518,Pb/Zn,Hilton
585.0537,2000,-236.7228,0.53837789,Pb/Zn,Hilton
552.8943,2000,-316.616745,0.531070005,Pb/Zn,Hilton
544.236,2000,-372.83841,0.532029056,Pb/Zn,Hilton
518.2611,2000,-450.759665,0.540300792,Pb/Zn,Hilton
491.0493,2000,-515.858435,0.546687732,Pb/Zn,Hilton
473.7327,2000,-572.0801,0.532382723,Pb/Zn,Hilton
452.7054,2000,-640.137905,0.537483065,Pb/Zn,Hilton
425.4936,2000,-677.619015,0.545477874,Pb/Zn,Hilton
384.6759,2000,-776.253515,0.531569868,Pb/Zn,Hilton
354.9903,2000,-831.488835,0.5463152,Pb/Zn,Hilton
330.2523,2000,-901.51933,0.545734366,Pb/Zn,Hilton
314.1726,2000,-937.02775,0.54665567,Pb/Zn,Hilton
290.6715,2000,-980.42693,0.549984453,Pb/Zn,Hilton
257.2752,2000,-1017.90804,0.53632342,Pb/Zn,Hilton
239.9586,2000,-1048.484735,0.536250702,Pb/Zn,Hilton
195.4302,2000,-1086.95219,0.538170152,Pb/Zn,Hilton
157.0863,2000,-1125.419645,0.531721537,Pb/Zn,Hilton
188.0088,2000,-1089.911225,0.533062802,Pb/Zn,Hilton
236.2479,2000,-1106.67909,0.542705287,Pb/Zn,Hilton
293.1453,2000,-1039.60763,0.532247158,Pb/Zn,Hilton
368.5962,2000,-905.46471,0.549100465,Pb/Zn,Hilton
401.9925,2000,-822.61173,0.534247501,Pb/Zn,Hilton
411.8877,2000,-801.898485,0.534245922,Pb/Zn,Hilton
