X,Y,Z,grade_value,grade,section
1149.7818,1500,-162.8515,3.01530283974318,PbII,b
1179.8808,1500,-161.483,3.02288254539444,PbII,b
1162.8247,1500,-162.8515,3.05381702070031,PbII,b
1184.8973,1500,-151.9035,3.02675984927126,PbII,b
1175.8676,1500,-162.8515,3.04163817896741,PbII,b
1208.9765,1500,-149.1665,3.01571990807402,PbII,b
1189.9138,1500,-151.9035,3.04540524589023,PbII,b
1210.9831,1500,-151.9035,3.04316199913978,PbII,b
1229.0425,1500,-142.324,3.03000377714907,PbII,b
1211.9864,1500,-156.009,3.06133468286277,PbII,b
1239.0755,1500,-134.113,3.04106322173841,PbII,b
1257.1349,1500,-131.376,3.0671326147037,PbII,b
1243.0887,1500,-131.376,3.01895235841497,PbII,b
1265.1613,1500,-136.85,3.09133113307366,PbII,b
1260.1448,1500,-136.85,3.01414640186282,PbII,b
1276.1976,1500,-125.902,3.03307977911014,PbII,b
1275.1943,1500,-125.902,3.04655241017743,PbII,b
1283.2207,1500,-130.0075,3.08624020943923,PbII,b
1298.2702,1500,-143.6925,3.01663250455696,PbII,b
1328.3692,1500,-146.4295,3.08641891081209,PbII,b
1327.3659,1500,-151.9035,3.01555192391345,PbII,b
1304.29,1500,-128.639,3.07635888262567,PbII,b
1333.3857,1500,-165.5885,3.00651845679741,PbII,b
1347.4319,1500,-156.009,3.09753465975058,PbII,b
1365.4913,1500,-154.6405,3.07998931877661,PbII,b
1353.4517,1500,-157.3775,3.09173300733034,PbII,b
1397.5969,1500,-172.431,3.07453793549611,PbII,b
1378.5342,1500,-169.694,3.08091044747819,PbII,b
1417.6629,1500,-177.905,3.03190648104183,PbII,b
1408.6332,1500,-177.905,3.01757200016298,PbII,b
1444.752,1500,-184.7475,3.0526922938385,PbII,b
1439.7355,1500,-184.7475,3.08605167890564,PbII,b
1426.6926,1500,-188.853,3.06485244342758,PbII,b
1394.587,1500,-172.431,3.00889480561434,PbII,b
1450.7718,1500,-192.9585,3.06525529857562,PbII,b
1433.7157,1500,-190.2215,3.04394904761029,PbII,b
1443.7487,1500,-187.4845,3.07523623335568,PbII,b
1465.8213,1500,-201.1695,3.0179391816557,PbII,b
1451.7751,1500,-201.1695,3.0596618587459,PbII,b
1464.818,1500,-192.9585,3.02983083320169,PbII,b
1486.8906,1500,-202.538,3.02716501927677,PbII,b
1475.8543,1500,-206.6435,3.09455926395601,PbII,b
1496.9236,1500,-206.6435,3.07360037070683,PbII,b
1507.9599,1500,-217.5915,3.08372078593063,PbII,b
1515.9863,1500,-214.8545,3.07969196500344,PbII,b
1505.9533,1500,-213.486,3.01344525911841,PbII,b
1545.082,1500,-227.171,3.06568818777912,PbII,b
1528.0259,1500,-227.171,3.07443066833889,PbII,b
1545.082,1500,-232.645,3.05972506705554,PbII,b
1560.1315,1500,-234.0135,3.08088142481364,PbII,b
1583.2074,1500,-236.7505,3.05127845659802,PbII,b
1600.2635,1500,-249.067,3.09738182523879,PbII,b
1573.1744,1500,-240.856,3.07605742428483,PbII,b
1555.115,1500,-236.7505,3.01199023974305,PbII,b
1521.0028,1500,-218.96,3.03373343084668,PbII,b
1450.193444,3000,-671.689326,3.01559777651842,PbII,c
1468.29572,3000,-666.009078,3.06940111809366,PbII,c
1476.341176,3000,-651.808458,3.07756878912422,PbII,c
1454.216172,3000,-661.748892,3.07262573198009,PbII,c
1476.341176,3000,-660.32883,3.07634989796285,PbII,c
1500.477544,3000,-654.648582,3.07207265206259,PbII,c
1526.625276,3000,-648.968334,3.02348430314694,PbII,c
1549.755962,3000,-643.288086,3.08423301159104,PbII,c
1564.841192,3000,-640.447962,3.07471880297194,PbII,c
1575.903694,3000,-639.0279,3.02395690798334,PbII,c
1600.040062,3000,-640.447962,3.04846087401981,PbII,c
1638.255978,3000,-639.0279,3.05388847332117,PbII,c
1607.079836,3000,-641.868024,3.06052110356362,PbII,c
1583.94915,3000,-636.187776,3.08076061879508,PbII,c
1649.31848,3000,-636.187776,3.05600517894413,PbII,c
1651.329844,3000,-644.708148,3.0230477332549,PbII,c
1679.48894,3000,-644.708148,3.08207733085804,PbII,c
1635.238932,3000,-643.288086,3.07793481255231,PbII,c
1691.557124,3000,-643.288086,3.08246936005937,PbII,c
1694.57417,3000,-648.968334,3.00483620658612,PbII,c
1711.670764,3000,-648.968334,3.05273250223995,PbII,c
1721.727584,3000,-651.808458,3.05202681942736,PbII,c
1732.790086,3000,-653.22852,3.05946688327856,PbII,c
1721.727584,3000,-643.288086,3.09213039296062,PbII,c
1753.909408,3000,-650.388396,3.04871067096205,PbII,c
1755.920772,3000,-654.648582,3.03082176753931,PbII,c
1743.852588,3000,-654.648582,3.05829335779777,PbII,c
1760.949182,3000,-664.589016,3.04232986760031,PbII,c
1791.119642,3000,-677.369574,3.03025429711537,PbII,c
1794.136688,3000,-691.570194,3.03132244242356,PbII,c
1787.096914,3000,-667.42914,3.07756295193213,PbII,c
1776.034412,3000,-663.168954,3.06898159307632,PbII,c
1745.863952,3000,-653.22852,3.06571859972705,PbII,c
1702.619626,3000,-654.648582,3.07537615846953,PbII,c
1639.26166,3000,-636.187776,3.06247827409792,PbII,c
1577.915058,3000,-640.447962,3.06569285503103,PbII,c
1542.716188,3000,-640.447962,3.07131773896457,PbII,c
1474.329812,3000,-643.288086,3.00432088982953,PbII,c
1464.272992,3000,-658.908768,3.06281324361045,PbII,c
