X,Y,Z,formation,section
1823,0,-431,lowerliassic,sectiona
1986,0,-425,lowerliassic,sectiona
2096,0,-388,lowerliassic,sectiona
257,0,-237,permiantriassic,sectiona
311,0,-245,permiantriassic,sectiona
379,0,-260,permiantriassic,sectiona
428,0,-270,permiantriassic,sectiona
470,0,-283,permiantriassic,sectiona
500,0,-311,permiantriassic,sectiona
527,0,-335,permiantriassic,sectiona
644,0,-389,permiantriassic,sectiona
760,0,-421,permiantriassic,sectiona
957,0,-430,permiantriassic,sectiona
1129,0,-453,permiantriassic,sectiona
0,0,-322,lowererosion,sectiona
253,0,-323,lowererosion,sectiona
482,0,-325,lowererosion,sectiona
621,0,-274,lowererosion,sectiona
745,0,-207,lowererosion,sectiona
876,0,-156,lowererosion,sectiona
960,0,-160,lowererosion,sectiona
1001,0,-185,lowererosion,sectiona
1047,0,-177,lowererosion,sectiona
1218,0,-201,lowererosion,sectiona
1393,0,-205,lowererosion,sectiona
1596,0,-282,lowererosion,sectiona
1807,0,-322,lowererosion,sectiona
1961,0,-295,lowererosion,sectiona
2101,0,-246,lowererosion,sectiona
1.0033,1500,-253.1725,topo,sectionb
86.2838,1500,-255.9095,topo,sectionb
171.5643,1500,-244.9615,topo,sectionb
311.023,1500,-176.5365,topo,sectionb
363.1946,1500,-83.4785,topo,sectionb
409.3464,1500,0,topo,sectionb
477.5708,1500,-27.37,topo,sectionb
542.7853,1500,-60.214,topo,sectionb
614.0196,1500,-114.954,topo,sectionb
678.2308,1500,-125.902,topo,sectionb
736.4222,1500,-119.0595,topo,sectionb
766.5212,1500,-127.2705,topo,sectionb
856.8182,1500,-147.798,topo,sectionb
933.069,1500,-136.85,topo,sectionb
1010.3231,1500,-116.3225,topo,sectionb
1176.8709,1500,-121.7965,topo,sectionb
1292.2504,1500,-119.0595,topo,sectionb
1411.6431,1500,-120.428,topo,sectionb
1519.9995,1500,-146.4295,topo,sectionb
1603.2734,1500,-136.85,topo,sectionb
1705.61,1500,-143.6925,topo,sectionb
1859.1149,1500,-145.061,topo,sectionb
1948.4086,1500,-110.8485,topo,sectionb
2039.7089,1500,-102.6375,topo,sectionb
2123.9861,1500,-88.9525,topo,sectionb
1259.1415,1500,-91.6895,lowercenomonian,sectionb
1325.3593,1500,-119.0595,lowercenomonian,sectionb
1463.8147,1500,-162.8515,lowercenomonian,sectionb
1540.0655,1500,-184.7475,lowercenomonian,sectionb
1610.2965,1500,-194.327,lowercenomonian,sectionb
1677.5176,1500,-194.327,lowercenomonian,sectionb
1745.742,1500,-182.0105,lowercenomonian,sectionb
1813.9664,1500,-191.59,lowercenomonian,sectionb
1855.1017,1500,-217.5915,lowercenomonian,sectionb
1864.1314,1500,-270.963,lowercenomonian,sectionb
1908.2766,1500,-238.119,lowercenomonian,sectionb
1978.5076,1500,-187.4845,lowercenomonian,sectionb
2027.6693,1500,-136.85,lowercenomonian,sectionb
2064.7914,1500,-84.847,lowercenomonian,sectionb

965.1746,1500,-106.743,upperliassic,sectionb
989.2538,1500,-123.165,upperliassic,sectionb
1023.366,1500,-153.272,upperliassic,sectionb
1066.5079,1500,-171.0625,upperliassic,sectionb
1113.663,1500,-184.7475,upperliassic,sectionb
1163.828,1500,-191.59,upperliassic,sectionb
1207.9732,1500,-180.642,upperliassic,sectionb
1248.1052,1500,-168.3255,upperliassic,sectionb
1285.2273,1500,-168.3255,upperliassic,sectionb
1309.3065,1500,-179.2735,upperliassic,sectionb
1354.455,1500,-201.1695,upperliassic,sectionb
1375.5243,1500,-201.1695,upperliassic,sectionb
1405.6233,1500,-213.486,upperliassic,sectionb
1461.8081,1500,-231.2765,upperliassic,sectionb
1506.9566,1500,-249.067,upperliassic,sectionb
1560.1315,1500,-269.5945,upperliassic,sectionb
1604.2767,1500,-281.911,upperliassic,sectionb
1646.4153,1500,-287.385,upperliassic,sectionb
1694.5737,1500,-276.437,upperliassic,sectionb
1741.7288,1500,-273.7,upperliassic,sectionb
1769.8212,1500,-273.7,upperliassic,sectionb
1823.9994,1500,-279.174,upperliassic,sectionb
1864.1314,1500,-301.07,upperliassic,sectionb
1920.3162,1500,-327.0715,upperliassic,sectionb
1973.4911,1500,-342.125,upperliassic,sectionb
2078.8376,1500,-350.336,upperliassic,sectionb
603.9866,1500,-83.4785,middleliassic,sectionb
619.0361,1500,-110.8485,middleliassic,sectionb
643.1153,1500,-150.535,middleliassic,sectionb
697.2935,1500,-197.064,middleliassic,sectionb
744.4486,1500,-221.697,middleliassic,sectionb
816.6862,1500,-246.33,middleliassic,sectionb
917.0162,1500,-288.7535,middleliassic,sectionb
1077.5442,1500,-324.3345,middleliassic,sectionb
1257.1349,1500,-368.1265,middleliassic,sectionb
1424.686,1500,-400.9705,middleliassic,sectionb
1611.2998,1500,-416.024,middleliassic,sectionb
268.8844,1500,-143.6925,lowerliassic,sectionb
313.0296,1500,-168.3255,lowerliassic,sectionb
348.1451,1500,-182.0105,lowerliassic,sectionb
415.3662,1500,-202.538,lowerliassic,sectionb
467.5378,1500,-216.223,lowerliassic,sectionb
569.8744,1500,-279.174,lowerliassic,sectionb
643.1153,1500,-342.125,lowerliassic,sectionb
755.4849,1500,-395.4965,lowerliassic,sectionb
861.8347,1500,-452.9735,lowerliassic,sectionb
216.7128,1500,-195.6955,permiantriassic,sectionb
218.7194,1500,-234.0135,permiantriassic,sectionb
237.7821,1500,-296.9645,permiantriassic,sectionb
244.8052,1500,-324.3345,permiantriassic,sectionb
254.8382,1500,-350.336,permiantriassic,sectionb
293.9669,1500,-384.5485,permiantriassic,sectionb
0,1500,-390.0225,lowererosion,sectionb
100.33,1500,-376.3375,lowererosion,sectionb
248.8184,1500,-348.9675,lowererosion,sectionb
381.254,1500,-301.07,lowererosion,sectionb
445.4652,1500,-229.908,lowererosion,sectionb
514.6929,1500,-165.5885,lowererosion,sectionb
613.0163,1500,-150.535,lowererosion,sectionb
704.3166,1500,-192.9585,lowererosion,sectionb
822.706,1500,-244.9615,lowererosion,sectionb
964.1713,1500,-251.804,lowererosion,sectionb
1143.762,1500,-240.856,lowererosion,sectionb
1211.9864,1500,-180.642,lowererosion,sectionb
1305.2933,1500,-176.5365,lowererosion,sectionb
1427.6959,1500,-227.171,lowererosion,sectionb
1561.1348,1500,-286.0165,lowererosion,sectionb
1692.5671,1500,-290.122,lowererosion,sectionb
1775.841,1500,-280.5425,lowererosion,sectionb
1859.1149,1500,-303.807,lowererosion,sectionb
1864.1314,1500,-279.174,lowererosion,sectionb
1925.3327,1500,-220.3285,lowererosion,sectionb
2018.6396,1500,-154.6405,lowererosion,sectionb
2062.7848,1500,-83.4785,lowererosion,sectionb
2115.9597,1500,-30.107,lowererosion,sectionb
0,3000,-193.128432,topo,sectionc
78.443196,3000,-144.846324,topo,sectionc
165.93753,3000,-113.60496,topo,sectionc
300.698918,3000,-100.824402,topo,sectionc
377.13075,3000,-65.322852,topo,sectionc
442.50008,3000,-4.260186,topo,sectionc
522.95464,3000,0,topo,sectionc
580.278514,3000,-5.680248,topo,sectionc
630.562614,3000,-19.880868,topo,sectionc
680.846714,3000,-25.561116,topo,sectionc
754.2615,3000,-36.921612,topo,sectionc
856.841064,3000,-31.241364,topo,sectionc
946.346762,3000,-46.862046,topo,sectionc
1084.125196,3000,-53.962356,topo,sectionc
1173.630894,3000,-56.80248,topo,sectionc
1306.380918,3000,-46.862046,topo,sectionc
1394.880934,3000,-51.122232,topo,sectionc
1460.250264,3000,-69.583038,topo,sectionc
1567.858238,3000,-53.962356,topo,sectionc
1679.48894,3000,-61.062666,topo,sectionc
1810.2276,3000,-85.084588,topo,sectionc
1956.05149,3000,-169.285208,topo,sectionc
2057.625372,3000,-119.583038,topo,sectionc
2114.949246,3000,-85.50155,topo,sectionc
1363.704792,3000,-48.282108,lowercenomonian,sectionc
1378.790022,3000,-71.0031,lowercenomonian,sectionc
1411.977528,3000,-89.463906,lowercenomonian,sectionc
1463.26731,3000,-89.463906,lowercenomonian,sectionc
1534.670732,3000,-89.463906,lowercenomonian,sectionc
1585.960514,3000,-90.883968,lowercenomonian,sectionc
1651.329844,3000,-100.824402,lowercenomonian,sectionc
1732.790086,3000,-109.344774,lowercenomonian,sectionc
1767.988956,3000,-124.965456,lowercenomonian,sectionc
1801.176462,3000,-127.80558,lowercenomonian,sectionc
1838.386696,3000,-137.746014,lowercenomonian,sectionc
1869.562838,3000,-150.526572,lowercenomonian,sectionc
1921.858302,3000,-151.946634,lowercenomonian,sectionc
1970.131038,3000,-159.046944,lowercenomonian,sectionc
2000.301498,3000,-164.727192,lowercenomonian,sectionc
2079.750376,3000,-163.30713,lowercenomonian,sectionc
2124.000384,3000,-151.946634,lowercenomonian,sectionc


1013.727456,3000,-15.620682,upperliassic,sectionc
1043.897916,3000,-58.222542,upperliassic,sectionc
1059.988828,3000,-80.943534,upperliassic,sectionc
1089.153606,3000,-99.40434,upperliassic,sectionc
1151.50589,3000,-97.984278,upperliassic,sectionc
1210.841128,3000,-85.20372,upperliassic,sectionc
1253.079772,3000,-82.363596,upperliassic,sectionc
1313.420692,3000,-82.363596,upperliassic,sectionc
1336.551378,3000,-86.623782,upperliassic,sectionc
1369.738884,3000,-107.924712,upperliassic,sectionc
1389.852524,3000,-137.746014,upperliassic,sectionc
1420.022984,3000,-159.046944,upperliassic,sectionc
1468.29572,3000,-154.786758,upperliassic,sectionc
1529.642322,3000,-150.526572,upperliassic,sectionc
1591.994606,3000,-136.325952,upperliassic,sectionc
1645.295752,3000,-136.325952,upperliassic,sectionc
1728.767358,3000,-140.586138,upperliassic,sectionc
1764.97191,3000,-167.567316,upperliassic,sectionc
1791.119642,3000,-180.347874,upperliassic,sectionc
1833.358286,3000,-205.90899,upperliassic,sectionc
1876.602612,3000,-234.31023,upperliassic,sectionc
1904.761708,3000,-235.730292,upperliassic,sectionc
1945.99467,3000,-235.730292,upperliassic,sectionc
1969.125356,3000,-259.871346,upperliassic,sectionc
1997.284452,3000,-281.172276,upperliassic,sectionc
2039.523096,3000,-302.473206,upperliassic,sectionc
2117.966292,3000,-326.61426,upperliassic,sectionc
841.755834,3000,-12.780558,middleliassic,sectionc
887.011524,3000,-59.642604,middleliassic,sectionc
927.238804,3000,-89.463906,middleliassic,sectionc
969.477448,3000,-120.70527,middleliassic,sectionc
1004.676318,3000,-150.526572,middleliassic,sectionc
1036.858142,3000,-173.247564,middleliassic,sectionc
1071.05133,3000,-193.128432,middleliassic,sectionc
1102.227472,3000,-208.749114,middleliassic,sectionc
1145.471798,3000,-203.068866,middleliassic,sectionc
1197.767262,3000,-186.028122,middleliassic,sectionc
1245.034316,3000,-181.767936,middleliassic,sectionc
1285.261596,3000,-170.40744,middleliassic,sectionc
1316.437738,3000,-188.868246,middleliassic,sectionc
1351.636608,3000,-205.90899,middleliassic,sectionc
1377.78434,3000,-234.31023,middleliassic,sectionc
1412.98321,3000,-251.350974,middleliassic,sectionc
1461.255946,3000,-255.61116,middleliassic,sectionc
1526.625276,3000,-225.789858,middleliassic,sectionc
1574.898012,3000,-225.789858,middleliassic,sectionc
1649.31848,3000,-224.369796,middleliassic,sectionc
1716.699174,3000,-239.990478,middleliassic,sectionc
1753.909408,3000,-262.71147,middleliassic,sectionc
1823.301466,3000,-306.733392,middleliassic,sectionc
1858.500336,3000,-329.454384,middleliassic,sectionc
1878.613976,3000,-350.755314,middleliassic,sectionc
1884.648068,3000,-350.755314,middleliassic,sectionc
1916.829892,3000,-339.394818,middleliassic,sectionc
1932.920804,3000,-340.81488,middleliassic,sectionc
1963.091264,3000,-362.11581,middleliassic,sectionc
1965.102628,3000,-381.996678,middleliassic,sectionc
1994.267406,3000,-410.397918,middleliassic,sectionc
2031.47764,3000,-444.479406,middleliassic,sectionc
337.909152,3000,-24.141054,lowerliassic,sectionc
359.028474,3000,-42.60186,lowerliassic,sectionc
398.250072,3000,-73.843224,lowerliassic,sectionc
420.375076,3000,-103.664526,lowerliassic,sectionc
442.50008,3000,-142.0062,lowerliassic,sectionc
468.647812,3000,-171.827502,lowerliassic,sectionc
513.903502,3000,-211.589238,lowerliassic,sectionc
622.517158,3000,-279.752214,lowerliassic,sectionc
726.102404,3000,-345.075066,lowerliassic,sectionc
877.960386,3000,-420.338352,lowerliassic,sectionc
1040.88087,3000,-452.999778,lowerliassic,sectionc
1283.250232,3000,-426.0186,lowerliassic,sectionc
1419.017302,3000,-435.959034,lowerliassic,sectionc
285.613688,3000,-78.10341,permiantriassic,sectionc
305.727328,3000,-100.824402,permiantriassic,sectionc
344.948926,3000,-147.686448,permiantriassic,sectionc
379.142114,3000,-167.567316,permiantriassic,sectionc
412.32962,3000,-177.50775,permiantriassic,sectionc
492.78418,3000,-239.990478,permiantriassic,sectionc
714.03422,3000,-366.375996,permiantriassic,sectionc
9.051138,3000,-181.767936,lowererosion,sectionc
125.71025,3000,-218.689548,lowererosion,sectionc
350.983018,3000,-207.329052,lowererosion,sectionc
459.596674,3000,-146.266386,lowererosion,sectionc
552.119418,3000,-134.90589,lowererosion,sectionc
659.727392,3000,-147.686448,lowererosion,sectionc
808.568328,3000,-120.70527,lowererosion,sectionc
940.31267,3000,-146.266386,lowererosion,sectionc
1032.835414,3000,-170.40744,lowererosion,sectionc
1092.170652,3000,-203.068866,lowererosion,sectionc
1158.545664,3000,-200.228742,lowererosion,sectionc
1267.15932,3000,-183.187998,lowererosion,sectionc
1350.630926,3000,-203.068866,lowererosion,sectionc
1419.017302,3000,-259.871346,lowererosion,sectionc
1534.670732,3000,-241.41054,lowererosion,sectionc
1697.591216,3000,-244.250664,lowererosion,sectionc
1814.250328,3000,-295.372896,lowererosion,sectionc
1876.602612,3000,-345.075066,lowererosion,sectionc
1920.85262,3000,-345.075066,lowererosion,sectionc
1962.085582,3000,-370.636182,lowererosion,sectionc
2013.375364,3000,-437.379096,lowererosion,sectionc
