X,Y,Z,grade,formation
330.0,1767.0,-114.30000000000001,2.064108715224074,4
330.0,1829.0,-177.89999999999998,2.0636319065120023,4
330.0,1829.0,-167.3,2.063644254273935,4
330.0,1829.0,-156.7,2.0636534560504587,4
330.0,1829.0,-146.10000000000002,2.0636593155663676,4
330.0,1829.0,-135.5,2.063661661427183,4
330.0,1829.0,-124.89999999999998,2.063660352799922,4
330.0,1829.0,-114.30000000000001,2.0636552846590357,4
330.0,1829.0,-103.69999999999999,2.0636463923409707,4
330.0,1891.0,-167.3,2.0632915075518325,4
330.0,1891.0,-156.7,2.0632967290193287,4
330.0,1891.0,-146.10000000000002,2.0632996891629474,4
330.0,1891.0,-135.5,2.0633003173126516,4
330.0,1891.0,-124.89999999999998,2.06329855951441,4
330.0,1891.0,-114.30000000000001,2.063294380279604,4
330.0,1891.0,-103.69999999999999,2.063287764019661,4
330.0,1953.0,-156.7,2.062995894695634,4
330.0,1953.0,-146.10000000000002,2.0629978117643843,4
330.0,1953.0,-135.5,2.0629981361151106,4
330.0,1953.0,-124.89999999999998,2.062996845598587,4
330.0,1953.0,-114.30000000000001,2.0629939280508136,4
330.0,1953.0,-103.69999999999999,2.0629893817832388,4
330.0,2015.0,-146.10000000000002,2.0627460666368864,4
330.0,2015.0,-135.5,2.062746522630438,4
330.0,2015.0,-124.89999999999998,2.0627458559712353,4
330.0,2015.0,-114.30000000000001,2.0627440628729024,4
330.0,2015.0,-103.69999999999999,2.0627411453992943,4
330.0,2015.0,-93.10000000000002,2.062737111569468,4
330.0,2077.0,-135.5,2.06254076010002,4
330.0,2077.0,-124.89999999999998,2.062540679743601,4
330.0,2077.0,-114.30000000000001,2.062539798417111,4
330.0,2077.0,-103.69999999999999,2.0625381190435776,4
330.0,2077.0,-93.10000000000002,2.062535648007844,4
330.0,2139.0,-114.30000000000001,2.062376409787951,4
330.0,2139.0,-103.69999999999999,2.0623756695336275,4
330.0,2139.0,-93.10000000000002,2.0623743495389433,4
330.0,2201.0,-103.69999999999999,2.0622488440120623,4
330.0,2201.0,-93.10000000000002,2.0622483760339074,4
330.0,2201.0,-82.5,2.0622474707611222,4
330.0,2263.0,-93.10000000000002,2.0621529052222125,4
330.0,2263.0,-82.5,2.062152707476148,4
330.0,2325.0,-82.5,2.062083821001294,4
374.0,589.0,-177.89999999999998,2.061303705766803,4
374.0,651.0,-177.89999999999998,2.061557991535811,4
374.0,651.0,-167.3,2.0615533955203147,4
374.0,713.0,-177.89999999999998,2.061778973933929,4
374.0,713.0,-167.3,2.061776329153884,4
374.0,775.0,-188.5,2.0619858368061985,4
374.0,775.0,-177.89999999999998,2.0619847559070315,4
374.0,775.0,-167.3,2.0619835174647827,4
374.0,775.0,-156.7,2.0619821237637455,4
374.0,837.0,-188.5,2.062191176666096,4
374.0,837.0,-177.89999999999998,2.0621914083991517,4
374.0,837.0,-167.3,2.062191277245253,4
374.0,837.0,-156.7,2.06219078024491,4
374.0,837.0,-146.10000000000002,2.062189915827044,4
374.0,899.0,-199.10000000000002,2.062409397364884,4
374.0,899.0,-188.5,2.0624114726575296,4
374.0,899.0,-177.89999999999998,2.062412948239332,4
374.0,899.0,-167.3,2.062413812386671,4
374.0,899.0,-156.7,2.062414055762907,4
374.0,899.0,-146.10000000000002,2.0624136715556904,4
374.0,961.0,-199.10000000000002,2.0626543800319452,4
374.0,961.0,-188.5,2.0626581344480037,4
374.0,961.0,-177.89999999999998,2.0626609765104926,4
374.0,961.0,-167.3,2.0626628829645455,4
374.0,961.0,-156.7,2.062663834543198,4
374.0,961.0,-146.10000000000002,2.06266381627894,4
374.0,961.0,-135.5,2.0626628177774387,4
374.0,1023.0,-209.7,2.0629259856364457,4
374.0,1023.0,-199.10000000000002,2.062933136140741,4
374.0,1023.0,-188.5,2.062939004132779,4
374.0,1023.0,-177.89999999999998,2.0629435400046043,4
374.0,1023.0,-167.3,2.0629466998698573,4
374.0,1023.0,-156.7,2.0629484463277907,4
374.0,1023.0,-146.10000000000002,2.062948749180201,4
374.0,1023.0,-135.5,2.062947586081045,4
374.0,1023.0,-124.89999999999998,2.062944943098829,4
374.0,1085.0,-209.7,2.0632367471911732,4
374.0,1085.0,-199.10000000000002,2.06324729137225,4
374.0,1085.0,-188.5,2.063256028410404,4
374.0,1085.0,-177.89999999999998,2.0632628652771574,4
374.0,1085.0,-167.3,2.063267717414794,4
374.0,1085.0,-156.7,2.06327051052954,4
374.0,1085.0,-146.10000000000002,2.063271182336549,4
374.0,1085.0,-135.5,2.0632696841980533,4
374.0,1085.0,-124.89999999999998,2.0632659825944817,4
374.0,1147.0,-209.7,2.0635735368384784,4
374.0,1147.0,-199.10000000000002,2.063588930430732,4
374.0,1147.0,-188.5,2.063601851740038,4
374.0,1147.0,-177.89999999999998,2.0636121183239093,4
374.0,1147.0,-167.3,2.063619558332294,4
374.0,1147.0,-156.7,2.0636240149718166,4
374.0,1147.0,-146.10000000000002,2.063625351063993,4
374.0,1147.0,-135.5,2.0636234535172573,4
374.0,1147.0,-124.89999999999998,2.0636182375155645,4
374.0,1147.0,-114.30000000000001,2.0636096502214016,4
374.0,1209.0,-220.3,2.063888789693543,4
374.0,1209.0,-209.7,2.063914564672488,4
374.0,1209.0,-199.10000000000002,2.0639375057185583,4
374.0,1209.0,-188.5,2.063957239361051,4
374.0,1209.0,-177.89999999999998,2.0639733862773504,4
374.0,1209.0,-167.3,2.0639855713899666,4
374.0,1209.0,-156.7,2.063993435466362,4
374.0,1209.0,-146.10000000000002,2.0639966478034983,4
374.0,1209.0,-135.5,2.063994919439051,4
374.0,1209.0,-124.89999999999998,2.06398801621571,4
374.0,1209.0,-114.30000000000001,2.063975770949698,4
374.0,1209.0,-103.69999999999999,2.0639580939319173,4
374.0,1271.0,-220.3,2.064187588654508,4
374.0,1271.0,-209.7,2.0642269796234736,4
374.0,1271.0,-199.10000000000002,2.0642635335511814,4
374.0,1271.0,-188.5,2.0642964953317913,4
374.0,1271.0,-177.89999999999998,2.0643250402849436,4
374.0,1271.0,-167.3,2.0643482958730135,4
374.0,1271.0,-156.7,2.064365370502721,4
374.0,1271.0,-146.10000000000002,2.064375388705305,4
374.0,1271.0,-135.5,2.0643775313212647,4
374.0,1271.0,-124.89999999999998,2.064371078652569,4
374.0,1271.0,-114.30000000000001,2.0643554539611686,4
374.0,1271.0,-103.69999999999999,2.0643302642535386,4
374.0,1333.0,-209.7,2.0644863740336357,4
374.0,1333.0,-199.10000000000002,2.064551905201198,4
374.0,1333.0,-188.5,2.0646156351162412,4
374.0,1333.0,-177.89999999999998,2.0646758734321295,4
374.0,1333.0,-167.3,2.064730644805992,4
374.0,1333.0,-156.7,2.0647777341565474,4
374.0,1333.0,-146.10000000000002,2.0648147573592404,4
374.0,1333.0,-135.5,2.0648392578058385,4
374.0,1333.0,-124.89999999999998,2.0648488277976274,4
374.0,1333.0,-114.30000000000001,2.06484125197692,4
374.0,1333.0,-103.69999999999999,2.064814667517255,4
374.0,1333.0,-93.10000000000002,2.0647677321289777,4
374.0,1333.0,-82.5,2.064699786014167,4
374.0,1395.0,-199.10000000000002,2.06483719259754,4
374.0,1395.0,-188.5,2.0649731289009576,4
374.0,1395.0,-177.89999999999998,2.0651150898228576,4
374.0,1395.0,-167.3,2.065260174126509,4
374.0,1395.0,-156.7,2.065404584971076,4
374.0,1395.0,-146.10000000000002,2.065543557930467,4
374.0,1395.0,-135.5,2.065671279699671,4
374.0,1395.0,-124.89999999999998,2.065780810460499,4
374.0,1395.0,-114.30000000000001,2.06586406382246,4
374.0,1395.0,-103.69999999999999,2.0659119556569414,4
374.0,1395.0,-93.10000000000002,2.0659148816814157,4
374.0,1395.0,-82.5,2.0658636748275985,4
374.0,1395.0,-71.89999999999998,2.065751074045828,4
374.0,1457.0,-188.5,2.0653756895189606,4
374.0,1457.0,-177.89999999999998,2.0656580455232825,4
374.0,1457.0,-167.3,2.065975385316748,4
374.0,1457.0,-156.7,2.066329703645362,4
374.0,1457.0,-146.10000000000002,2.066722903999686,4
374.0,1457.0,-135.5,2.067156083256842,4
374.0,1457.0,-124.89999999999998,2.067627762920419,4
374.0,1457.0,-114.30000000000001,2.0681305789714357,4
374.0,1457.0,-103.69999999999999,2.068646307952042,4
374.0,1457.0,-93.10000000000002,2.0691401703398493,4
374.0,1457.0,-82.5,2.0695572839539254,4
374.0,1519.0,-188.5,2.065476661533408,4
374.0,1519.0,-177.89999999999998,2.065799584987014,4
374.0,1519.0,-167.3,2.0661698275995413,4
374.0,1519.0,-156.7,2.0665934677935054,4
374.0,1519.0,-146.10000000000002,2.067078110552608,4
374.0,1519.0,-135.5,2.067632550797149,4
374.0,1519.0,-124.89999999999998,2.0682650484748897,4
374.0,1519.0,-114.30000000000001,2.0689792226496033,4
374.0,1519.0,-103.69999999999999,2.069766739092102,4
374.0,1519.0,-93.10000000000002,2.0705972028242656,4
374.0,1519.0,-82.5,2.071409012752634,4
374.0,1581.0,-199.10000000000002,2.0649573538211055,4
374.0,1581.0,-188.5,2.065135935065929,4
374.0,1581.0,-177.89999999999998,2.0653292068573545,4
374.0,1581.0,-167.3,2.06553509945729,4
374.0,1581.0,-156.7,2.0657505486663132,4
374.0,1581.0,-146.10000000000002,2.0659712647108197,4
374.0,1581.0,-135.5,2.0661913348301715,4
374.0,1581.0,-124.89999999999998,2.066402609836489,4
374.0,1581.0,-114.30000000000001,2.0665939211531312,4
374.0,1581.0,-103.69999999999999,2.0667503707131645,4
374.0,1581.0,-93.10000000000002,2.0668532060267406,4
374.0,1581.0,-82.5,2.066881000328836,4
374.0,1581.0,-71.89999999999998,2.0668127373690397,4
374.0,1643.0,-209.7,2.0645787481296565,4
374.0,1643.0,-199.10000000000002,2.0646636359051294,4
374.0,1643.0,-188.5,2.0647490727378024,4
374.0,1643.0,-177.89999999999998,2.064833006933439,4
374.0,1643.0,-167.3,2.0649129095530205,4
374.0,1643.0,-156.7,2.0649858030201127,4
374.0,1643.0,-146.10000000000002,2.065048322453613,4
374.0,1643.0,-135.5,2.0650968135272985,4
374.0,1643.0,-124.89999999999998,2.065127471848788,4
374.0,1643.0,-114.30000000000001,2.0651365304865634,4
374.0,1643.0,-103.69999999999999,2.065120502159107,4
374.0,1643.0,-93.10000000000002,2.0650764772322017,4
374.0,1643.0,-82.5,2.0650024647822374,4
374.0,1643.0,-71.89999999999998,2.064897741464595,4
374.0,1705.0,-209.7,2.0643408743964007,4
374.0,1705.0,-199.10000000000002,2.0643863284232533,4
374.0,1705.0,-188.5,2.064428414592136,4
374.0,1705.0,-177.89999999999998,2.064466023405655,4
374.0,1705.0,-167.3,2.0644979409244497,4
374.0,1705.0,-156.7,2.0645228869048737,4
374.0,1705.0,-146.10000000000002,2.0645395645856217,4
374.0,1705.0,-135.5,2.0645467206353945,4
374.0,1705.0,-124.89999999999998,2.0645432126288146,4
374.0,1705.0,-114.30000000000001,2.0645280802898243,4
374.0,1705.0,-103.69999999999999,2.0645006157157266,4
374.0,1705.0,-93.10000000000002,2.0644604269872175,4
374.0,1705.0,-82.5,2.0644074891228756,4
374.0,1767.0,-209.7,2.0640519949981235,4
374.0,1767.0,-199.10000000000002,2.0640796556814656,4
374.0,1767.0,-188.5,2.064103850637347,4
374.0,1767.0,-177.89999999999998,2.064124068609274,4
374.0,1767.0,-167.3,2.0641397921060283,4
374.0,1767.0,-156.7,2.0641505141484977,4
374.0,1767.0,-146.10000000000002,2.064155757249123,4
374.0,1767.0,-135.5,2.064155093788449,4
374.0,1767.0,-124.89999999999998,2.0641481667193324,4
374.0,1767.0,-114.30000000000001,2.0641347093549434,4
374.0,1767.0,-103.69999999999999,2.064114562909921,4
374.0,1767.0,-93.10000000000002,2.06408769048385,4
374.0,1829.0,-199.10000000000002,2.0637428884354976,4
374.0,1829.0,-188.5,2.063758675213913,4
374.0,1829.0,-177.89999999999998,2.0637714342119815,4
374.0,1829.0,-167.3,2.063780934626687,4
374.0,1829.0,-156.7,2.063786962234697,4
374.0,1829.0,-146.10000000000002,2.063789326126423,4
374.0,1829.0,-135.5,2.0637878654505846,4
374.0,1829.0,-124.89999999999998,2.063782455852366,4
374.0,1829.0,-114.30000000000001,2.063773015271376,4
374.0,1829.0,-103.69999999999999,2.063759508770568,4
374.0,1829.0,-93.10000000000002,2.0637419520959854,4
374.0,1891.0,-199.10000000000002,2.0634052588176743,4
374.0,1891.0,-188.5,2.0634163286129876,4
374.0,1891.0,-177.89999999999998,2.06342518767352,4
374.0,1891.0,-167.3,2.063431725009675,4
374.0,1891.0,-156.7,2.063435841797183,4
374.0,1891.0,-146.10000000000002,2.0634374538860056,4
374.0,1891.0,-135.5,2.0634364941927803,4
374.0,1891.0,-124.89999999999998,2.0634329148823998,4
374.0,1891.0,-114.30000000000001,2.063426689245002,4
374.0,1891.0,-103.69999999999999,2.0634178131807213,4
374.0,1891.0,-93.10000000000002,2.063406306215926,4
374.0,1953.0,-188.5,2.0631015981084686,4
374.0,1953.0,-177.89999999999998,2.0631081249243692,4
374.0,1953.0,-167.3,2.0631130012760184,4
374.0,1953.0,-156.7,2.0631161779609553,4
374.0,1953.0,-146.10000000000002,2.063117614687275,4
374.0,1953.0,-135.5,2.0631172809947844,4
374.0,1953.0,-124.89999999999998,2.0631151570632977,4
374.0,1953.0,-114.30000000000001,2.063111234379195,4
374.0,1953.0,-103.69999999999999,2.063105516234574,4
374.0,1953.0,-93.10000000000002,2.063098018037159,4
374.0,2015.0,-167.3,2.0628374625796413,4
374.0,2015.0,-156.7,2.062840145382693,4
374.0,2015.0,-146.10000000000002,2.062841602087301,4
374.0,2015.0,-135.5,2.0628418180582746,4
374.0,2015.0,-124.89999999999998,2.0628407848029853,4
374.0,2015.0,-114.30000000000001,2.0628385002254306,4
374.0,2015.0,-103.69999999999999,2.0628349688038066,4
374.0,2015.0,-93.10000000000002,2.062830201684916,4
374.0,2015.0,-82.5,2.062824216690371,4
374.0,2077.0,-156.7,2.0626112942184998,4
374.0,2077.0,-146.10000000000002,2.062612869051524,4
374.0,2077.0,-135.5,2.062613556204793,4
374.0,2077.0,-124.89999999999998,2.062613352306541,4
374.0,2077.0,-114.30000000000001,2.0626122577697044,4
374.0,2077.0,-103.69999999999999,2.0626102768544876,4
374.0,2077.0,-93.10000000000002,2.0626074176917033,4
374.0,2077.0,-82.5,2.0626036922652404,4
374.0,2139.0,-146.10000000000002,2.062429359370123,4
374.0,2139.0,-135.5,2.0624304654093577,4
374.0,2139.0,-124.89999999999998,2.062430915762472,4
374.0,2139.0,-114.30000000000001,2.062430712146751,4
374.0,2139.0,-103.69999999999999,2.062429858628532,4
374.0,2139.0,-93.10000000000002,2.062428361620413,4
374.0,2139.0,-82.5,2.062426229858528,4
374.0,2201.0,-135.5,2.062287909990828,4
374.0,2201.0,-124.89999999999998,2.0622888936346584,4
374.0,2201.0,-114.30000000000001,2.0622893741565385,4
374.0,2201.0,-103.69999999999999,2.0622893559115236,4
374.0,2201.0,-93.10000000000002,2.062288844733288,4
374.0,2201.0,-82.5,2.0622878479090074,4
374.0,2263.0,-124.89999999999998,2.062181995402899,4
374.0,2263.0,-114.30000000000001,2.0621830017672615,4
374.0,2263.0,-103.69999999999999,2.062183599911783,4
374.0,2263.0,-93.10000000000002,2.0621837961212535,4
374.0,2263.0,-82.5,2.0621835976140632,4
374.0,2263.0,-71.89999999999998,2.0621830125086715,4
374.0,2325.0,-103.69999999999999,2.0621076862515606,4
374.0,2325.0,-93.10000000000002,2.062108357752362,4
374.0,2325.0,-82.5,2.062108683650716,4
374.0,2325.0,-71.89999999999998,2.062108672851979,4
374.0,2387.0,-93.10000000000002,2.0620583517167574,4
374.0,2387.0,-82.5,2.062058947061755,4
374.0,2387.0,-71.89999999999998,2.062059226762622,4
374.0,2449.0,-93.10000000000002,2.062030344518555,4
374.0,2449.0,-82.5,2.0620309415692306,4
374.0,2449.0,-71.89999999999998,2.0620312243475873,4
374.0,2511.0,-82.5,2.0620217515291492,4
374.0,2511.0,-71.89999999999998,2.062021726277249,4
374.0,2511.0,-61.30000000000001,2.0620213946022012,4
374.0,2573.0,-71.89999999999998,2.0620279770325354,4
374.0,2573.0,-61.30000000000001,2.0620269905262085,4
374.0,2635.0,-71.89999999999998,2.0620470037032272,4
374.0,2635.0,-61.30000000000001,2.062045021990968,4
374.0,2697.0,-71.89999999999998,2.062075240600965,4
374.0,2697.0,-61.30000000000001,2.0620719668583396,4
374.0,2759.0,-71.89999999999998,2.062108308728961,4
374.0,2759.0,-61.30000000000001,2.0621035531364167,4
374.0,2821.0,-71.89999999999998,2.0621410888752485,4
374.0,2821.0,-61.30000000000001,2.0621348374103006,4
374.0,2883.0,-71.89999999999998,2.0621681785624046,4
374.0,2883.0,-61.30000000000001,2.0621606420770684,4
418.0,527.0,-188.5,2.060972731646485,4
418.0,527.0,-177.89999999999998,2.060959238705669,4
418.0,589.0,-188.5,2.0613026158897294,4
418.0,589.0,-177.89999999999998,2.061294230560245,4
418.0,589.0,-167.3,2.0612863486289092,4
418.0,651.0,-199.10000000000002,2.0615774116243255,4
418.0,651.0,-188.5,2.061572199366292,4
418.0,651.0,-177.89999999999998,2.0615672110661,4
418.0,651.0,-167.3,2.0615624648458515,4
418.0,713.0,-199.10000000000002,2.06180823622866,4
418.0,713.0,-188.5,2.0618055610709467,4
418.0,713.0,-177.89999999999998,2.061802900460672,4
418.0,713.0,-167.3,2.0618002629417225,4
418.0,713.0,-156.7,2.061797657057644,4
418.0,775.0,-209.7,2.062025188964012,4
418.0,775.0,-199.10000000000002,2.0620246067989116,4
418.0,775.0,-188.5,2.0620238375928595,4
418.0,775.0,-177.89999999999998,2.0620228821952775,4
418.0,775.0,-167.3,2.0620217421217175,4
418.0,775.0,-156.7,2.0620204195603193,4
418.0,775.0,-146.10000000000002,2.0620189173732664,4
418.0,837.0,-209.7,2.0622433944141343,4
418.0,837.0,-199.10000000000002,2.0622446460954347,4
418.0,837.0,-188.5,2.062245497999055,4
418.0,837.0,-177.89999999999998,2.0622459436522096,4
418.0,837.0,-167.3,2.062245978020924,4
418.0,837.0,-156.7,2.062245597579359,4
418.0,837.0,-146.10000000000002,2.0622448003683256,4
418.0,899.0,-220.3,2.0624772707806667,4
418.0,899.0,-209.7,2.0624810326041927,4
418.0,899.0,-199.10000000000002,2.062484152460918,4
418.0,899.0,-188.5,2.06248661231485,4
418.0,899.0,-177.89999999999998,2.062488396469544,4
418.0,899.0,-167.3,2.06248949175668,4
418.0,899.0,-156.7,2.062489887708026,4
418.0,899.0,-146.10000000000002,2.0624895767074007,4
418.0,899.0,-135.5,2.0624885541193723,4
418.0,961.0,-220.3,2.0627446552655986,4
418.0,961.0,-209.7,2.0627509114408924,4
418.0,961.0,-199.10000000000002,2.0627562019711108,4
418.0,961.0,-188.5,2.062760493162189,4
418.0,961.0,-177.89999999999998,2.062763755065092,4
418.0,961.0,-167.3,2.062765961882052,4
418.0,961.0,-156.7,2.0627670923465935,4
418.0,961.0,-146.10000000000002,2.0627671300688855,4
418.0,961.0,-135.5,2.0627660638378518,4
418.0,961.0,-124.89999999999998,2.0627638878721277,4
418.0,1023.0,-220.3,2.063051983560524,4
418.0,1023.0,-209.7,2.063061399644854,4
418.0,1023.0,-199.10000000000002,2.0630694229815334,4
418.0,1023.0,-188.5,2.063075993118094,4
418.0,1023.0,-177.89999999999998,2.063081055270892,4
418.0,1023.0,-167.3,2.0630845612083917,4
418.0,1023.0,-156.7,2.0630864701033285,4
418.0,1023.0,-146.10000000000002,2.063086749330997,4
418.0,1023.0,-135.5,2.0630853751903233,4
418.0,1023.0,-124.89999999999998,2.0630823335249717,4
418.0,1085.0,-230.9,2.0633834881652593,4
418.0,1085.0,-220.3,2.0633988251198536,4
418.0,1085.0,-209.7,2.063412331462966,4
418.0,1085.0,-199.10000000000002,2.0634238921666075,4
418.0,1085.0,-188.5,2.0634333980037973,4
418.0,1085.0,-177.89999999999998,2.063440747482391,4
418.0,1085.0,-167.3,2.0634458488468073,4
418.0,1085.0,-156.7,2.0634486220912556,4
418.0,1085.0,-146.10000000000002,2.0634490009205977,4
418.0,1085.0,-135.5,2.0634469345893387,4
418.0,1085.0,-124.89999999999998,2.0634423895474048,4
418.0,1085.0,-114.30000000000001,2.0634353508229237,4
