X,Y,Z,grade_value,grade
982,0,-294,0.457099108992468,Sn7
1151,0,-343,0.430866163659036,Sn8
1195,0,-322,0.430879009475553,Sn8
1234,0,-304,0.439118736209347,Sn8
1227,0,-314,0.438939010673442,Sn8
1208,0,-333,0.438949048379785,Sn8
1178,0,-351,0.431132659677327,Sn8
1142,0,-364,0.439895110759544,Sn8
1108,0,-355,0.436190473518573,Sn8
1135,0,-351,0.435328327424135,Sn8
1155,0,-347,0.43461568799566,Sn8
1166,0,-346,0.430287244362048,Sn8
1181,0,-341,0.430585298647013,Sn8
1199,0,-330,0.437378446982551,Sn8
1210,0,-323,0.433044300853748,Sn8
1223,0,-313,0.437904283646832,Sn8
1254,0,-316,0.428436919322636,Sn9
1275,0,-319,0.422266888221355,Sn9
1241,0,-339,0.421233520636529,Sn9
1249,0,-328,0.429547704069584,Sn9
1277,0,-315,0.425133831259005,Sn9
1219,0,-365,0.493174578671454,Sn10
1264,0,-346,0.523365694773281,Sn10
1336,0,-318,0.498283935170355,Sn10
1398,0,-288,0.505912046588023,Sn10
1429,0,-253,0.451151692130133,Sn10
1490,0,-239,0.472689241331053,Sn10
1529,0,-241,0.502709223243699,Sn10
1578,0,-218,0.524098884579804,Sn10
1646,0,-212,0.524967945398335,Sn10
1695,0,-230,0.517519855866498,Sn10
1724,0,-241,0.520981794198477,Sn10
1749,0,-271,0.46199197725096,Sn10
1779,0,-295,0.453166999976932,Sn10
1807,0,-303,0.495184481534779,Sn10
1861,0,-318,0.467078850873414,Sn10
1893,0,-329,0.446882586969072,Sn10
1915,0,-347,0.47904906111904,Sn10
1942,0,-349,0.465291317474187,Sn10
1979,0,-388,0.453422871783779,Sn10
2012,0,-435,0.454061276436223,Sn10
2043,0,-461,0.467103815292624,Sn10
2018,0,-458,0.466322460776161,Sn10
1976,0,-438,0.468653321657519,Sn10
1957,0,-419,0.515960743684087,Sn10
1936,0,-401,0.506168989557127,Sn10
1902,0,-388,0.527136628131679,Sn10
1855,0,-371,0.517554585695997,Sn10
1833,0,-357,0.50450133673315,Sn10
1795,0,-344,0.523582989601779,Sn10
1753,0,-338,0.478471324489677,Sn10
1712,0,-324,0.461113032873989,Sn10
1665,0,-306,0.486061050829919,Sn10
1636,0,-294,0.523696471466384,Sn10
1588,0,-286,0.460093878568305,Sn10
1596,0,-268,0.520581345932076,Sn10
1568,0,-253,0.463580460531162,Sn10
1514,0,-253,0.446702168494911,Sn10
1478,0,-264,0.513732725506607,Sn10
1451,0,-297,0.455240620829248,Sn10
1410,0,-316,0.524292336293816,Sn10
1353,0,-330,0.461604558238955,Sn10
1299,0,-350,0.500511220002896,Sn10
1243,0,-370,0.508835906185452,Sn10
1204,0,-386,0.510446080212276,Sn10
1208,0,-378,0.445994492715091,Sn10
1252,0,-358,0.470743692985814,Sn10
1274,0,-345,0.51300700089756,Sn10
1296,0,-339,0.490740786763678,Sn10
1335,0,-325,0.44235245176809,Sn10
1359,0,-310,0.491778944293331,Sn10
1406,0,-302,0.505650136022987,Sn10
1436,0,-282,0.518584927463379,Sn10
1418,0,-269,0.50846605255422,Sn10
1463,0,-269,0.465213839657727,Sn10
1524,0,-249,0.485188481494598,Sn10
1545,0,-238,0.493881128121518,Sn10
1626,0,-224,0.472198388265379,Sn10
1609,0,-262,0.523084972327217,Sn10
1634,0,-283,0.443297744038695,Sn10
1692,0,-235,0.448246417688397,Sn10
1673,0,-255,0.501540666523428,Sn10
1658,0,-295,0.491101646157697,Sn10
1710,0,-279,0.485493357188365,Sn10
1746,0,-295,0.514150362932105,Sn10
1764,0,-310,0.525787141210754,Sn10
1749,0,-325,0.458020571538694,Sn10
1803,0,-317,0.502660020160622,Sn10
1821,0,-332,0.516300566257122,Sn10
1877,0,-332,0.480677690503985,Sn10
1862,0,-363,0.455300262728235,Sn10
1920,0,-358,0.465728738158157,Sn10
1923,0,-371,0.517798539880949,Sn10
1964,0,-406,0.518544676631334,Sn10
1951,0,-374,0.478466548610966,Sn10
1952,0,-413,0.518496272812055,Sn10
1987,0,-412,0.50063438483463,Sn10
2030,0,-459,0.47888933610823,Sn10
2006,0,-435,0.489889377552729,Sn10
-1,0,-53,0.422182848984994,0.4%Li
143,0,-42,0.435211087187744,0.4%Li
303,0,-39,0.427765940743775,0.4%Li
473,0,-39,0.426314730545842,0.4%Li
571,0,-39,0.422245992267602,0.4%Li
603,0,-19,0.430003629082682,0.4%Li
644,0,-36,0.430672563294938,0.4%Li
749,0,-81,0.431794363204522,0.4%Li
887,0,-120,0.43904711175428,0.4%Li
1048,0,-140,0.42902319684743,0.4%Li
1150,0,-111,0.423283319618484,0.4%Li
1220,0,-60,0.432994710467082,0.4%Li
1309,0,-66,0.421130129830034,0.4%Li
1288,0,-113,0.423644586922256,0.4%Li
1284,0,-136,0.431530225940243,0.4%Li
1354,0,-144,0.434494580875915,0.4%Li
1417,0,-190,0.424613152080594,0.4%Li
1473,0,-215,0.420926941390962,0.4%Li
1646,0,-215,0.424220147897673,0.4%Li
1789,0,-268,0.423403971146162,0.4%Li
1837,0,-288,0.434175843467833,0.4%Li
1912,0,-349,0.424140509265987,0.4%Li
1994,0,-402,0.425183431093507,0.4%Li
2052,0,-486,0.425162296398947,0.4%Li
2039,0,-587,0.439101824728956,0.4%Li
1932,0,-577,0.424320485059437,0.4%Li
1706,0,-509,0.426856451140799,0.4%Li
1453,0,-491,0.435427351427275,0.4%Li
1296,0,-474,0.425831587780982,0.4%Li
1123,0,-437,0.422360960787477,0.4%Li
954,0,-430,0.43762408414149,0.4%Li
913,0,-403,0.439425566331337,0.4%Li
734,0,-354,0.431585041742614,0.4%Li
630,0,-304,0.422662367956047,0.4%Li
486,0,-275,0.437612669455664,0.4%Li
367,0,-259,0.439378762521004,0.4%Li
241,0,-225,0.422306438735126,0.4%Li
167,0,-217,0.42673819384728,0.4%Li
82,0,-207,0.424570331502247,0.4%Li
24,0,-138,0.41504320810341,0.4%Li_inside
87,0,-184,0.405496035752564,0.4%Li_inside
154,0,-185,0.407132959460428,0.4%Li_inside
234,0,-208,0.417602847904914,0.4%Li_inside
324,0,-170,0.410237551039891,0.4%Li_inside
385,0,-155,0.410674728599454,0.4%Li_inside
398,0,-102,0.413566767847938,0.4%Li_inside
527,0,-69,0.410391136767839,0.4%Li_inside
490,0,-98,0.406655256841139,0.4%Li_inside
605,0,-134,0.402637147658789,0.4%Li_inside
566,0,-205,0.416085135202441,0.4%Li_inside
546,0,-272,0.400139452813597,0.4%Li_inside
608,0,-211,0.412425100472226,0.4%Li_inside
799,0,-295,0.412571654919901,0.4%Li_inside
749,0,-304,0.414818293433241,0.4%Li_inside
797,0,-186,0.402248220007364,0.4%Li_inside
598,0,-126,0.408985203898366,0.4%Li_inside
616,0,-27,0.406830872050508,0.4%Li_inside
701,0,-67,0.416297797288672,0.4%Li_inside
807,0,-200,0.410947538152655,0.4%Li_inside
963,0,-242,0.413674172783622,0.4%Li_inside
989,0,-148,0.411888051742705,0.4%Li_inside
1067,0,-279,0.402759394273911,0.4%Li_inside
984,0,-350,0.412702006927138,0.4%Li_inside
837,0,-363,0.406679959505611,0.4%Li_inside
754,0,-299,0.417948620959518,0.4%Li_inside
1014,0,-412,0.411555792254754,0.4%Li_inside
1044,0,-252,0.40085789873569,0.4%Li_inside
1153,0,-153,0.409198881442811,0.4%Li_inside
1261,0,-117,0.416749609019964,0.4%Li_inside
1261,0,-59,0.413190042159413,0.4%Li_inside
1247,0,-202,0.408059235633319,0.4%Li_inside
1187,0,-250,0.401827586041002,0.4%Li_inside
1300,0,-296,0.402192811207393,0.4%Li_inside
1397,0,-205,0.402680935834145,0.4%Li_inside
1465,0,-222,0.418364591817083,0.4%Li_inside
1311,0,-293,0.418942116579831,0.4%Li_inside
1121,0,-400,0.408765412411564,0.4%Li_inside
997,0,-396,0.402402170860419,0.4%Li_inside
1211,0,-350,0.401983386692249,0.4%Li_inside
1327,0,-303,0.400318662107023,0.4%Li_inside
1456,0,-222,0.414409110356781,0.4%Li_inside
1322,0,-400,0.416928691938164,0.4%Li_inside
1416,0,-470,0.416540307011755,0.4%Li_inside
1473,0,-326,0.40585129285477,0.4%Li_inside
1553,0,-312,0.417589220365049,0.4%Li_inside
1586,0,-305,0.400371097653069,0.4%Li_inside
1599,0,-395,0.400021905601924,0.4%Li_inside
1606,0,-471,0.408428467118046,0.4%Li_inside
1699,0,-369,0.406267837064935,0.4%Li_inside
1719,0,-414,0.417667213504653,0.4%Li_inside
1777,0,-513,0.405289897079953,0.4%Li_inside
1871,0,-442,0.410501642938439,0.4%Li_inside
1918,0,-430,0.407854491119682,0.4%Li_inside
2027,0,-507,0.409852868227093,0.4%Li_inside
1996,0,-579,0.409618505399182,0.4%Li_inside
1938,0,-472,0.411400076371321,0.4%Li_inside
